temperature	xi	s_xvi	wavelength	opacity
5857.35351562	-1.31726908684	s_xvi	3.9908	5.21156e-16	
5857.35351562	-1.27710843086	s_xvi	3.9908	5.21151e-16	
5857.35351562	-1.23694777489	s_xvi	3.9908	5.21146e-16	
5857.35351562	-1.19678711891	s_xvi	3.9908	5.21141e-16	
5857.35351562	-1.15662646294	s_xvi	3.9908	5.21135e-16	
5857.35351562	-1.11646580696	s_xvi	3.9908	5.21129e-16	
5857.35351562	-1.0763052702	s_xvi	3.9908	5.21122e-16	
5857.35351562	-1.03614461422	s_xvi	3.9908	5.21114e-16	
5857.35351562	-0.995983958244	s_xvi	3.9908	5.21106e-16	
5857.35351562	-0.955823302269	s_xvi	3.9908	5.21097e-16	
5857.35351562	-0.915662646294	s_xvi	3.9908	5.21086e-16	
5857.35351562	-0.875501990318	s_xvi	3.9908	5.21075e-16	
5857.35351562	-0.835341393948	s_xvi	3.9908	5.21063e-16	
5857.35351562	-0.795180737972	s_xvi	3.9908	5.2105e-16	
5857.35351562	-0.755020081997	s_xvi	3.9908	5.21035e-16	
5857.35351562	-0.714859426022	s_xvi	3.9908	5.21019e-16	
5857.35351562	-0.674698770046	s_xvi	3.9908	5.21001e-16	
5857.35351562	-0.634538173676	s_xvi	3.9908	5.20982e-16	
5857.35351562	-0.5943775177	s_xvi	3.9908	5.20961e-16	
5857.35351562	-0.554216861725	s_xvi	3.9908	5.20938e-16	
5857.35351562	-0.51405620575	s_xvi	3.9908	5.20912e-16	
5857.35351562	-0.473895579576	s_xvi	3.9908	5.20884e-16	
5857.35351562	-0.433734953403	s_xvi	3.9908	5.20853e-16	
5857.35351562	-0.393574297428	s_xvi	3.9908	5.2082e-16	
5857.35351562	-0.353413641453	s_xvi	3.9908	5.20783e-16	
5857.35351562	-0.31325301528	s_xvi	3.9908	5.20742e-16	
5857.35351562	-0.273092359304	s_xvi	3.9908	5.20698e-16	
5857.35351562	-0.232931733131	s_xvi	3.9908	5.20649e-16	
5857.35351562	-0.192771077156	s_xvi	3.9908	5.20596e-16	
5857.35351562	-0.152610436082	s_xvi	3.9908	5.20537e-16	
5857.35351562	-0.112449802458	s_xvi	3.9908	5.20473e-16	
5857.35351562	-0.0722891539335	s_xvi	3.9908	5.20402e-16	
5857.35351562	-0.0321285128593	s_xvi	3.9908	5.20325e-16	
5857.35351562	0.00803212821484	s_xvi	3.9908	5.20241e-16	
5857.35351562	0.048192769289	s_xvi	3.9908	5.20148e-16	
5857.35351562	0.0883534103632	s_xvi	3.9908	5.20046e-16	
5857.35351562	0.128514051437	s_xvi	3.9908	5.19934e-16	
5857.35351562	0.168674692512	s_xvi	3.9908	5.19812e-16	
5857.35351562	0.208835348487	s_xvi	3.9908	5.19678e-16	
5857.35351562	0.248995989561	s_xvi	3.9908	5.1953e-16	
5857.35351562	0.289156615734	s_xvi	3.9908	5.19369e-16	
5857.35351562	0.329317271709	s_xvi	3.9908	5.19192e-16	
5857.35351562	0.369477897882	s_xvi	3.9908	5.18998e-16	
5857.35351562	0.409638553858	s_xvi	3.9908	5.18786e-16	
5857.35351562	0.449799209833	s_xvi	3.9908	5.18553e-16	
5857.35351562	0.489959836006	s_xvi	3.9908	5.18298e-16	
5857.35351562	0.530120491982	s_xvi	3.9908	5.18019e-16	
5857.35351562	0.570281147957	s_xvi	3.9908	5.17712e-16	
5857.35351562	0.610441744328	s_xvi	3.9908	5.17377e-16	
5857.35351562	0.650602400303	s_xvi	3.9908	5.17009e-16	
5857.35351562	0.690763056278	s_xvi	3.9908	5.16607e-16	
5857.35351562	0.730923712254	s_xvi	3.9908	5.16166e-16	
5857.35351562	0.771084308624	s_xvi	3.9908	5.15683e-16	
5857.35351562	0.8112449646	s_xvi	3.9908	5.15155e-16	
5857.35351562	0.851405620575	s_xvi	3.9908	5.14577e-16	
5857.35351562	0.89156627655	s_xvi	3.9908	5.13944e-16	
5857.35351562	0.931726932526	s_xvi	3.9908	5.13251e-16	
5857.35351562	0.971887528896	s_xvi	3.9908	5.12494e-16	
5857.35351562	1.01204824448	s_xvi	3.9908	5.11666e-16	
5857.35351562	1.05220878124	s_xvi	3.9908	5.1076e-16	
5857.35351562	1.09236943722	s_xvi	3.9908	5.09771e-16	
5857.35351562	1.13253009319	s_xvi	3.9908	5.0869e-16	
5857.35351562	1.17269074917	s_xvi	3.9908	5.07509e-16	
5857.35351562	1.21285140514	s_xvi	3.9908	5.06221e-16	
5857.35351562	1.25301206112	s_xvi	3.9908	5.04815e-16	
5857.35351562	1.29317271709	s_xvi	3.9908	5.03282e-16	
5857.35351562	1.33333337307	s_xvi	3.9908	5.01611e-16	
5857.35351562	1.37349402905	s_xvi	3.9908	4.9979e-16	
5857.35351562	1.41365456581	s_xvi	3.9908	4.97809e-16	
5857.35351562	1.45381522179	s_xvi	3.9908	4.95653e-16	
5857.35351562	1.49397587776	s_xvi	3.9908	4.9331e-16	
5857.35351562	1.53413653374	s_xvi	3.9908	4.90765e-16	
5857.35351562	1.57429718971	s_xvi	3.9908	4.88003e-16	
5857.35351562	1.61445784569	s_xvi	3.9908	4.8501e-16	
5857.35351562	1.65461850166	s_xvi	3.9908	4.81768e-16	
5857.35351562	1.69477915764	s_xvi	3.9908	4.78261e-16	
5857.35351562	1.73493981361	s_xvi	3.9908	4.74473e-16	
5857.35351562	1.77510035038	s_xvi	3.9908	4.70385e-16	
5857.35351562	1.81526100636	s_xvi	3.9908	4.65982e-16	
5857.35351562	1.85542166233	s_xvi	3.9908	4.61246e-16	
5857.35351562	1.89558231831	s_xvi	3.9908	4.5616e-16	
5857.35351562	1.93574297428	s_xvi	3.9908	4.50708e-16	
5857.35351562	1.97590363026	s_xvi	3.9908	4.44876e-16	
5857.35351562	2.01606416702	s_xvi	3.9908	4.38649e-16	
5857.35351562	2.056224823	s_xvi	3.9908	4.32016e-16	
5857.35351562	2.09638547897	s_xvi	3.9908	4.24967e-16	
5857.35351562	2.13654613495	s_xvi	3.9908	4.17494e-16	
5857.35351562	2.17670679092	s_xvi	3.9908	4.09593e-16	
5857.35351562	2.2168674469	s_xvi	3.9908	4.01262e-16	
5857.35351562	2.25702810287	s_xvi	3.9908	3.92505e-16	
5857.35351562	2.29718875885	s_xvi	3.9908	3.83328e-16	
5857.35351562	2.33734941483	s_xvi	3.9908	3.73742e-16	
5857.35351562	2.3775100708	s_xvi	3.9908	3.63763e-16	
5857.35351562	2.41767072678	s_xvi	3.9908	3.53412e-16	
5857.35351562	2.45783138275	s_xvi	3.9908	3.42714e-16	
5857.35351562	2.49799203873	s_xvi	3.9908	3.31699e-16	
5857.35351562	2.5381526947	s_xvi	3.9908	3.20403e-16	
5857.35351562	2.57831335068	s_xvi	3.9908	3.08864e-16	
5857.35351562	2.61847400665	s_xvi	3.9908	2.97125e-16	
5857.35351562	2.65863442421	s_xvi	3.9908	2.85233e-16	
5857.35351562	2.69879508018	s_xvi	3.9908	2.73237e-16	
5857.35351562	2.73895573616	s_xvi	3.9908	2.61187e-16	
5857.35351562	2.77911639214	s_xvi	3.9908	2.49135e-16	
5857.35351562	2.81927704811	s_xvi	3.9908	2.37131e-16	
5857.35351562	2.85943770409	s_xvi	3.9908	2.25227e-16	
5857.35351562	2.89959836006	s_xvi	3.9908	2.13472e-16	
5857.35351562	2.93975901604	s_xvi	3.9908	2.01912e-16	
5857.35351562	2.97991967201	s_xvi	3.9908	1.90591e-16	
5857.35351562	3.02008032799	s_xvi	3.9908	1.79547e-16	
5857.35351562	3.06024098396	s_xvi	3.9908	1.68817e-16	
5857.35351562	3.10040163994	s_xvi	3.9908	1.58431e-16	
5857.35351562	3.14056229591	s_xvi	3.9908	1.48416e-16	
5857.35351562	3.18072295189	s_xvi	3.9908	1.38791e-16	
5857.35351562	3.22088360786	s_xvi	3.9908	1.29574e-16	
5857.35351562	3.26104426384	s_xvi	3.9908	1.20776e-16	
5857.35351562	3.30120491982	s_xvi	3.9908	1.12404e-16	
5857.35351562	3.34136557579	s_xvi	3.9908	1.04462e-16	
5857.35351562	3.38152599335	s_xvi	3.9908	9.69476e-17	
5857.35351562	3.42168664932	s_xvi	3.9908	8.98575e-17	
5857.35351562	3.4618473053	s_xvi	3.9908	8.31845e-17	
5857.35351562	3.50200796127	s_xvi	3.9908	7.69188e-17	
5857.35351562	3.54216861725	s_xvi	3.9908	7.10487e-17	
5857.35351562	3.58232927322	s_xvi	3.9908	6.55606e-17	
5857.35351562	3.6224899292	s_xvi	3.9908	6.04397e-17	
5857.35351562	3.66265058517	s_xvi	3.9908	5.567e-17	
5857.35351562	3.70281124115	s_xvi	3.9908	5.12349e-17	
5857.35351562	3.74297189713	s_xvi	3.9908	4.71175e-17	
5857.35351562	3.7831325531	s_xvi	3.9908	4.33006e-17	
5857.35351562	3.82329320908	s_xvi	3.9908	3.9767e-17	
5857.35351562	3.86345386505	s_xvi	3.9908	3.64998e-17	
5857.35351562	3.90361452103	s_xvi	3.9908	3.34824e-17	
5857.35351562	3.943775177	s_xvi	3.9908	3.06987e-17	
5857.35351562	3.98393583298	s_xvi	3.9908	2.81331e-17	
5857.35351562	4.02409648895	s_xvi	3.9908	2.57707e-17	
5857.35351562	4.06425714493	s_xvi	3.9908	2.35972e-17	
5857.35351562	4.1044178009	s_xvi	3.9908	2.15991e-17	
5857.35351562	4.14457845688	s_xvi	3.9908	1.97634e-17	
5857.35351562	4.18473911285	s_xvi	3.9908	1.80782e-17	
5857.35351562	4.22489976883	s_xvi	3.9908	1.65319e-17	
5857.35351562	4.2650604248	s_xvi	3.9908	1.51139e-17	
5857.35351562	4.30522108078	s_xvi	3.9908	1.38142e-17	
5857.35351562	4.34538173676	s_xvi	3.9908	1.26235e-17	
5857.35351562	4.38554239273	s_xvi	3.9908	1.15331e-17	
5857.35351562	4.42570304871	s_xvi	3.9908	1.0535e-17	
5857.35351562	4.46586322784	s_xvi	3.9908	9.62157e-18	
5857.35351562	4.50602388382	s_xvi	3.9908	8.78601e-18	
5857.35351562	4.54618453979	s_xvi	3.9908	8.02188e-18	
5857.35351562	4.58634519577	s_xvi	3.9908	7.32326e-18	
5857.35351562	4.62650585175	s_xvi	3.9908	6.68469e-18	
5857.35351562	4.66666650772	s_xvi	3.9908	6.10114e-18	
5857.35351562	4.7068271637	s_xvi	3.9908	5.56799e-18	
5857.35351562	4.74698781967	s_xvi	3.9908	5.08097e-18	
5857.35351562	4.78714847565	s_xvi	3.9908	4.63616e-18	
5857.35351562	4.82730913162	s_xvi	3.9908	4.22998e-18	
5857.35351562	4.8674697876	s_xvi	3.9908	3.85911e-18	
5857.35351562	4.90763044357	s_xvi	3.9908	3.52055e-18	
5857.35351562	4.94779109955	s_xvi	3.9908	3.2115e-18	
5857.35351562	4.98795175552	s_xvi	3.9908	2.92942e-18	
5857.35351562	5.0281124115	s_xvi	3.9908	2.672e-18	
5857.35351562	5.06827306747	s_xvi	3.9908	2.43709e-18	
5857.35351562	5.10843372345	s_xvi	3.9908	2.22274e-18	
5857.35351562	5.14859437943	s_xvi	3.9908	2.02718e-18	
5857.35351562	5.1887550354	s_xvi	3.9908	1.84876e-18	
5857.35351562	5.22891569138	s_xvi	3.9908	1.68599e-18	
5857.35351562	5.26907634735	s_xvi	3.9908	1.53751e-18	
5857.35351562	5.30923700333	s_xvi	3.9908	1.40207e-18	
5857.35351562	5.3493976593	s_xvi	3.9908	1.27853e-18	
5857.35351562	5.38955831528	s_xvi	3.9908	1.16585e-18	
5857.35351562	5.42971897125	s_xvi	3.9908	1.06308e-18	
5857.35351562	5.46987962723	s_xvi	3.9908	9.69359e-19	
5857.35351562	5.5100402832	s_xvi	3.9908	8.83883e-19	
5857.35351562	5.55020093918	s_xvi	3.9908	8.05932e-19	
5857.35351562	5.59036159515	s_xvi	3.9908	7.34846e-19	
5857.35351562	5.63052225113	s_xvi	3.9908	6.70021e-19	
5857.35351562	5.6706829071	s_xvi	3.9908	6.10909e-19	
5857.35351562	5.71084356308	s_xvi	3.9908	5.57006e-19	
5857.35351562	5.75100421906	s_xvi	3.9908	5.07854e-19	
5857.35351562	5.79116487503	s_xvi	3.9908	4.63036e-19	
5857.35351562	5.83132553101	s_xvi	3.9908	4.22169e-19	
5857.35351562	5.87148571014	s_xvi	3.9908	3.84907e-19	
5857.35351562	5.91164636612	s_xvi	3.9908	3.50932e-19	
5857.35351562	5.95180702209	s_xvi	3.9908	3.19953e-19	
5857.35351562	5.99196767807	s_xvi	3.9908	2.91707e-19	
5857.35351562	6.03212833405	s_xvi	3.9908	2.65954e-19	
5857.35351562	6.07228899002	s_xvi	3.9908	2.42473e-19	
5857.35351562	6.112449646	s_xvi	3.9908	2.21064e-19	
5857.35351562	6.15261030197	s_xvi	3.9908	2.01545e-19	
5857.35351562	6.19277095795	s_xvi	3.9908	1.83748e-19	
5857.35351562	6.23293161392	s_xvi	3.9908	1.67522e-19	
5857.35351562	6.2730922699	s_xvi	3.9908	1.52729e-19	
5857.35351562	6.31325292587	s_xvi	3.9908	1.39241e-19	
5857.35351562	6.35341358185	s_xvi	3.9908	1.26944e-19	
5857.35351562	6.39357423782	s_xvi	3.9908	1.15733e-19	
5857.35351562	6.4337348938	s_xvi	3.9908	1.05512e-19	
5857.35351562	6.47389554977	s_xvi	3.9908	9.6193e-20	
5857.35351562	6.51405620575	s_xvi	3.9908	8.7697e-20	
5857.35351562	6.55421686172	s_xvi	3.9908	7.99511e-20	
5857.35351562	6.5943775177	s_xvi	3.9908	7.28892e-20	
5857.35351562	6.63453817368	s_xvi	3.9908	6.64508e-20	
5857.35351562	6.67469882965	s_xvi	3.9908	6.0581e-20	
5857.35351562	6.71485948563	s_xvi	3.9908	5.52296e-20	
5857.35351562	6.7550201416	s_xvi	3.9908	5.03507e-20	
5857.35351562	6.79518079758	s_xvi	3.9908	4.59027e-20	
5857.35351562	6.83534145355	s_xvi	3.9908	4.18475e-20	
5857.35351562	6.87550210953	s_xvi	3.9908	3.81504e-20	
5857.35351562	6.9156627655	s_xvi	3.9908	3.47799e-20	
5857.35351562	6.95582342148	s_xvi	3.9908	3.1707e-20	
5857.35351562	6.99598407745	s_xvi	3.9908	2.89055e-20	
5857.35351562	7.03614473343	s_xvi	3.9908	2.63514e-20	
5857.35351562	7.0763053894	s_xvi	3.9908	2.40229e-20	
5857.35351562	7.11646604538	s_xvi	3.9908	2.19e-20	
5857.35351562	7.15662670135	s_xvi	3.9908	1.99647e-20	
5857.35351562	7.19678735733	s_xvi	3.9908	1.82002e-20	
5857.35351562	7.23694801331	s_xvi	3.9908	1.65916e-20	
5857.35351562	7.27710866928	s_xvi	3.9908	1.51251e-20	
5857.35351562	7.31726884842	s_xvi	3.9908	1.37881e-20	
5857.35351562	7.35742950439	s_xvi	3.9908	1.25692e-20	
5857.35351562	7.39759016037	s_xvi	3.9908	1.1458e-20	
5857.35351562	7.43775081635	s_xvi	3.9908	1.04449e-20	
5857.35351562	7.47791147232	s_xvi	3.9908	9.52131e-21	
5857.35351562	7.5180721283	s_xvi	3.9908	8.67928e-21	
5857.35351562	7.55823278427	s_xvi	3.9908	7.91164e-21	
5857.35351562	7.59839344025	s_xvi	3.9908	7.2118e-21	
5857.35351562	7.63855409622	s_xvi	3.9908	6.57377e-21	
5857.35351562	7.6787147522	s_xvi	3.9908	5.99211e-21	
5857.35351562	7.71887540817	s_xvi	3.9908	5.46184e-21	
5857.35351562	7.75903606415	s_xvi	3.9908	4.9784e-21	
5857.35351562	7.79919672012	s_xvi	3.9908	4.53768e-21	
5857.35351562	7.8393573761	s_xvi	3.9908	4.13589e-21	
5857.35351562	7.87951803207	s_xvi	3.9908	3.7696e-21	
5857.35351562	7.91967868805	s_xvi	3.9908	3.43567e-21	
5857.35351562	7.95983934402	s_xvi	3.9908	3.13125e-21	
5857.35351562	8.0	s_xvi	3.9908	2.85373e-21	
6145.63427734	-2.0	s_xvi	3.9908	4.71527e-16	
6145.63427734	-1.95983934402	s_xvi	3.9908	4.71526e-16	
6145.63427734	-1.91967868805	s_xvi	3.9908	4.71525e-16	
6145.63427734	-1.87951803207	s_xvi	3.9908	4.71524e-16	
6145.63427734	-1.8393573761	s_xvi	3.9908	4.71523e-16	
6145.63427734	-1.79919683933	s_xvi	3.9908	4.71522e-16	
6145.63427734	-1.75903618336	s_xvi	3.9908	4.71521e-16	
6145.63427734	-1.71887552738	s_xvi	3.9908	4.71519e-16	
6145.63427734	-1.67871487141	s_xvi	3.9908	4.71518e-16	
6145.63427734	-1.63855421543	s_xvi	3.9908	4.71516e-16	
6145.63427734	-1.59839355946	s_xvi	3.9908	4.71514e-16	
6145.63427734	-1.55823290348	s_xvi	3.9908	4.71512e-16	
6145.63427734	-1.51807224751	s_xvi	3.9908	4.7151e-16	
6145.63427734	-1.47791159153	s_xvi	3.9908	4.71508e-16	
6145.63427734	-1.43775105476	s_xvi	3.9908	4.71505e-16	
6145.63427734	-1.39759039879	s_xvi	3.9908	4.71502e-16	
6145.63427734	-1.35742974281	s_xvi	3.9908	4.71499e-16	
6145.63427734	-1.31726908684	s_xvi	3.9908	4.71495e-16	
6145.63427734	-1.27710843086	s_xvi	3.9908	4.71492e-16	
6145.63427734	-1.23694777489	s_xvi	3.9908	4.71487e-16	
6145.63427734	-1.19678711891	s_xvi	3.9908	4.71483e-16	
6145.63427734	-1.15662646294	s_xvi	3.9908	4.71478e-16	
6145.63427734	-1.11646580696	s_xvi	3.9908	4.71472e-16	
6145.63427734	-1.0763052702	s_xvi	3.9908	4.71466e-16	
6145.63427734	-1.03614461422	s_xvi	3.9908	4.71459e-16	
6145.63427734	-0.995983958244	s_xvi	3.9908	4.71452e-16	
6145.63427734	-0.955823302269	s_xvi	3.9908	4.71444e-16	
6145.63427734	-0.915662646294	s_xvi	3.9908	4.71435e-16	
6145.63427734	-0.875501990318	s_xvi	3.9908	4.71425e-16	
6145.63427734	-0.835341393948	s_xvi	3.9908	4.71414e-16	
6145.63427734	-0.795180737972	s_xvi	3.9908	4.71402e-16	
6145.63427734	-0.755020081997	s_xvi	3.9908	4.7139e-16	
6145.63427734	-0.714859426022	s_xvi	3.9908	4.71376e-16	
6145.63427734	-0.674698770046	s_xvi	3.9908	4.7136e-16	
6145.63427734	-0.634538173676	s_xvi	3.9908	4.71343e-16	
6145.63427734	-0.5943775177	s_xvi	3.9908	4.71324e-16	
6145.63427734	-0.554216861725	s_xvi	3.9908	4.71304e-16	
6145.63427734	-0.51405620575	s_xvi	3.9908	4.71282e-16	
6145.63427734	-0.473895579576	s_xvi	3.9908	4.71257e-16	
6145.63427734	-0.433734953403	s_xvi	3.9908	4.7123e-16	
6145.63427734	-0.393574297428	s_xvi	3.9908	4.71201e-16	
6145.63427734	-0.353413641453	s_xvi	3.9908	4.71168e-16	
6145.63427734	-0.31325301528	s_xvi	3.9908	4.71133e-16	
6145.63427734	-0.273092359304	s_xvi	3.9908	4.71094e-16	
6145.63427734	-0.232931733131	s_xvi	3.9908	4.71051e-16	
6145.63427734	-0.192771077156	s_xvi	3.9908	4.71004e-16	
6145.63427734	-0.152610436082	s_xvi	3.9908	4.70953e-16	
6145.63427734	-0.112449802458	s_xvi	3.9908	4.70896e-16	
6145.63427734	-0.0722891539335	s_xvi	3.9908	4.70834e-16	
6145.63427734	-0.0321285128593	s_xvi	3.9908	4.70767e-16	
6145.63427734	0.00803212821484	s_xvi	3.9908	4.70692e-16	
6145.63427734	0.048192769289	s_xvi	3.9908	4.70611e-16	
6145.63427734	0.0883534103632	s_xvi	3.9908	4.70521e-16	
6145.63427734	0.128514051437	s_xvi	3.9908	4.70423e-16	
6145.63427734	0.168674692512	s_xvi	3.9908	4.70316e-16	
6145.63427734	0.208835348487	s_xvi	3.9908	4.70198e-16	
6145.63427734	0.248995989561	s_xvi	3.9908	4.70069e-16	
6145.63427734	0.289156615734	s_xvi	3.9908	4.69927e-16	
6145.63427734	0.329317271709	s_xvi	3.9908	4.69772e-16	
6145.63427734	0.369477897882	s_xvi	3.9908	4.69602e-16	
6145.63427734	0.409638553858	s_xvi	3.9908	4.69416e-16	
6145.63427734	0.449799209833	s_xvi	3.9908	4.69211e-16	
6145.63427734	0.489959836006	s_xvi	3.9908	4.68987e-16	
6145.63427734	0.530120491982	s_xvi	3.9908	4.68742e-16	
6145.63427734	0.570281147957	s_xvi	3.9908	4.68473e-16	
6145.63427734	0.610441744328	s_xvi	3.9908	4.68179e-16	
6145.63427734	0.650602400303	s_xvi	3.9908	4.67856e-16	
6145.63427734	0.690763056278	s_xvi	3.9908	4.67502e-16	
6145.63427734	0.730923712254	s_xvi	3.9908	4.67115e-16	
6145.63427734	0.771084308624	s_xvi	3.9908	4.66691e-16	
6145.63427734	0.8112449646	s_xvi	3.9908	4.66227e-16	
6145.63427734	0.851405620575	s_xvi	3.9908	4.65719e-16	
6145.63427734	0.89156627655	s_xvi	3.9908	4.65164e-16	
6145.63427734	0.931726932526	s_xvi	3.9908	4.64555e-16	
6145.63427734	0.971887528896	s_xvi	3.9908	4.6389e-16	
6145.63427734	1.01204824448	s_xvi	3.9908	4.63163e-16	
6145.63427734	1.05220878124	s_xvi	3.9908	4.62367e-16	
6145.63427734	1.09236943722	s_xvi	3.9908	4.61498e-16	
6145.63427734	1.13253009319	s_xvi	3.9908	4.60548e-16	
6145.63427734	1.17269074917	s_xvi	3.9908	4.5951e-16	
6145.63427734	1.21285140514	s_xvi	3.9908	4.58378e-16	
6145.63427734	1.25301206112	s_xvi	3.9908	4.57142e-16	
6145.63427734	1.29317271709	s_xvi	3.9908	4.55794e-16	
6145.63427734	1.33333337307	s_xvi	3.9908	4.54324e-16	
6145.63427734	1.37349402905	s_xvi	3.9908	4.52723e-16	
6145.63427734	1.41365456581	s_xvi	3.9908	4.50979e-16	
6145.63427734	1.45381522179	s_xvi	3.9908	4.49082e-16	
6145.63427734	1.49397587776	s_xvi	3.9908	4.4702e-16	
6145.63427734	1.53413653374	s_xvi	3.9908	4.44779e-16	
6145.63427734	1.57429718971	s_xvi	3.9908	4.42347e-16	
6145.63427734	1.61445784569	s_xvi	3.9908	4.39709e-16	
6145.63427734	1.65461850166	s_xvi	3.9908	4.36852e-16	
6145.63427734	1.69477915764	s_xvi	3.9908	4.3376e-16	
6145.63427734	1.73493981361	s_xvi	3.9908	4.30419e-16	
6145.63427734	1.77510035038	s_xvi	3.9908	4.26812e-16	
6145.63427734	1.81526100636	s_xvi	3.9908	4.22924e-16	
6145.63427734	1.85542166233	s_xvi	3.9908	4.18741e-16	
6145.63427734	1.89558231831	s_xvi	3.9908	4.14246e-16	
6145.63427734	1.93574297428	s_xvi	3.9908	4.09425e-16	
6145.63427734	1.97590363026	s_xvi	3.9908	4.04263e-16	
6145.63427734	2.01606416702	s_xvi	3.9908	3.9875e-16	
6145.63427734	2.056224823	s_xvi	3.9908	3.92872e-16	
6145.63427734	2.09638547897	s_xvi	3.9908	3.8662e-16	
6145.63427734	2.13654613495	s_xvi	3.9908	3.79987e-16	
6145.63427734	2.17670679092	s_xvi	3.9908	3.72967e-16	
6145.63427734	2.2168674469	s_xvi	3.9908	3.6556e-16	
6145.63427734	2.25702810287	s_xvi	3.9908	3.57765e-16	
6145.63427734	2.29718875885	s_xvi	3.9908	3.49588e-16	
6145.63427734	2.33734941483	s_xvi	3.9908	3.41038e-16	
6145.63427734	2.3775100708	s_xvi	3.9908	3.32127e-16	
6145.63427734	2.41767072678	s_xvi	3.9908	3.22872e-16	
6145.63427734	2.45783138275	s_xvi	3.9908	3.13296e-16	
6145.63427734	2.49799203873	s_xvi	3.9908	3.03423e-16	
6145.63427734	2.5381526947	s_xvi	3.9908	2.93285e-16	
6145.63427734	2.57831335068	s_xvi	3.9908	2.82916e-16	
6145.63427734	2.61847400665	s_xvi	3.9908	2.72352e-16	
6145.63427734	2.65863442421	s_xvi	3.9908	2.61637e-16	
6145.63427734	2.69879508018	s_xvi	3.9908	2.50811e-16	
6145.63427734	2.73895573616	s_xvi	3.9908	2.39922e-16	
6145.63427734	2.77911639214	s_xvi	3.9908	2.29015e-16	
6145.63427734	2.81927704811	s_xvi	3.9908	2.18137e-16	
6145.63427734	2.85943770409	s_xvi	3.9908	2.07334e-16	
6145.63427734	2.89959836006	s_xvi	3.9908	1.96651e-16	
6145.63427734	2.93975901604	s_xvi	3.9908	1.8613e-16	
6145.63427734	2.97991967201	s_xvi	3.9908	1.75813e-16	
6145.63427734	3.02008032799	s_xvi	3.9908	1.65735e-16	
6145.63427734	3.06024098396	s_xvi	3.9908	1.55931e-16	
6145.63427734	3.10040163994	s_xvi	3.9908	1.4643e-16	
6145.63427734	3.14056229591	s_xvi	3.9908	1.37255e-16	
6145.63427734	3.18072295189	s_xvi	3.9908	1.28429e-16	
6145.63427734	3.22088360786	s_xvi	3.9908	1.19967e-16	
6145.63427734	3.26104426384	s_xvi	3.9908	1.11881e-16	
6145.63427734	3.30120491982	s_xvi	3.9908	1.04178e-16	
6145.63427734	3.34136557579	s_xvi	3.9908	9.68633e-17	
6145.63427734	3.38152599335	s_xvi	3.9908	8.99366e-17	
6145.63427734	3.42168664932	s_xvi	3.9908	8.33951e-17	
6145.63427734	3.4618473053	s_xvi	3.9908	7.72332e-17	
6145.63427734	3.50200796127	s_xvi	3.9908	7.14429e-17	
6145.63427734	3.54216861725	s_xvi	3.9908	6.60142e-17	
6145.63427734	3.58232927322	s_xvi	3.9908	6.09353e-17	
6145.63427734	3.6224899292	s_xvi	3.9908	5.61931e-17	
6145.63427734	3.66265058517	s_xvi	3.9908	5.17735e-17	
6145.63427734	3.70281124115	s_xvi	3.9908	4.76617e-17	
6145.63427734	3.74297189713	s_xvi	3.9908	4.38424e-17	
6145.63427734	3.7831325531	s_xvi	3.9908	4.03002e-17	
6145.63427734	3.82329320908	s_xvi	3.9908	3.70194e-17	
6145.63427734	3.86345386505	s_xvi	3.9908	3.39847e-17	
6145.63427734	3.90361452103	s_xvi	3.9908	3.1181e-17	
6145.63427734	3.943775177	s_xvi	3.9908	2.85935e-17	
6145.63427734	3.98393583298	s_xvi	3.9908	2.62079e-17	
6145.63427734	4.02409648895	s_xvi	3.9908	2.40106e-17	
6145.63427734	4.06425714493	s_xvi	3.9908	2.19885e-17	
6145.63427734	4.1044178009	s_xvi	3.9908	2.0129e-17	
6145.63427734	4.14457845688	s_xvi	3.9908	1.84204e-17	
6145.63427734	4.18473911285	s_xvi	3.9908	1.68514e-17	
6145.63427734	4.22489976883	s_xvi	3.9908	1.54115e-17	
6145.63427734	4.2650604248	s_xvi	3.9908	1.40908e-17	
6145.63427734	4.30522108078	s_xvi	3.9908	1.28801e-17	
6145.63427734	4.34538173676	s_xvi	3.9908	1.17708e-17	
6145.63427734	4.38554239273	s_xvi	3.9908	1.07548e-17	
6145.63427734	4.42570304871	s_xvi	3.9908	9.82456e-18	
6145.63427734	4.46586322784	s_xvi	3.9908	8.97327e-18	
6145.63427734	4.50602388382	s_xvi	3.9908	8.19443e-18	
6145.63427734	4.54618453979	s_xvi	3.9908	7.4821e-18	
6145.63427734	4.58634519577	s_xvi	3.9908	6.83078e-18	
6145.63427734	4.62650585175	s_xvi	3.9908	6.2354e-18	
6145.63427734	4.66666650772	s_xvi	3.9908	5.69127e-18	
6145.63427734	4.7068271637	s_xvi	3.9908	5.1941e-18	
6145.63427734	4.74698781967	s_xvi	3.9908	4.73993e-18	
6145.63427734	4.78714847565	s_xvi	3.9908	4.32509e-18	
6145.63427734	4.82730913162	s_xvi	3.9908	3.94626e-18	
6145.63427734	4.8674697876	s_xvi	3.9908	3.60035e-18	
6145.63427734	4.90763044357	s_xvi	3.9908	3.28456e-18	
6145.63427734	4.94779109955	s_xvi	3.9908	2.99628e-18	
6145.63427734	4.98795175552	s_xvi	3.9908	2.73316e-18	
