temperature	xi	ne_viii	wavelength	opacity
64.0271606445	0.128514051437	ne_viii	780.324	1.17126e-11	
64.0271606445	0.168674692512	ne_viii	780.324	1.15834e-11	
64.0271606445	0.208835348487	ne_viii	780.324	1.14399e-11	
64.0271606445	0.248995989561	ne_viii	780.324	1.1281e-11	
64.0271606445	0.289156615734	ne_viii	780.324	1.11055e-11	
64.0271606445	0.329317271709	ne_viii	780.324	1.09123e-11	
64.0271606445	0.369477897882	ne_viii	780.324	1.07005e-11	
64.0271606445	0.409638553858	ne_viii	780.324	1.04692e-11	
64.0271606445	0.449799209833	ne_viii	780.324	1.02179e-11	
64.0271606445	0.489959836006	ne_viii	780.324	9.94611e-12	
64.0271606445	0.530120491982	ne_viii	780.324	9.65377e-12	
64.0271606445	0.570281147957	ne_viii	780.324	9.34114e-12	
64.0271606445	0.610441744328	ne_viii	780.324	9.00886e-12	
64.0271606445	0.650602400303	ne_viii	780.324	8.65795e-12	
64.0271606445	0.690763056278	ne_viii	780.324	8.28987e-12	
64.0271606445	0.730923712254	ne_viii	780.324	7.90647e-12	
64.0271606445	0.771084308624	ne_viii	780.324	7.50999e-12	
64.0271606445	0.8112449646	ne_viii	780.324	7.10302e-12	
64.0271606445	0.851405620575	ne_viii	780.324	6.68842e-12	
64.0271606445	0.89156627655	ne_viii	780.324	6.26931e-12	
64.0271606445	0.931726932526	ne_viii	780.324	5.8489e-12	
64.0271606445	0.971887528896	ne_viii	780.324	5.43047e-12	
64.0271606445	1.01204824448	ne_viii	780.324	5.01725e-12	
64.0271606445	1.05220878124	ne_viii	780.324	4.61236e-12	
64.0271606445	1.09236943722	ne_viii	780.324	4.21868e-12	
64.0271606445	1.13253009319	ne_viii	780.324	3.83884e-12	
64.0271606445	1.17269074917	ne_viii	780.324	3.47514e-12	
64.0271606445	1.21285140514	ne_viii	780.324	3.1295e-12	
64.0271606445	1.25301206112	ne_viii	780.324	2.80347e-12	
64.0271606445	1.29317271709	ne_viii	780.324	2.49819e-12	
64.0271606445	1.33333337307	ne_viii	780.324	2.21439e-12	
64.0271606445	1.37349402905	ne_viii	780.324	1.95245e-12	
64.0271606445	1.41365456581	ne_viii	780.324	1.71239e-12	
64.0271606445	1.45381522179	ne_viii	780.324	1.4939e-12	
64.0271606445	1.49397587776	ne_viii	780.324	1.29642e-12	
64.0271606445	1.53413653374	ne_viii	780.324	1.11913e-12	
64.0271606445	1.57429718971	ne_viii	780.324	9.61036e-13	
64.0271606445	1.61445784569	ne_viii	780.324	8.20989e-13	
64.0271606445	1.65461850166	ne_viii	780.324	6.97739e-13	
64.0271606445	1.69477915764	ne_viii	780.324	5.8997e-13	
64.0271606445	1.73493981361	ne_viii	780.324	4.96335e-13	
64.0271606445	1.77510035038	ne_viii	780.324	4.15489e-13	
64.0271606445	1.81526100636	ne_viii	780.324	3.46114e-13	
64.0271606445	1.85542166233	ne_viii	780.324	2.86942e-13	
64.0271606445	1.89558231831	ne_viii	780.324	2.3677e-13	
64.0271606445	1.93574297428	ne_viii	780.324	1.94477e-13	
64.0271606445	1.97590363026	ne_viii	780.324	1.59026e-13	
64.0271606445	2.01606416702	ne_viii	780.324	1.29474e-13	
64.0271606445	2.056224823	ne_viii	780.324	1.04971e-13	
64.0271606445	2.09638547897	ne_viii	780.324	8.47604e-14	
64.0271606445	2.13654613495	ne_viii	780.324	6.81735e-14	
64.0271606445	2.17670679092	ne_viii	780.324	5.46266e-14	
64.0271606445	2.2168674469	ne_viii	780.324	4.36141e-14	
64.0271606445	2.25702810287	ne_viii	780.324	3.47018e-14	
64.0271606445	2.29718875885	ne_viii	780.324	2.75201e-14	
64.0271606445	2.33734941483	ne_viii	780.324	2.17566e-14	
64.0271606445	2.3775100708	ne_viii	780.324	1.71492e-14	
64.0271606445	2.41767072678	ne_viii	780.324	1.34796e-14	
64.0271606445	2.45783138275	ne_viii	780.324	1.05672e-14	
64.0271606445	2.49799203873	ne_viii	780.324	8.26343e-15	
64.0271606445	2.5381526947	ne_viii	780.324	6.44675e-15	
64.0271606445	2.57831335068	ne_viii	780.324	5.0184e-15	
64.0271606445	2.61847400665	ne_viii	780.324	3.89848e-15	
64.0271606445	2.65863442421	ne_viii	780.324	3.02266e-15	
64.0271606445	2.69879508018	ne_viii	780.324	2.33938e-15	
64.0271606445	2.73895573616	ne_viii	780.324	1.80754e-15	
64.0271606445	2.77911639214	ne_viii	780.324	1.39443e-15	
64.0271606445	2.81927704811	ne_viii	780.324	1.07418e-15	
64.0271606445	2.85943770409	ne_viii	780.324	8.26372e-16	
64.0271606445	2.89959836006	ne_viii	780.324	6.34943e-16	
64.0271606445	2.93975901604	ne_viii	780.324	4.87298e-16	
64.0271606445	2.97991967201	ne_viii	780.324	3.73586e-16	
64.0271606445	3.02008032799	ne_viii	780.324	2.86129e-16	
64.0271606445	3.06024098396	ne_viii	780.324	2.18948e-16	
64.0271606445	3.10040163994	ne_viii	780.324	1.674e-16	
64.0271606445	3.14056229591	ne_viii	780.324	1.2789e-16	
64.0271606445	3.18072295189	ne_viii	780.324	9.76356e-17	
64.0271606445	3.22088360786	ne_viii	780.324	7.44898e-17	
64.0271606445	3.26104426384	ne_viii	780.324	5.67968e-17	
64.0271606445	3.30120491982	ne_viii	780.324	4.32823e-17	
64.0271606445	3.34136557579	ne_viii	780.324	3.29668e-17	
64.0271606445	3.38152599335	ne_viii	780.324	2.5098e-17	
64.0271606445	3.42168664932	ne_viii	780.324	1.90991e-17	
64.0271606445	3.4618473053	ne_viii	780.324	1.45283e-17	
64.0271606445	3.50200796127	ne_viii	780.324	1.10474e-17	
64.0271606445	3.54216861725	ne_viii	780.324	8.39764e-18	
64.0271606445	3.58232927322	ne_viii	780.324	6.38145e-18	
64.0271606445	3.6224899292	ne_viii	780.324	4.84795e-18	
64.0271606445	3.66265058517	ne_viii	780.324	3.68298e-18	
64.0271606445	3.70281124115	ne_viii	780.324	2.79645e-18	
64.0271606445	3.74297189713	ne_viii	780.324	2.12285e-18	
64.0271606445	3.7831325531	ne_viii	780.324	1.61117e-18	
64.0271606445	3.82329320908	ne_viii	780.324	1.22259e-18	
64.0271606445	3.86345386505	ne_viii	780.324	9.27558e-19	
64.0271606445	3.90361452103	ne_viii	780.324	7.0361e-19	
64.0271606445	3.943775177	ne_viii	780.324	5.33651e-19	
64.0271606445	3.98393583298	ne_viii	780.324	4.04689e-19	
64.0271606445	4.02409648895	ne_viii	780.324	3.06852e-19	
64.0271606445	4.06425714493	ne_viii	780.324	2.32639e-19	
64.0271606445	4.1044178009	ne_viii	780.324	1.76356e-19	
64.0271606445	4.14457845688	ne_viii	780.324	1.33675e-19	
64.0271606445	4.18473911285	ne_viii	780.324	1.01314e-19	
64.0271606445	4.22489976883	ne_viii	780.324	7.67207e-20	
64.0271606445	4.2650604248	ne_viii	780.324	5.81827e-20	
64.0271606445	4.30522108078	ne_viii	780.324	4.40569e-20	
64.0271606445	4.34538173676	ne_viii	780.324	3.33692e-20	
64.0271606445	4.38554239273	ne_viii	780.324	2.52906e-20	
64.0271606445	4.42570304871	ne_viii	780.324	1.91607e-20	
64.0271606445	4.46586322784	ne_viii	780.324	1.45132e-20	
64.0271606445	4.50602388382	ne_viii	780.324	1.10013e-20	
64.0271606445	4.54618453979	ne_viii	780.324	8.33296e-21	
64.0271606445	4.58634519577	ne_viii	780.324	6.31155e-21	
64.0271606445	4.62650585175	ne_viii	780.324	4.78029e-21	
64.0271606445	4.66666650772	ne_viii	780.324	3.62038e-21	
64.0271606445	4.7068271637	ne_viii	780.324	2.74181e-21	
64.0271606445	4.74698781967	ne_viii	780.324	2.07636e-21	
64.0271606445	4.78714847565	ne_viii	780.324	1.57236e-21	
64.0271606445	4.82730913162	ne_viii	780.324	1.19065e-21	
64.0271606445	4.8674697876	ne_viii	780.324	9.01565e-22	
64.0271606445	4.90763044357	ne_viii	780.324	6.82641e-22	
64.0271606445	4.94779109955	ne_viii	780.324	5.16855e-22	
64.0271606445	4.98795175552	ne_viii	780.324	3.91313e-22	
64.0271606445	5.0281124115	ne_viii	780.324	2.9625e-22	
64.0271606445	5.06827306747	ne_viii	780.324	2.24268e-22	
64.0271606445	5.10843372345	ne_viii	780.324	1.69766e-22	
64.0271606445	5.14859437943	ne_viii	780.324	1.28501e-22	
64.0271606445	5.1887550354	ne_viii	780.324	9.72599e-23	
64.0271606445	5.22891569138	ne_viii	780.324	7.36083e-23	
64.0271606445	5.26907634735	ne_viii	780.324	0.0	
64.0271606445	5.30923700333	ne_viii	780.324	0.0	
64.0271606445	5.3493976593	ne_viii	780.324	0.0	
64.0271606445	5.38955831528	ne_viii	780.324	0.0	
64.0271606445	5.42971897125	ne_viii	780.324	0.0	
64.0271606445	5.46987962723	ne_viii	780.324	0.0	
64.0271606445	5.5100402832	ne_viii	780.324	0.0	
64.0271606445	5.55020093918	ne_viii	780.324	0.0	
64.0271606445	5.59036159515	ne_viii	780.324	0.0	
64.0271606445	5.63052225113	ne_viii	780.324	0.0	
64.0271606445	5.6706829071	ne_viii	780.324	0.0	
64.0271606445	5.71084356308	ne_viii	780.324	0.0	
64.0271606445	5.75100421906	ne_viii	780.324	0.0	
64.0271606445	5.79116487503	ne_viii	780.324	0.0	
64.0271606445	5.83132553101	ne_viii	780.324	0.0	
64.0271606445	5.87148571014	ne_viii	780.324	0.0	
64.0271606445	5.91164636612	ne_viii	780.324	0.0	
64.0271606445	5.95180702209	ne_viii	780.324	0.0	
64.0271606445	5.99196767807	ne_viii	780.324	0.0	
64.0271606445	6.03212833405	ne_viii	780.324	0.0	
64.0271606445	6.07228899002	ne_viii	780.324	0.0	
64.0271606445	6.112449646	ne_viii	780.324	0.0	
64.0271606445	6.15261030197	ne_viii	780.324	0.0	
64.0271606445	6.19277095795	ne_viii	780.324	0.0	
64.0271606445	6.23293161392	ne_viii	780.324	0.0	
64.0271606445	6.2730922699	ne_viii	780.324	0.0	
64.0271606445	6.31325292587	ne_viii	780.324	0.0	
64.0271606445	6.35341358185	ne_viii	780.324	0.0	
64.0271606445	6.39357423782	ne_viii	780.324	0.0	
64.0271606445	6.4337348938	ne_viii	780.324	0.0	
64.0271606445	6.47389554977	ne_viii	780.324	0.0	
64.0271606445	6.51405620575	ne_viii	780.324	0.0	
64.0271606445	6.55421686172	ne_viii	780.324	0.0	
64.0271606445	6.5943775177	ne_viii	780.324	0.0	
64.0271606445	6.63453817368	ne_viii	780.324	0.0	
64.0271606445	6.67469882965	ne_viii	780.324	0.0	
64.0271606445	6.71485948563	ne_viii	780.324	0.0	
64.0271606445	6.7550201416	ne_viii	780.324	0.0	
64.0271606445	6.79518079758	ne_viii	780.324	0.0	
64.0271606445	6.83534145355	ne_viii	780.324	0.0	
64.0271606445	6.87550210953	ne_viii	780.324	0.0	
64.0271606445	6.9156627655	ne_viii	780.324	0.0	
64.0271606445	6.95582342148	ne_viii	780.324	0.0	
64.0271606445	6.99598407745	ne_viii	780.324	0.0	
64.0271606445	7.03614473343	ne_viii	780.324	0.0	
64.0271606445	7.0763053894	ne_viii	780.324	0.0	
64.0271606445	7.11646604538	ne_viii	780.324	0.0	
64.0271606445	7.15662670135	ne_viii	780.324	0.0	
64.0271606445	7.19678735733	ne_viii	780.324	0.0	
64.0271606445	7.23694801331	ne_viii	780.324	0.0	
64.0271606445	7.27710866928	ne_viii	780.324	0.0	
64.0271606445	7.31726884842	ne_viii	780.324	0.0	
64.0271606445	7.35742950439	ne_viii	780.324	0.0	
64.0271606445	7.39759016037	ne_viii	780.324	0.0	
64.0271606445	7.43775081635	ne_viii	780.324	0.0	
64.0271606445	7.47791147232	ne_viii	780.324	0.0	
64.0271606445	7.5180721283	ne_viii	780.324	0.0	
64.0271606445	7.55823278427	ne_viii	780.324	0.0	
64.0271606445	7.59839344025	ne_viii	780.324	0.0	
64.0271606445	7.63855409622	ne_viii	780.324	0.0	
64.0271606445	7.6787147522	ne_viii	780.324	0.0	
64.0271606445	7.71887540817	ne_viii	780.324	0.0	
64.0271606445	7.75903606415	ne_viii	780.324	0.0	
64.0271606445	7.79919672012	ne_viii	780.324	0.0	
64.0271606445	7.8393573761	ne_viii	780.324	0.0	
64.0271606445	7.87951803207	ne_viii	780.324	0.0	
64.0271606445	7.91967868805	ne_viii	780.324	0.0	
64.0271606445	7.95983934402	ne_viii	780.324	0.0	
64.0271606445	8.0	ne_viii	780.324	0.0	
67.1783752441	-2.0	ne_viii	780.324	1.24632e-11	
67.1783752441	-1.95983934402	ne_viii	780.324	1.24622e-11	
67.1783752441	-1.91967868805	ne_viii	780.324	1.2461e-11	
67.1783752441	-1.87951803207	ne_viii	780.324	1.24597e-11	
67.1783752441	-1.8393573761	ne_viii	780.324	1.24582e-11	
67.1783752441	-1.79919683933	ne_viii	780.324	1.24567e-11	
67.1783752441	-1.75903618336	ne_viii	780.324	1.2455e-11	
67.1783752441	-1.71887552738	ne_viii	780.324	1.24531e-11	
67.1783752441	-1.67871487141	ne_viii	780.324	1.2451e-11	
67.1783752441	-1.63855421543	ne_viii	780.324	1.24487e-11	
67.1783752441	-1.59839355946	ne_viii	780.324	1.24463e-11	
67.1783752441	-1.55823290348	ne_viii	780.324	1.24435e-11	
67.1783752441	-1.51807224751	ne_viii	780.324	1.24405e-11	
67.1783752441	-1.47791159153	ne_viii	780.324	1.24372e-11	
67.1783752441	-1.43775105476	ne_viii	780.324	1.24336e-11	
67.1783752441	-1.39759039879	ne_viii	780.324	1.24297e-11	
67.1783752441	-1.35742974281	ne_viii	780.324	1.24253e-11	
67.1783752441	-1.31726908684	ne_viii	780.324	1.24206e-11	
67.1783752441	-1.27710843086	ne_viii	780.324	1.24153e-11	
67.1783752441	-1.23694777489	ne_viii	780.324	1.24096e-11	
67.1783752441	-1.19678711891	ne_viii	780.324	1.24033e-11	
67.1783752441	-1.15662646294	ne_viii	780.324	1.23964e-11	
67.1783752441	-1.11646580696	ne_viii	780.324	1.23888e-11	
67.1783752441	-1.0763052702	ne_viii	780.324	1.23804e-11	
67.1783752441	-1.03614461422	ne_viii	780.324	1.23713e-11	
67.1783752441	-0.995983958244	ne_viii	780.324	1.23612e-11	
67.1783752441	-0.955823302269	ne_viii	780.324	1.23502e-11	
67.1783752441	-0.915662646294	ne_viii	780.324	1.2338e-11	
67.1783752441	-0.875501990318	ne_viii	780.324	1.23247e-11	
67.1783752441	-0.835341393948	ne_viii	780.324	1.23101e-11	
67.1783752441	-0.795180737972	ne_viii	780.324	1.2294e-11	
67.1783752441	-0.755020081997	ne_viii	780.324	1.22764e-11	
67.1783752441	-0.714859426022	ne_viii	780.324	1.2257e-11	
67.1783752441	-0.674698770046	ne_viii	780.324	1.22357e-11	
67.1783752441	-0.634538173676	ne_viii	780.324	1.22123e-11	
67.1783752441	-0.5943775177	ne_viii	780.324	1.21866e-11	
67.1783752441	-0.554216861725	ne_viii	780.324	1.21583e-11	
67.1783752441	-0.51405620575	ne_viii	780.324	1.21272e-11	
67.1783752441	-0.473895579576	ne_viii	780.324	1.20931e-11	
67.1783752441	-0.433734953403	ne_viii	780.324	1.20556e-11	
67.1783752441	-0.393574297428	ne_viii	780.324	1.20143e-11	
67.1783752441	-0.353413641453	ne_viii	780.324	1.1969e-11	
67.1783752441	-0.31325301528	ne_viii	780.324	1.19192e-11	
67.1783752441	-0.273092359304	ne_viii	780.324	1.18645e-11	
67.1783752441	-0.232931733131	ne_viii	780.324	1.18044e-11	
67.1783752441	-0.192771077156	ne_viii	780.324	1.17383e-11	
67.1783752441	-0.152610436082	ne_viii	780.324	1.16659e-11	
67.1783752441	-0.112449802458	ne_viii	780.324	1.15863e-11	
67.1783752441	-0.0722891539335	ne_viii	780.324	1.14991e-11	
67.1783752441	-0.0321285128593	ne_viii	780.324	1.14035e-11	
67.1783752441	0.00803212821484	ne_viii	780.324	1.12988e-11	
67.1783752441	0.048192769289	ne_viii	780.324	1.11842e-11	
67.1783752441	0.0883534103632	ne_viii	780.324	1.10591e-11	
67.1783752441	0.128514051437	ne_viii	780.324	1.09225e-11	
67.1783752441	0.168674692512	ne_viii	780.324	1.07737e-11	
67.1783752441	0.208835348487	ne_viii	780.324	1.06119e-11	
67.1783752441	0.248995989561	ne_viii	780.324	1.04363e-11	
67.1783752441	0.289156615734	ne_viii	780.324	1.02462e-11	
67.1783752441	0.329317271709	ne_viii	780.324	1.00409e-11	
67.1783752441	0.369477897882	ne_viii	780.324	9.81995e-12	
67.1783752441	0.409638553858	ne_viii	780.324	9.58285e-12	
67.1783752441	0.449799209833	ne_viii	780.324	9.32936e-12	
67.1783752441	0.489959836006	ne_viii	780.324	9.05942e-12	
67.1783752441	0.530120491982	ne_viii	780.324	8.7732e-12	
67.1783752441	0.570281147957	ne_viii	780.324	8.4711e-12	
67.1783752441	0.610441744328	ne_viii	780.324	8.15384e-12	
67.1783752441	0.650602400303	ne_viii	780.324	7.82239e-12	
67.1783752441	0.690763056278	ne_viii	780.324	7.47805e-12	
67.1783752441	0.730923712254	ne_viii	780.324	7.12242e-12	
67.1783752441	0.771084308624	ne_viii	780.324	6.75735e-12	
67.1783752441	0.8112449646	ne_viii	780.324	6.38499e-12	
67.1783752441	0.851405620575	ne_viii	780.324	6.00766e-12	
67.1783752441	0.89156627655	ne_viii	780.324	5.62789e-12	
67.1783752441	0.931726932526	ne_viii	780.324	5.24829e-12	
67.1783752441	0.971887528896	ne_viii	780.324	4.87151e-12	
67.1783752441	1.01204824448	ne_viii	780.324	4.50019e-12	
67.1783752441	1.05220878124	ne_viii	780.324	4.13688e-12	
67.1783752441	1.09236943722	ne_viii	780.324	3.78398e-12	
67.1783752441	1.13253009319	ne_viii	780.324	3.44367e-12	
67.1783752441	1.17269074917	ne_viii	780.324	3.11788e-12	
67.1783752441	1.21285140514	ne_viii	780.324	2.80826e-12	
67.1783752441	1.25301206112	ne_viii	780.324	2.51612e-12	
67.1783752441	1.29317271709	ne_viii	780.324	2.24246e-12	
67.1783752441	1.33333337307	ne_viii	780.324	1.98795e-12	
67.1783752441	1.37349402905	ne_viii	780.324	1.75293e-12	
67.1783752441	1.41365456581	ne_viii	780.324	1.53743e-12	
67.1783752441	1.45381522179	ne_viii	780.324	1.34122e-12	
67.1783752441	1.49397587776	ne_viii	780.324	1.1638e-12	
67.1783752441	1.53413653374	ne_viii	780.324	1.00448e-12	
67.1783752441	1.57429718971	ne_viii	780.324	8.62377e-13	
67.1783752441	1.61445784569	ne_viii	780.324	7.36485e-13	
67.1783752441	1.65461850166	ne_viii	780.324	6.25694e-13	
67.1783752441	1.69477915764	ne_viii	780.324	5.28829e-13	
67.1783752441	1.73493981361	ne_viii	780.324	4.44686e-13	
67.1783752441	1.77510035038	ne_viii	780.324	3.72058e-13	
67.1783752441	1.81526100636	ne_viii	780.324	3.0976e-13	
67.1783752441	1.85542166233	ne_viii	780.324	2.56649e-13	
67.1783752441	1.89558231831	ne_viii	780.324	2.11641e-13	
67.1783752441	1.93574297428	ne_viii	780.324	1.73724e-13	
67.1783752441	1.97590363026	ne_viii	780.324	1.41961e-13	
67.1783752441	2.01606416702	ne_viii	780.324	1.15502e-13	
67.1783752441	2.056224823	ne_viii	780.324	9.35802e-14	
67.1783752441	2.09638547897	ne_viii	780.324	7.55115e-14	
67.1783752441	2.13654613495	ne_viii	780.324	6.06938e-14	
67.1783752441	2.17670679092	ne_viii	780.324	4.86011e-14	
67.1783752441	2.2168674469	ne_viii	780.324	3.87781e-14	
67.1783752441	2.25702810287	ne_viii	780.324	3.08346e-14	
67.1783752441	2.29718875885	ne_viii	780.324	2.44383e-14	
67.1783752441	2.33734941483	ne_viii	780.324	1.93088e-14	
67.1783752441	2.3775100708	ne_viii	780.324	1.52111e-14	
67.1783752441	2.41767072678	ne_viii	780.324	1.19498e-14	
67.1783752441	2.45783138275	ne_viii	780.324	9.36309e-15	
67.1783752441	2.49799203873	ne_viii	780.324	7.31822e-15	
67.1783752441	2.5381526947	ne_viii	780.324	5.70668e-15	
67.1783752441	2.57831335068	ne_viii	780.324	4.44036e-15	
67.1783752441	2.61847400665	ne_viii	780.324	3.448e-15	
67.1783752441	2.65863442421	ne_viii	780.324	2.67235e-15	
67.1783752441	2.69879508018	ne_viii	780.324	2.06751e-15	
67.1783752441	2.73895573616	ne_viii	780.324	1.59693e-15	
67.1783752441	2.77911639214	ne_viii	780.324	1.23156e-15	
67.1783752441	2.81927704811	ne_viii	780.324	9.48437e-16	
67.1783752441	2.85943770409	ne_viii	780.324	7.29436e-16	
67.1783752441	2.89959836006	ne_viii	780.324	5.60319e-16	
67.1783752441	2.93975901604	ne_viii	780.324	4.29923e-16	
67.1783752441	2.97991967201	ne_viii	780.324	3.29529e-16	
67.1783752441	3.02008032799	ne_viii	780.324	2.52334e-16	
67.1783752441	3.06024098396	ne_viii	780.324	1.93051e-16	
67.1783752441	3.10040163994	ne_viii	780.324	1.47575e-16	
67.1783752441	3.14056229591	ne_viii	780.324	1.12726e-16	
67.1783752441	3.18072295189	ne_viii	780.324	8.60461e-17	
67.1783752441	3.22088360786	ne_viii	780.324	6.56388e-17	
67.1783752441	3.26104426384	ne_viii	780.324	5.00419e-17	
67.1783752441	3.30120491982	ne_viii	780.324	3.81303e-17	
67.1783752441	3.34136557579	ne_viii	780.324	2.90395e-17	
67.1783752441	3.38152599335	ne_viii	780.324	2.2106e-17	
67.1783752441	3.42168664932	ne_viii	780.324	1.68208e-17	
67.1783752441	3.4618473053	ne_viii	780.324	1.27942e-17	
67.1783752441	3.50200796127	ne_viii	780.324	9.72798e-18	
67.1783752441	3.54216861725	ne_viii	780.324	7.39417e-18	
67.1783752441	3.58232927322	ne_viii	780.324	5.61855e-18	
67.1783752441	3.6224899292	ne_viii	780.324	4.26933e-18	
67.1783752441	3.66265058517	ne_viii	780.324	3.24227e-18	
67.1783752441	3.70281124115	ne_viii	780.324	2.4617e-18	
67.1783752441	3.74297189713	ne_viii	780.324	1.86865e-18	
67.1783752441	3.7831325531	ne_viii	780.324	1.41818e-18	
67.1783752441	3.82329320908	ne_viii	780.324	1.0761e-18	
67.1783752441	3.86345386505	ne_viii	780.324	8.16393e-19	
67.1783752441	3.90361452103	ne_viii	780.324	6.19264e-19	
67.1783752441	3.943775177	ne_viii	780.324	4.69665e-19	
67.1783752441	3.98393583298	ne_viii	780.324	3.56156e-19	
67.1783752441	4.02409648895	ne_viii	780.324	2.70045e-19	
67.1783752441	4.06425714493	ne_viii	780.324	2.0473e-19	
67.1783752441	4.1044178009	ne_viii	780.324	1.55195e-19	
67.1783752441	4.14457845688	ne_viii	780.324	1.17522e-19	
67.1783752441	4.18473911285	ne_viii	780.324	8.91543e-20	
67.1783752441	4.22489976883	ne_viii	780.324	6.75128e-20	
67.1783752441	4.2650604248	ne_viii	780.324	5.11982e-20	
67.1783752441	4.30522108078	ne_viii	780.324	3.87683e-20	
67.1783752441	4.34538173676	ne_viii	780.324	2.93635e-20	
67.1783752441	4.38554239273	ne_viii	780.324	2.22543e-20	
67.1783752441	4.42570304871	ne_viii	780.324	1.68602e-20	
67.1783752441	4.46586322784	ne_viii	780.324	1.27707e-20	
67.1783752441	4.50602388382	ne_viii	780.324	9.68023e-21	
67.1783752441	4.54618453979	ne_viii	780.324	7.33234e-21	
67.1783752441	4.58634519577	ne_viii	780.324	5.55368e-21	
67.1783752441	4.62650585175	ne_viii	780.324	4.2063e-21	
67.1783752441	4.66666650772	ne_viii	780.324	3.18569e-21	
67.1783752441	4.7068271637	ne_viii	780.324	2.41263e-21	
67.1783752441	4.74698781967	ne_viii	780.324	1.82709e-21	
67.1783752441	4.78714847565	ne_viii	780.324	1.38362e-21	
67.1783752441	4.82730913162	ne_viii	780.324	1.04774e-21	
67.1783752441	4.8674697876	ne_viii	780.324	7.93372e-22	
67.1783752441	4.90763044357	ne_viii	780.324	6.00734e-22	
67.1783752441	4.94779109955	ne_viii	780.324	4.54852e-22	
67.1783752441	4.98795175552	ne_viii	780.324	3.4438e-22	
67.1783752441	5.0281124115	ne_viii	780.324	2.60727e-22	
67.1783752441	5.06827306747	ne_viii	780.324	1.97384e-22	
67.1783752441	5.10843372345	ne_viii	780.324	1.49422e-22	
67.1783752441	5.14859437943	ne_viii	780.324	1.13107e-22	
67.1783752441	5.1887550354	ne_viii	780.324	8.56127e-23	
67.1783752441	5.22891569138	ne_viii	780.324	0.0	
67.1783752441	5.26907634735	ne_viii	780.324	0.0	
67.1783752441	5.30923700333	ne_viii	780.324	0.0	
67.1783752441	5.3493976593	ne_viii	780.324	0.0	
67.1783752441	5.38955831528	ne_viii	780.324	0.0	
67.1783752441	5.42971897125	ne_viii	780.324	0.0	
67.1783752441	5.46987962723	ne_viii	780.324	0.0	
67.1783752441	5.5100402832	ne_viii	780.324	0.0	
67.1783752441	5.55020093918	ne_viii	780.324	0.0	
67.1783752441	5.59036159515	ne_viii	780.324	0.0	
67.1783752441	5.63052225113	ne_viii	780.324	0.0	
67.1783752441	5.6706829071	ne_viii	780.324	0.0	
67.1783752441	5.71084356308	ne_viii	780.324	0.0	
67.1783752441	5.75100421906	ne_viii	780.324	0.0	
67.1783752441	5.79116487503	ne_viii	780.324	0.0	
67.1783752441	5.83132553101	ne_viii	780.324	0.0	
67.1783752441	5.87148571014	ne_viii	780.324	0.0	
67.1783752441	5.91164636612	ne_viii	780.324	0.0	
67.1783752441	5.95180702209	ne_viii	780.324	0.0	
67.1783752441	5.99196767807	ne_viii	780.324	0.0	
67.1783752441	6.03212833405	ne_viii	780.324	0.0	
67.1783752441	6.07228899002	ne_viii	780.324	0.0	
67.1783752441	6.112449646	ne_viii	780.324	0.0	
67.1783752441	6.15261030197	ne_viii	780.324	0.0	
67.1783752441	6.19277095795	ne_viii	780.324	0.0	
67.1783752441	6.23293161392	ne_viii	780.324	0.0	
67.1783752441	6.2730922699	ne_viii	780.324	0.0	
67.1783752441	6.31325292587	ne_viii	780.324	0.0	
67.1783752441	6.35341358185	ne_viii	780.324	0.0	
67.1783752441	6.39357423782	ne_viii	780.324	0.0	
67.1783752441	6.4337348938	ne_viii	780.324	0.0	
67.1783752441	6.47389554977	ne_viii	780.324	0.0	
67.1783752441	6.51405620575	ne_viii	780.324	0.0	
67.1783752441	6.55421686172	ne_viii	780.324	0.0	
67.1783752441	6.5943775177	ne_viii	780.324	0.0	
67.1783752441	6.63453817368	ne_viii	780.324	0.0	
67.1783752441	6.67469882965	ne_viii	780.324	0.0	
67.1783752441	6.71485948563	ne_viii	780.324	0.0	
67.1783752441	6.7550201416	ne_viii	780.324	0.0	
67.1783752441	6.79518079758	ne_viii	780.324	0.0	
67.1783752441	6.83534145355	ne_viii	780.324	0.0	
67.1783752441	6.87550210953	ne_viii	780.324	0.0	
67.1783752441	6.9156627655	ne_viii	780.324	0.0	
67.1783752441	6.95582342148	ne_viii	780.324	0.0	
67.1783752441	6.99598407745	ne_viii	780.324	0.0	
67.1783752441	7.03614473343	ne_viii	780.324	0.0	
67.1783752441	7.0763053894	ne_viii	780.324	0.0	
67.1783752441	7.11646604538	ne_viii	780.324	0.0	
67.1783752441	7.15662670135	ne_viii	780.324	0.0	
67.1783752441	7.19678735733	ne_viii	780.324	0.0	
67.1783752441	7.23694801331	ne_viii	780.324	0.0	
67.1783752441	7.27710866928	ne_viii	780.324	0.0	
67.1783752441	7.31726884842	ne_viii	780.324	0.0	
67.1783752441	7.35742950439	ne_viii	780.324	0.0	
67.1783752441	7.39759016037	ne_viii	780.324	0.0	
67.1783752441	7.43775081635	ne_viii	780.324	0.0	
67.1783752441	7.47791147232	ne_viii	780.324	0.0	
67.1783752441	7.5180721283	ne_viii	780.324	0.0	
67.1783752441	7.55823278427	ne_viii	780.324	0.0	
67.1783752441	7.59839344025	ne_viii	780.324	0.0	
67.1783752441	7.63855409622	ne_viii	780.324	0.0	
