temperature	xi	fe_xxv	wavelength	opacity
67.1783752441	0.851405620575	fe_xxv	1.8505	0.0	
67.1783752441	0.89156627655	fe_xxv	1.8505	0.0	
67.1783752441	0.931726932526	fe_xxv	1.8505	0.0	
67.1783752441	0.971887528896	fe_xxv	1.8505	0.0	
67.1783752441	1.01204824448	fe_xxv	1.8505	0.0	
67.1783752441	1.05220878124	fe_xxv	1.8505	0.0	
67.1783752441	1.09236943722	fe_xxv	1.8505	0.0	
67.1783752441	1.13253009319	fe_xxv	1.8505	0.0	
67.1783752441	1.17269074917	fe_xxv	1.8505	0.0	
67.1783752441	1.21285140514	fe_xxv	1.8505	0.0	
67.1783752441	1.25301206112	fe_xxv	1.8505	0.0	
67.1783752441	1.29317271709	fe_xxv	1.8505	0.0	
67.1783752441	1.33333337307	fe_xxv	1.8505	0.0	
67.1783752441	1.37349402905	fe_xxv	1.8505	0.0	
67.1783752441	1.41365456581	fe_xxv	1.8505	0.0	
67.1783752441	1.45381522179	fe_xxv	1.8505	0.0	
67.1783752441	1.49397587776	fe_xxv	1.8505	0.0	
67.1783752441	1.53413653374	fe_xxv	1.8505	0.0	
67.1783752441	1.57429718971	fe_xxv	1.8505	0.0	
67.1783752441	1.61445784569	fe_xxv	1.8505	0.0	
67.1783752441	1.65461850166	fe_xxv	1.8505	0.0	
67.1783752441	1.69477915764	fe_xxv	1.8505	0.0	
67.1783752441	1.73493981361	fe_xxv	1.8505	0.0	
67.1783752441	1.77510035038	fe_xxv	1.8505	0.0	
67.1783752441	1.81526100636	fe_xxv	1.8505	0.0	
67.1783752441	1.85542166233	fe_xxv	1.8505	0.0	
67.1783752441	1.89558231831	fe_xxv	1.8505	0.0	
67.1783752441	1.93574297428	fe_xxv	1.8505	0.0	
67.1783752441	1.97590363026	fe_xxv	1.8505	0.0	
67.1783752441	2.01606416702	fe_xxv	1.8505	0.0	
67.1783752441	2.056224823	fe_xxv	1.8505	5.58092e-19	
67.1783752441	2.09638547897	fe_xxv	1.8505	9.67175e-19	
67.1783752441	2.13654613495	fe_xxv	1.8505	1.66379e-18	
67.1783752441	2.17670679092	fe_xxv	1.8505	2.84165e-18	
67.1783752441	2.2168674469	fe_xxv	1.8505	4.81906e-18	
67.1783752441	2.25702810287	fe_xxv	1.8505	8.11461e-18	
67.1783752441	2.29718875885	fe_xxv	1.8505	1.35661e-17	
67.1783752441	2.33734941483	fe_xxv	1.8505	2.25164e-17	
67.1783752441	2.3775100708	fe_xxv	1.8505	3.70972e-17	
67.1783752441	2.41767072678	fe_xxv	1.8505	6.06631e-17	
67.1783752441	2.45783138275	fe_xxv	1.8505	9.84429e-17	
67.1783752441	2.49799203873	fe_xxv	1.8505	1.5851e-16	
67.1783752441	2.5381526947	fe_xxv	1.8505	2.53194e-16	
67.1783752441	2.57831335068	fe_xxv	1.8505	4.01156e-16	
67.1783752441	2.61847400665	fe_xxv	1.8505	6.3025e-16	
67.1783752441	2.65863442421	fe_xxv	1.8505	9.81611e-16	
67.1783752441	2.69879508018	fe_xxv	1.8505	1.51515e-15	
67.1783752441	2.73895573616	fe_xxv	1.8505	2.31674e-15	
67.1783752441	2.77911639214	fe_xxv	1.8505	3.50741e-15	
67.1783752441	2.81927704811	fe_xxv	1.8505	5.25418e-15	
67.1783752441	2.85943770409	fe_xxv	1.8505	7.78192e-15	
67.1783752441	2.89959836006	fe_xxv	1.8505	1.13842e-14	
67.1783752441	2.93975901604	fe_xxv	1.8505	1.64295e-14	
67.1783752441	2.97991967201	fe_xxv	1.8505	2.3357e-14	
67.1783752441	3.02008032799	fe_xxv	1.8505	3.2654e-14	
67.1783752441	3.06024098396	fe_xxv	1.8505	4.48057e-14	
67.1783752441	3.10040163994	fe_xxv	1.8505	6.02124e-14	
67.1783752441	3.14056229591	fe_xxv	1.8505	7.90776e-14	
67.1783752441	3.18072295189	fe_xxv	1.8505	1.01286e-13	
67.1783752441	3.22088360786	fe_xxv	1.8505	1.26308e-13	
67.1783752441	3.26104426384	fe_xxv	1.8505	1.53179e-13	
67.1783752441	3.30120491982	fe_xxv	1.8505	1.80581e-13	
67.1783752441	3.34136557579	fe_xxv	1.8505	2.07014e-13	
67.1783752441	3.38152599335	fe_xxv	1.8505	2.31025e-13	
67.1783752441	3.42168664932	fe_xxv	1.8505	2.51409e-13	
67.1783752441	3.4618473053	fe_xxv	1.8505	2.67337e-13	
67.1783752441	3.50200796127	fe_xxv	1.8505	2.78393e-13	
67.1783752441	3.54216861725	fe_xxv	1.8505	2.84538e-13	
67.1783752441	3.58232927322	fe_xxv	1.8505	2.86018e-13	
67.1783752441	3.6224899292	fe_xxv	1.8505	2.83281e-13	
67.1783752441	3.66265058517	fe_xxv	1.8505	2.7689e-13	
67.1783752441	3.70281124115	fe_xxv	1.8505	2.67453e-13	
67.1783752441	3.74297189713	fe_xxv	1.8505	2.55584e-13	
67.1783752441	3.7831325531	fe_xxv	1.8505	2.41866e-13	
67.1783752441	3.82329320908	fe_xxv	1.8505	2.26839e-13	
67.1783752441	3.86345386505	fe_xxv	1.8505	2.10986e-13	
67.1783752441	3.90361452103	fe_xxv	1.8505	1.94732e-13	
67.1783752441	3.943775177	fe_xxv	1.8505	1.78436e-13	
67.1783752441	3.98393583298	fe_xxv	1.8505	1.62401e-13	
67.1783752441	4.02409648895	fe_xxv	1.8505	1.4687e-13	
67.1783752441	4.06425714493	fe_xxv	1.8505	1.32031e-13	
67.1783752441	4.1044178009	fe_xxv	1.8505	1.18024e-13	
67.1783752441	4.14457845688	fe_xxv	1.8505	1.04945e-13	
67.1783752441	4.18473911285	fe_xxv	1.8505	9.28515e-14	
67.1783752441	4.22489976883	fe_xxv	1.8505	8.17673e-14	
67.1783752441	4.2650604248	fe_xxv	1.8505	7.16906e-14	
67.1783752441	4.30522108078	fe_xxv	1.8505	6.25976e-14	
67.1783752441	4.34538173676	fe_xxv	1.8505	5.44479e-14	
67.1783752441	4.38554239273	fe_xxv	1.8505	4.71894e-14	
67.1783752441	4.42570304871	fe_xxv	1.8505	4.07619e-14	
67.1783752441	4.46586322784	fe_xxv	1.8505	3.51004e-14	
67.1783752441	4.50602388382	fe_xxv	1.8505	3.01378e-14	
67.1783752441	4.54618453979	fe_xxv	1.8505	2.58075e-14	
67.1783752441	4.58634519577	fe_xxv	1.8505	2.20445e-14	
67.1783752441	4.62650585175	fe_xxv	1.8505	1.87869e-14	
67.1783752441	4.66666650772	fe_xxv	1.8505	1.59767e-14	
67.1783752441	4.7068271637	fe_xxv	1.8505	1.35602e-14	
67.1783752441	4.74698781967	fe_xxv	1.8505	1.14884e-14	
67.1783752441	4.78714847565	fe_xxv	1.8505	9.71699e-15	
67.1783752441	4.82730913162	fe_xxv	1.8505	8.2061e-15	
67.1783752441	4.8674697876	fe_xxv	1.8505	6.92038e-15	
67.1783752441	4.90763044357	fe_xxv	1.8505	5.82856e-15	
67.1783752441	4.94779109955	fe_xxv	1.8505	4.90317e-15	
67.1783752441	4.98795175552	fe_xxv	1.8505	4.1202e-15	
67.1783752441	5.0281124115	fe_xxv	1.8505	3.45881e-15	
67.1783752441	5.06827306747	fe_xxv	1.8505	2.90094e-15	
67.1783752441	5.10843372345	fe_xxv	1.8505	2.431e-15	
67.1783752441	5.14859437943	fe_xxv	1.8505	2.03564e-15	
67.1783752441	5.1887550354	fe_xxv	1.8505	1.70338e-15	
67.1783752441	5.22891569138	fe_xxv	1.8505	1.42444e-15	
67.1783752441	5.26907634735	fe_xxv	1.8505	1.19049e-15	
67.1783752441	5.30923700333	fe_xxv	1.8505	9.94428e-16	
67.1783752441	5.3493976593	fe_xxv	1.8505	8.30245e-16	
67.1783752441	5.38955831528	fe_xxv	1.8505	6.92866e-16	
67.1783752441	5.42971897125	fe_xxv	1.8505	5.77993e-16	
67.1783752441	5.46987962723	fe_xxv	1.8505	4.8198e-16	
67.1783752441	5.5100402832	fe_xxv	1.8505	4.01774e-16	
67.1783752441	5.55020093918	fe_xxv	1.8505	3.34821e-16	
67.1783752441	5.59036159515	fe_xxv	1.8505	2.78944e-16	
67.1783752441	5.63052225113	fe_xxv	1.8505	2.3233e-16	
67.1783752441	5.6706829071	fe_xxv	1.8505	1.93459e-16	
67.1783752441	5.71084356308	fe_xxv	1.8505	1.61056e-16	
67.1783752441	5.75100421906	fe_xxv	1.8505	1.34054e-16	
67.1783752441	5.79116487503	fe_xxv	1.8505	1.11557e-16	
67.1783752441	5.83132553101	fe_xxv	1.8505	9.28192e-17	
67.1783752441	5.87148571014	fe_xxv	1.8505	7.72161e-17	
67.1783752441	5.91164636612	fe_xxv	1.8505	6.42259e-17	
67.1783752441	5.95180702209	fe_xxv	1.8505	5.34131e-17	
67.1783752441	5.99196767807	fe_xxv	1.8505	4.44145e-17	
67.1783752441	6.03212833405	fe_xxv	1.8505	3.69269e-17	
67.1783752441	6.07228899002	fe_xxv	1.8505	3.06976e-17	
67.1783752441	6.112449646	fe_xxv	1.8505	2.55158e-17	
67.1783752441	6.15261030197	fe_xxv	1.8505	2.12061e-17	
67.1783752441	6.19277095795	fe_xxv	1.8505	1.76221e-17	
67.1783752441	6.23293161392	fe_xxv	1.8505	1.4642e-17	
67.1783752441	6.2730922699	fe_xxv	1.8505	1.21644e-17	
67.1783752441	6.31325292587	fe_xxv	1.8505	1.01047e-17	
67.1783752441	6.35341358185	fe_xxv	1.8505	8.39267e-18	
67.1783752441	6.39357423782	fe_xxv	1.8505	6.96978e-18	
67.1783752441	6.4337348938	fe_xxv	1.8505	5.78733e-18	
67.1783752441	6.47389554977	fe_xxv	1.8505	4.80481e-18	
67.1783752441	6.51405620575	fe_xxv	1.8505	3.9885e-18	
67.1783752441	6.55421686172	fe_xxv	1.8505	3.3104e-18	
67.1783752441	6.5943775177	fe_xxv	1.8505	2.74712e-18	
67.1783752441	6.63453817368	fe_xxv	1.8505	2.27929e-18	
67.1783752441	6.67469882965	fe_xxv	1.8505	1.89081e-18	
67.1783752441	6.71485948563	fe_xxv	1.8505	1.56824e-18	
67.1783752441	6.7550201416	fe_xxv	1.8505	1.30046e-18	
67.1783752441	6.79518079758	fe_xxv	1.8505	1.07818e-18	
67.1783752441	6.83534145355	fe_xxv	1.8505	8.93703e-19	
67.1783752441	6.87550210953	fe_xxv	1.8505	7.4063e-19	
67.1783752441	6.9156627655	fe_xxv	1.8505	6.13634e-19	
67.1783752441	6.95582342148	fe_xxv	1.8505	5.08295e-19	
67.1783752441	6.99598407745	fe_xxv	1.8505	4.20935e-19	
67.1783752441	7.03614473343	fe_xxv	1.8505	3.48503e-19	
67.1783752441	7.0763053894	fe_xxv	1.8505	2.8846e-19	
67.1783752441	7.11646604538	fe_xxv	1.8505	2.387e-19	
67.1783752441	7.15662670135	fe_xxv	1.8505	1.97471e-19	
67.1783752441	7.19678735733	fe_xxv	1.8505	1.63319e-19	
67.1783752441	7.23694801331	fe_xxv	1.8505	1.35038e-19	
67.1783752441	7.27710866928	fe_xxv	1.8505	1.11625e-19	
67.1783752441	7.31726884842	fe_xxv	1.8505	9.22466e-20	
67.1783752441	7.35742950439	fe_xxv	1.8505	7.62128e-20	
67.1783752441	7.39759016037	fe_xxv	1.8505	6.29501e-20	
67.1783752441	7.43775081635	fe_xxv	1.8505	5.19828e-20	
67.1783752441	7.47791147232	fe_xxv	1.8505	4.29164e-20	
67.1783752441	7.5180721283	fe_xxv	1.8505	3.54235e-20	
67.1783752441	7.55823278427	fe_xxv	1.8505	2.92327e-20	
67.1783752441	7.59839344025	fe_xxv	1.8505	2.41193e-20	
67.1783752441	7.63855409622	fe_xxv	1.8505	1.98968e-20	
67.1783752441	7.6787147522	fe_xxv	1.8505	1.64109e-20	
67.1783752441	7.71887540817	fe_xxv	1.8505	1.35324e-20	
67.1783752441	7.75903606415	fe_xxv	1.8505	1.1156e-20	
67.1783752441	7.79919672012	fe_xxv	1.8505	9.19773e-21	
67.1783752441	7.8393573761	fe_xxv	1.8505	7.58239e-21	
67.1783752441	7.87951803207	fe_xxv	1.8505	6.25012e-21	
67.1783752441	7.91967868805	fe_xxv	1.8505	5.15147e-21	
67.1783752441	7.95983934402	fe_xxv	1.8505	4.24557e-21	
67.1783752441	8.0	fe_xxv	1.8505	3.49867e-21	
70.4846878052	-2.0	fe_xxv	1.8505	0.0	
70.4846878052	-1.95983934402	fe_xxv	1.8505	0.0	
70.4846878052	-1.91967868805	fe_xxv	1.8505	0.0	
70.4846878052	-1.87951803207	fe_xxv	1.8505	0.0	
70.4846878052	-1.8393573761	fe_xxv	1.8505	0.0	
70.4846878052	-1.79919683933	fe_xxv	1.8505	0.0	
70.4846878052	-1.75903618336	fe_xxv	1.8505	0.0	
70.4846878052	-1.71887552738	fe_xxv	1.8505	0.0	
70.4846878052	-1.67871487141	fe_xxv	1.8505	0.0	
70.4846878052	-1.63855421543	fe_xxv	1.8505	0.0	
70.4846878052	-1.59839355946	fe_xxv	1.8505	0.0	
70.4846878052	-1.55823290348	fe_xxv	1.8505	0.0	
70.4846878052	-1.51807224751	fe_xxv	1.8505	0.0	
70.4846878052	-1.47791159153	fe_xxv	1.8505	0.0	
70.4846878052	-1.43775105476	fe_xxv	1.8505	0.0	
70.4846878052	-1.39759039879	fe_xxv	1.8505	0.0	
70.4846878052	-1.35742974281	fe_xxv	1.8505	0.0	
70.4846878052	-1.31726908684	fe_xxv	1.8505	0.0	
70.4846878052	-1.27710843086	fe_xxv	1.8505	0.0	
70.4846878052	-1.23694777489	fe_xxv	1.8505	0.0	
70.4846878052	-1.19678711891	fe_xxv	1.8505	0.0	
70.4846878052	-1.15662646294	fe_xxv	1.8505	0.0	
70.4846878052	-1.11646580696	fe_xxv	1.8505	0.0	
70.4846878052	-1.0763052702	fe_xxv	1.8505	0.0	
70.4846878052	-1.03614461422	fe_xxv	1.8505	0.0	
70.4846878052	-0.995983958244	fe_xxv	1.8505	0.0	
70.4846878052	-0.955823302269	fe_xxv	1.8505	0.0	
70.4846878052	-0.915662646294	fe_xxv	1.8505	0.0	
70.4846878052	-0.875501990318	fe_xxv	1.8505	0.0	
70.4846878052	-0.835341393948	fe_xxv	1.8505	0.0	
70.4846878052	-0.795180737972	fe_xxv	1.8505	0.0	
70.4846878052	-0.755020081997	fe_xxv	1.8505	0.0	
70.4846878052	-0.714859426022	fe_xxv	1.8505	0.0	
70.4846878052	-0.674698770046	fe_xxv	1.8505	0.0	
70.4846878052	-0.634538173676	fe_xxv	1.8505	0.0	
70.4846878052	-0.5943775177	fe_xxv	1.8505	0.0	
70.4846878052	-0.554216861725	fe_xxv	1.8505	0.0	
70.4846878052	-0.51405620575	fe_xxv	1.8505	0.0	
70.4846878052	-0.473895579576	fe_xxv	1.8505	0.0	
70.4846878052	-0.433734953403	fe_xxv	1.8505	0.0	
70.4846878052	-0.393574297428	fe_xxv	1.8505	0.0	
70.4846878052	-0.353413641453	fe_xxv	1.8505	0.0	
70.4846878052	-0.31325301528	fe_xxv	1.8505	0.0	
70.4846878052	-0.273092359304	fe_xxv	1.8505	0.0	
70.4846878052	-0.232931733131	fe_xxv	1.8505	0.0	
70.4846878052	-0.192771077156	fe_xxv	1.8505	0.0	
70.4846878052	-0.152610436082	fe_xxv	1.8505	0.0	
70.4846878052	-0.112449802458	fe_xxv	1.8505	0.0	
70.4846878052	-0.0722891539335	fe_xxv	1.8505	0.0	
70.4846878052	-0.0321285128593	fe_xxv	1.8505	0.0	
70.4846878052	0.00803212821484	fe_xxv	1.8505	0.0	
70.4846878052	0.048192769289	fe_xxv	1.8505	0.0	
70.4846878052	0.0883534103632	fe_xxv	1.8505	0.0	
70.4846878052	0.128514051437	fe_xxv	1.8505	0.0	
70.4846878052	0.168674692512	fe_xxv	1.8505	0.0	
70.4846878052	0.208835348487	fe_xxv	1.8505	0.0	
70.4846878052	0.248995989561	fe_xxv	1.8505	0.0	
70.4846878052	0.289156615734	fe_xxv	1.8505	0.0	
70.4846878052	0.329317271709	fe_xxv	1.8505	0.0	
70.4846878052	0.369477897882	fe_xxv	1.8505	0.0	
70.4846878052	0.409638553858	fe_xxv	1.8505	0.0	
70.4846878052	0.449799209833	fe_xxv	1.8505	0.0	
70.4846878052	0.489959836006	fe_xxv	1.8505	0.0	
70.4846878052	0.530120491982	fe_xxv	1.8505	0.0	
70.4846878052	0.570281147957	fe_xxv	1.8505	0.0	
70.4846878052	0.610441744328	fe_xxv	1.8505	0.0	
70.4846878052	0.650602400303	fe_xxv	1.8505	0.0	
70.4846878052	0.690763056278	fe_xxv	1.8505	0.0	
70.4846878052	0.730923712254	fe_xxv	1.8505	0.0	
70.4846878052	0.771084308624	fe_xxv	1.8505	0.0	
70.4846878052	0.8112449646	fe_xxv	1.8505	0.0	
70.4846878052	0.851405620575	fe_xxv	1.8505	0.0	
70.4846878052	0.89156627655	fe_xxv	1.8505	0.0	
70.4846878052	0.931726932526	fe_xxv	1.8505	0.0	
70.4846878052	0.971887528896	fe_xxv	1.8505	0.0	
70.4846878052	1.01204824448	fe_xxv	1.8505	0.0	
70.4846878052	1.05220878124	fe_xxv	1.8505	0.0	
70.4846878052	1.09236943722	fe_xxv	1.8505	0.0	
70.4846878052	1.13253009319	fe_xxv	1.8505	0.0	
70.4846878052	1.17269074917	fe_xxv	1.8505	0.0	
70.4846878052	1.21285140514	fe_xxv	1.8505	0.0	
70.4846878052	1.25301206112	fe_xxv	1.8505	0.0	
70.4846878052	1.29317271709	fe_xxv	1.8505	0.0	
70.4846878052	1.33333337307	fe_xxv	1.8505	0.0	
70.4846878052	1.37349402905	fe_xxv	1.8505	0.0	
70.4846878052	1.41365456581	fe_xxv	1.8505	0.0	
70.4846878052	1.45381522179	fe_xxv	1.8505	0.0	
70.4846878052	1.49397587776	fe_xxv	1.8505	0.0	
70.4846878052	1.53413653374	fe_xxv	1.8505	0.0	
70.4846878052	1.57429718971	fe_xxv	1.8505	0.0	
70.4846878052	1.61445784569	fe_xxv	1.8505	0.0	
70.4846878052	1.65461850166	fe_xxv	1.8505	0.0	
70.4846878052	1.69477915764	fe_xxv	1.8505	0.0	
70.4846878052	1.73493981361	fe_xxv	1.8505	0.0	
70.4846878052	1.77510035038	fe_xxv	1.8505	0.0	
70.4846878052	1.81526100636	fe_xxv	1.8505	0.0	
70.4846878052	1.85542166233	fe_xxv	1.8505	0.0	
70.4846878052	1.89558231831	fe_xxv	1.8505	0.0	
70.4846878052	1.93574297428	fe_xxv	1.8505	0.0	
70.4846878052	1.97590363026	fe_xxv	1.8505	0.0	
70.4846878052	2.01606416702	fe_xxv	1.8505	0.0	
70.4846878052	2.056224823	fe_xxv	1.8505	6.64512e-19	
70.4846878052	2.09638547897	fe_xxv	1.8505	1.15003e-18	
70.4846878052	2.13654613495	fe_xxv	1.8505	1.9758e-18	
70.4846878052	2.17670679092	fe_xxv	1.8505	3.37027e-18	
70.4846878052	2.2168674469	fe_xxv	1.8505	5.70805e-18	
70.4846878052	2.25702810287	fe_xxv	1.8505	9.5984e-18	
70.4846878052	2.29718875885	fe_xxv	1.8505	1.60236e-17	
70.4846878052	2.33734941483	fe_xxv	1.8505	2.65535e-17	
70.4846878052	2.3775100708	fe_xxv	1.8505	4.36753e-17	
70.4846878052	2.41767072678	fe_xxv	1.8505	7.12912e-17	
70.4846878052	2.45783138275	fe_xxv	1.8505	1.15465e-16	
70.4846878052	2.49799203873	fe_xxv	1.8505	1.8553e-16	
70.4846878052	2.5381526947	fe_xxv	1.8505	2.95689e-16	
70.4846878052	2.57831335068	fe_xxv	1.8505	4.67342e-16	
70.4846878052	2.61847400665	fe_xxv	1.8505	7.3233e-16	
70.4846878052	2.65863442421	fe_xxv	1.8505	1.13739e-15	
70.4846878052	2.69879508018	fe_xxv	1.8505	1.75023e-15	
70.4846878052	2.73895573616	fe_xxv	1.8505	2.6673e-15	
70.4846878052	2.77911639214	fe_xxv	1.8505	4.02348e-15	
70.4846878052	2.81927704811	fe_xxv	1.8505	6.00319e-15	
70.4846878052	2.85943770409	fe_xxv	1.8505	8.85191e-15	
70.4846878052	2.89959836006	fe_xxv	1.8505	1.28856e-14	
70.4846878052	2.93975901604	fe_xxv	1.8505	1.84934e-14	
70.4846878052	2.97991967201	fe_xxv	1.8505	2.61277e-14	
70.4846878052	3.02008032799	fe_xxv	1.8505	3.6272e-14	
70.4846878052	3.06024098396	fe_xxv	1.8505	4.93803e-14	
70.4846878052	3.10040163994	fe_xxv	1.8505	6.57837e-14	
70.4846878052	3.14056229591	fe_xxv	1.8505	8.55739e-14	
70.4846878052	3.18072295189	fe_xxv	1.8505	1.0849e-13	
70.4846878052	3.22088360786	fe_xxv	1.8505	1.33852e-13	
70.4846878052	3.26104426384	fe_xxv	1.8505	1.60569e-13	
70.4846878052	3.30120491982	fe_xxv	1.8505	1.87268e-13	
70.4846878052	3.34136557579	fe_xxv	1.8505	2.12477e-13	
70.4846878052	3.38152599335	fe_xxv	1.8505	2.34855e-13	
70.4846878052	3.42168664932	fe_xxv	1.8505	2.53353e-13	
70.4846878052	3.4618473053	fe_xxv	1.8505	2.67315e-13	
70.4846878052	3.50200796127	fe_xxv	1.8505	2.76475e-13	
70.4846878052	3.54216861725	fe_xxv	1.8505	2.80904e-13	
70.4846878052	3.58232927322	fe_xxv	1.8505	2.80917e-13	
70.4846878052	3.6224899292	fe_xxv	1.8505	2.76995e-13	
70.4846878052	3.66265058517	fe_xxv	1.8505	2.69701e-13	
70.4846878052	3.70281124115	fe_xxv	1.8505	2.59631e-13	
70.4846878052	3.74297189713	fe_xxv	1.8505	2.47372e-13	
70.4846878052	3.7831325531	fe_xxv	1.8505	2.33475e-13	
70.4846878052	3.82329320908	fe_xxv	1.8505	2.1845e-13	
70.4846878052	3.86345386505	fe_xxv	1.8505	2.02747e-13	
70.4846878052	3.90361452103	fe_xxv	1.8505	1.8676e-13	
70.4846878052	3.943775177	fe_xxv	1.8505	1.70823e-13	
70.4846878052	3.98393583298	fe_xxv	1.8505	1.55213e-13	
70.4846878052	4.02409648895	fe_xxv	1.8505	1.40152e-13	
70.4846878052	4.06425714493	fe_xxv	1.8505	1.2581e-13	
70.4846878052	4.1044178009	fe_xxv	1.8505	1.12313e-13	
70.4846878052	4.14457845688	fe_xxv	1.8505	9.97413e-14	
70.4846878052	4.18473911285	fe_xxv	1.8505	8.81438e-14	
70.4846878052	4.22489976883	fe_xxv	1.8505	7.75367e-14	
70.4846878052	4.2650604248	fe_xxv	1.8505	6.79119e-14	
70.4846878052	4.30522108078	fe_xxv	1.8505	5.92416e-14	
70.4846878052	4.34538173676	fe_xxv	1.8505	5.1483e-14	
70.4846878052	4.38554239273	fe_xxv	1.8505	4.45828e-14	
70.4846878052	4.42570304871	fe_xxv	1.8505	3.84806e-14	
70.4846878052	4.46586322784	fe_xxv	1.8505	3.31123e-14	
70.4846878052	4.50602388382	fe_xxv	1.8505	2.84119e-14	
70.4846878052	4.54618453979	fe_xxv	1.8505	2.43146e-14	
70.4846878052	4.58634519577	fe_xxv	1.8505	2.07574e-14	
70.4846878052	4.62650585175	fe_xxv	1.8505	1.76807e-14	
70.4846878052	4.66666650772	fe_xxv	1.8505	1.50287e-14	
70.4846878052	4.7068271637	fe_xxv	1.8505	1.27499e-14	
70.4846878052	4.74698781967	fe_xxv	1.8505	1.07975e-14	
70.4846878052	4.78714847565	fe_xxv	1.8505	9.1291e-15	
70.4846878052	4.82730913162	fe_xxv	1.8505	7.70694e-15	
70.4846878052	4.8674697876	fe_xxv	1.8505	6.49735e-15	
70.4846878052	4.90763044357	fe_xxv	1.8505	5.47067e-15	
70.4846878052	4.94779109955	fe_xxv	1.8505	4.60086e-15	
70.4846878052	4.98795175552	fe_xxv	1.8505	3.86522e-15	
70.4846878052	5.0281124115	fe_xxv	1.8505	3.24404e-15	
70.4846878052	5.06827306747	fe_xxv	1.8505	2.72025e-15	
70.4846878052	5.10843372345	fe_xxv	1.8505	2.27916e-15	
70.4846878052	5.14859437943	fe_xxv	1.8505	1.90817e-15	
70.4846878052	5.1887550354	fe_xxv	1.8505	1.59648e-15	
70.4846878052	5.22891569138	fe_xxv	1.8505	1.33487e-15	
70.4846878052	5.26907634735	fe_xxv	1.8505	1.11549e-15	
70.4846878052	5.30923700333	fe_xxv	1.8505	9.31676e-16	
70.4846878052	5.3493976593	fe_xxv	1.8505	7.77784e-16	
70.4846878052	5.38955831528	fe_xxv	1.8505	6.49025e-16	
70.4846878052	5.42971897125	fe_xxv	1.8505	5.41372e-16	
70.4846878052	5.46987962723	fe_xxv	1.8505	4.51413e-16	
70.4846878052	5.5100402832	fe_xxv	1.8505	3.76278e-16	
70.4846878052	5.55020093918	fe_xxv	1.8505	3.13555e-16	
70.4846878052	5.59036159515	fe_xxv	1.8505	2.61216e-16	
70.4846878052	5.63052225113	fe_xxv	1.8505	2.17558e-16	
70.4846878052	5.6706829071	fe_xxv	1.8505	1.81155e-16	
70.4846878052	5.71084356308	fe_xxv	1.8505	1.50812e-16	
70.4846878052	5.75100421906	fe_xxv	1.8505	1.25526e-16	
70.4846878052	5.79116487503	fe_xxv	1.8505	1.04461e-16	
70.4846878052	5.83132553101	fe_xxv	1.8505	8.69162e-17	
70.4846878052	5.87148571014	fe_xxv	1.8505	7.2307e-17	
70.4846878052	5.91164636612	fe_xxv	1.8505	6.01444e-17	
70.4846878052	5.95180702209	fe_xxv	1.8505	5.00218e-17	
70.4846878052	5.99196767807	fe_xxv	1.8505	4.15967e-17	
70.4846878052	6.03212833405	fe_xxv	1.8505	3.45862e-17	
70.4846878052	6.07228899002	fe_xxv	1.8505	2.87537e-17	
70.4846878052	6.112449646	fe_xxv	1.8505	2.39019e-17	
70.4846878052	6.15261030197	fe_xxv	1.8505	1.98665e-17	
70.4846878052	6.19277095795	fe_xxv	1.8505	1.65106e-17	
70.4846878052	6.23293161392	fe_xxv	1.8505	1.372e-17	
70.4846878052	6.2730922699	fe_xxv	1.8505	1.13998e-17	
70.4846878052	6.31325292587	fe_xxv	1.8505	9.47087e-18	
70.4846878052	6.35341358185	fe_xxv	1.8505	7.86741e-18	
70.4846878052	6.39357423782	fe_xxv	1.8505	6.53464e-18	
70.4846878052	6.4337348938	fe_xxv	1.8505	5.42698e-18	
70.4846878052	6.47389554977	fe_xxv	1.8505	4.50651e-18	
70.4846878052	6.51405620575	fe_xxv	1.8505	3.74166e-18	
70.4846878052	6.55421686172	fe_xxv	1.8505	3.1062e-18	
70.4846878052	6.5943775177	fe_xxv	1.8505	2.57829e-18	
70.4846878052	6.63453817368	fe_xxv	1.8505	2.13978e-18	
70.4846878052	6.67469882965	fe_xxv	1.8505	1.77557e-18	
70.4846878052	6.71485948563	fe_xxv	1.8505	1.47308e-18	
70.4846878052	6.7550201416	fe_xxv	1.8505	1.22193e-18	
70.4846878052	6.79518079758	fe_xxv	1.8505	1.01342e-18	
70.4846878052	6.83534145355	fe_xxv	1.8505	8.40326e-19	
70.4846878052	6.87550210953	fe_xxv	1.8505	6.96659e-19	
70.4846878052	6.9156627655	fe_xxv	1.8505	5.77434e-19	
70.4846878052	6.95582342148	fe_xxv	1.8505	4.78508e-19	
70.4846878052	6.99598407745	fe_xxv	1.8505	3.96441e-19	
70.4846878052	7.03614473343	fe_xxv	1.8505	3.28372e-19	
70.4846878052	7.0763053894	fe_xxv	1.8505	2.71925e-19	
70.4846878052	7.11646604538	fe_xxv	1.8505	2.25125e-19	
70.4846878052	7.15662670135	fe_xxv	1.8505	1.86332e-19	
70.4846878052	7.19678735733	fe_xxv	1.8505	1.54184e-19	
70.4846878052	7.23694801331	fe_xxv	1.8505	1.2755e-19	
70.4846878052	7.27710866928	fe_xxv	1.8505	1.05488e-19	
70.4846878052	7.31726884842	fe_xxv	1.8505	8.72195e-20	
70.4846878052	7.35742950439	fe_xxv	1.8505	7.20957e-20	
