temperature	xi	ar_xviii	wavelength	opacity
35.9733390808	5.71084356308	ar_xviii	3.7311	4.39898e-16	
35.9733390808	5.75100421906	ar_xviii	3.7311	4.0114e-16	
35.9733390808	5.79116487503	ar_xviii	3.7311	3.65772e-16	
35.9733390808	5.83132553101	ar_xviii	3.7311	3.335e-16	
35.9733390808	5.87148571014	ar_xviii	3.7311	3.04056e-16	
35.9733390808	5.91164636612	ar_xviii	3.7311	2.77193e-16	
35.9733390808	5.95180702209	ar_xviii	3.7311	2.52687e-16	
35.9733390808	5.99196767807	ar_xviii	3.7311	2.30332e-16	
35.9733390808	6.03212833405	ar_xviii	3.7311	2.09941e-16	
35.9733390808	6.07228899002	ar_xviii	3.7311	1.91342e-16	
35.9733390808	6.112449646	ar_xviii	3.7311	1.74378e-16	
35.9733390808	6.15261030197	ar_xviii	3.7311	1.58907e-16	
35.9733390808	6.19277095795	ar_xviii	3.7311	1.44797e-16	
35.9733390808	6.23293161392	ar_xviii	3.7311	1.31929e-16	
35.9733390808	6.2730922699	ar_xviii	3.7311	1.20194e-16	
35.9733390808	6.31325292587	ar_xviii	3.7311	1.09493e-16	
35.9733390808	6.35341358185	ar_xviii	3.7311	9.97355e-17	
35.9733390808	6.39357423782	ar_xviii	3.7311	9.08377e-17	
35.9733390808	6.4337348938	ar_xviii	3.7311	8.27245e-17	
35.9733390808	6.47389554977	ar_xviii	3.7311	7.53269e-17	
35.9733390808	6.51405620575	ar_xviii	3.7311	6.85819e-17	
35.9733390808	6.55421686172	ar_xviii	3.7311	6.24322e-17	
35.9733390808	6.5943775177	ar_xviii	3.7311	5.68253e-17	
35.9733390808	6.63453817368	ar_xviii	3.7311	5.17137e-17	
35.9733390808	6.67469882965	ar_xviii	3.7311	4.70535e-17	
35.9733390808	6.71485948563	ar_xviii	3.7311	4.28053e-17	
35.9733390808	6.7550201416	ar_xviii	3.7311	3.89326e-17	
35.9733390808	6.79518079758	ar_xviii	3.7311	3.54025e-17	
35.9733390808	6.83534145355	ar_xviii	3.7311	3.21848e-17	
35.9733390808	6.87550210953	ar_xviii	3.7311	2.92521e-17	
35.9733390808	6.9156627655	ar_xviii	3.7311	2.65782e-17	
35.9733390808	6.95582342148	ar_xviii	3.7311	2.41425e-17	
35.9733390808	6.99598407745	ar_xviii	3.7311	2.1923e-17	
35.9733390808	7.03614473343	ar_xviii	3.7311	1.99008e-17	
35.9733390808	7.0763053894	ar_xviii	3.7311	1.80585e-17	
35.9733390808	7.11646604538	ar_xviii	3.7311	1.63803e-17	
35.9733390808	7.15662670135	ar_xviii	3.7311	1.48519e-17	
35.9733390808	7.19678735733	ar_xviii	3.7311	1.34602e-17	
35.9733390808	7.23694801331	ar_xviii	3.7311	1.21931e-17	
35.9733390808	7.27710866928	ar_xviii	3.7311	1.10399e-17	
35.9733390808	7.31726884842	ar_xviii	3.7311	9.99046e-18	
35.9733390808	7.35742950439	ar_xviii	3.7311	9.03582e-18	
35.9733390808	7.39759016037	ar_xviii	3.7311	8.1677e-18	
35.9733390808	7.43775081635	ar_xviii	3.7311	7.37856e-18	
35.9733390808	7.47791147232	ar_xviii	3.7311	6.66152e-18	
35.9733390808	7.5180721283	ar_xviii	3.7311	6.01029e-18	
35.9733390808	7.55823278427	ar_xviii	3.7311	5.41915e-18	
35.9733390808	7.59839344025	ar_xviii	3.7311	4.88382e-18	
35.9733390808	7.63855409622	ar_xviii	3.7311	4.39748e-18	
35.9733390808	7.6787147522	ar_xviii	3.7311	3.95621e-18	
35.9733390808	7.71887540817	ar_xviii	3.7311	3.55724e-18	
35.9733390808	7.75903606415	ar_xviii	3.7311	3.19633e-18	
35.9733390808	7.79919672012	ar_xviii	3.7311	2.87013e-18	
35.9733390808	7.8393573761	ar_xviii	3.7311	2.57555e-18	
35.9733390808	7.87951803207	ar_xviii	3.7311	2.30979e-18	
35.9733390808	7.91967868805	ar_xviii	3.7311	2.07025e-18	
35.9733390808	7.95983934402	ar_xviii	3.7311	1.85455e-18	
35.9733390808	8.0	ar_xviii	3.7311	1.66014e-18	
37.7438354492	-2.0	ar_xviii	3.7311	0.0	
37.7438354492	-1.95983934402	ar_xviii	3.7311	0.0	
37.7438354492	-1.91967868805	ar_xviii	3.7311	0.0	
37.7438354492	-1.87951803207	ar_xviii	3.7311	0.0	
37.7438354492	-1.8393573761	ar_xviii	3.7311	0.0	
37.7438354492	-1.79919683933	ar_xviii	3.7311	0.0	
37.7438354492	-1.75903618336	ar_xviii	3.7311	0.0	
37.7438354492	-1.71887552738	ar_xviii	3.7311	0.0	
37.7438354492	-1.67871487141	ar_xviii	3.7311	0.0	
37.7438354492	-1.63855421543	ar_xviii	3.7311	0.0	
37.7438354492	-1.59839355946	ar_xviii	3.7311	0.0	
37.7438354492	-1.55823290348	ar_xviii	3.7311	0.0	
37.7438354492	-1.51807224751	ar_xviii	3.7311	0.0	
37.7438354492	-1.47791159153	ar_xviii	3.7311	0.0	
37.7438354492	-1.43775105476	ar_xviii	3.7311	0.0	
37.7438354492	-1.39759039879	ar_xviii	3.7311	0.0	
37.7438354492	-1.35742974281	ar_xviii	3.7311	0.0	
37.7438354492	-1.31726908684	ar_xviii	3.7311	0.0	
37.7438354492	-1.27710843086	ar_xviii	3.7311	0.0	
37.7438354492	-1.23694777489	ar_xviii	3.7311	0.0	
37.7438354492	-1.19678711891	ar_xviii	3.7311	0.0	
37.7438354492	-1.15662646294	ar_xviii	3.7311	0.0	
37.7438354492	-1.11646580696	ar_xviii	3.7311	0.0	
37.7438354492	-1.0763052702	ar_xviii	3.7311	0.0	
37.7438354492	-1.03614461422	ar_xviii	3.7311	0.0	
37.7438354492	-0.995983958244	ar_xviii	3.7311	0.0	
37.7438354492	-0.955823302269	ar_xviii	3.7311	0.0	
37.7438354492	-0.915662646294	ar_xviii	3.7311	0.0	
37.7438354492	-0.875501990318	ar_xviii	3.7311	0.0	
37.7438354492	-0.835341393948	ar_xviii	3.7311	0.0	
37.7438354492	-0.795180737972	ar_xviii	3.7311	0.0	
37.7438354492	-0.755020081997	ar_xviii	3.7311	0.0	
37.7438354492	-0.714859426022	ar_xviii	3.7311	0.0	
37.7438354492	-0.674698770046	ar_xviii	3.7311	0.0	
37.7438354492	-0.634538173676	ar_xviii	3.7311	0.0	
37.7438354492	-0.5943775177	ar_xviii	3.7311	0.0	
37.7438354492	-0.554216861725	ar_xviii	3.7311	0.0	
37.7438354492	-0.51405620575	ar_xviii	3.7311	0.0	
37.7438354492	-0.473895579576	ar_xviii	3.7311	0.0	
37.7438354492	-0.433734953403	ar_xviii	3.7311	0.0	
37.7438354492	-0.393574297428	ar_xviii	3.7311	0.0	
37.7438354492	-0.353413641453	ar_xviii	3.7311	0.0	
37.7438354492	-0.31325301528	ar_xviii	3.7311	0.0	
37.7438354492	-0.273092359304	ar_xviii	3.7311	0.0	
37.7438354492	-0.232931733131	ar_xviii	3.7311	0.0	
37.7438354492	-0.192771077156	ar_xviii	3.7311	0.0	
37.7438354492	-0.152610436082	ar_xviii	3.7311	0.0	
37.7438354492	-0.112449802458	ar_xviii	3.7311	0.0	
37.7438354492	-0.0722891539335	ar_xviii	3.7311	0.0	
37.7438354492	-0.0321285128593	ar_xviii	3.7311	0.0	
37.7438354492	0.00803212821484	ar_xviii	3.7311	0.0	
37.7438354492	0.048192769289	ar_xviii	3.7311	0.0	
37.7438354492	0.0883534103632	ar_xviii	3.7311	0.0	
37.7438354492	0.128514051437	ar_xviii	3.7311	0.0	
37.7438354492	0.168674692512	ar_xviii	3.7311	0.0	
37.7438354492	0.208835348487	ar_xviii	3.7311	0.0	
37.7438354492	0.248995989561	ar_xviii	3.7311	0.0	
37.7438354492	0.289156615734	ar_xviii	3.7311	0.0	
37.7438354492	0.329317271709	ar_xviii	3.7311	0.0	
37.7438354492	0.369477897882	ar_xviii	3.7311	0.0	
37.7438354492	0.409638553858	ar_xviii	3.7311	0.0	
37.7438354492	0.449799209833	ar_xviii	3.7311	0.0	
37.7438354492	0.489959836006	ar_xviii	3.7311	0.0	
37.7438354492	0.530120491982	ar_xviii	3.7311	0.0	
37.7438354492	0.570281147957	ar_xviii	3.7311	0.0	
37.7438354492	0.610441744328	ar_xviii	3.7311	0.0	
37.7438354492	0.650602400303	ar_xviii	3.7311	0.0	
37.7438354492	0.690763056278	ar_xviii	3.7311	0.0	
37.7438354492	0.730923712254	ar_xviii	3.7311	0.0	
37.7438354492	0.771084308624	ar_xviii	3.7311	0.0	
37.7438354492	0.8112449646	ar_xviii	3.7311	0.0	
37.7438354492	0.851405620575	ar_xviii	3.7311	0.0	
37.7438354492	0.89156627655	ar_xviii	3.7311	0.0	
37.7438354492	0.931726932526	ar_xviii	3.7311	0.0	
37.7438354492	0.971887528896	ar_xviii	3.7311	0.0	
37.7438354492	1.01204824448	ar_xviii	3.7311	0.0	
37.7438354492	1.05220878124	ar_xviii	3.7311	0.0	
37.7438354492	1.09236943722	ar_xviii	3.7311	0.0	
37.7438354492	1.13253009319	ar_xviii	3.7311	0.0	
37.7438354492	1.17269074917	ar_xviii	3.7311	0.0	
37.7438354492	1.21285140514	ar_xviii	3.7311	0.0	
37.7438354492	1.25301206112	ar_xviii	3.7311	0.0	
37.7438354492	1.29317271709	ar_xviii	3.7311	0.0	
37.7438354492	1.33333337307	ar_xviii	3.7311	0.0	
37.7438354492	1.37349402905	ar_xviii	3.7311	0.0	
37.7438354492	1.41365456581	ar_xviii	3.7311	0.0	
37.7438354492	1.45381522179	ar_xviii	3.7311	0.0	
37.7438354492	1.49397587776	ar_xviii	3.7311	1.52471e-19	
37.7438354492	1.53413653374	ar_xviii	3.7311	2.48538e-19	
37.7438354492	1.57429718971	ar_xviii	3.7311	4.02872e-19	
37.7438354492	1.61445784569	ar_xviii	3.7311	6.49206e-19	
37.7438354492	1.65461850166	ar_xviii	3.7311	1.04002e-18	
37.7438354492	1.69477915764	ar_xviii	3.7311	1.65584e-18	
37.7438354492	1.73493981361	ar_xviii	3.7311	2.61965e-18	
37.7438354492	1.77510035038	ar_xviii	3.7311	4.11768e-18	
37.7438354492	1.81526100636	ar_xviii	3.7311	6.42971e-18	
37.7438354492	1.85542166233	ar_xviii	3.7311	9.97254e-18	
37.7438354492	1.89558231831	ar_xviii	3.7311	1.53617e-17	
37.7438354492	1.93574297428	ar_xviii	3.7311	2.34982e-17	
37.7438354492	1.97590363026	ar_xviii	3.7311	3.56876e-17	
37.7438354492	2.01606416702	ar_xviii	3.7311	5.38021e-17	
37.7438354492	2.056224823	ar_xviii	3.7311	8.04949e-17	
37.7438354492	2.09638547897	ar_xviii	3.7311	1.19475e-16	
37.7438354492	2.13654613495	ar_xviii	3.7311	1.75849e-16	
37.7438354492	2.17670679092	ar_xviii	3.7311	2.56522e-16	
37.7438354492	2.2168674469	ar_xviii	3.7311	3.7063e-16	
37.7438354492	2.25702810287	ar_xviii	3.7311	5.29967e-16	
37.7438354492	2.29718875885	ar_xviii	3.7311	7.49286e-16	
37.7438354492	2.33734941483	ar_xviii	3.7311	1.04642e-15	
37.7438354492	2.3775100708	ar_xviii	3.7311	1.44174e-15	
37.7438354492	2.41767072678	ar_xviii	3.7311	1.95754e-15	
37.7438354492	2.45783138275	ar_xviii	3.7311	2.61621e-15	
37.7438354492	2.49799203873	ar_xviii	3.7311	3.43805e-15	
37.7438354492	2.5381526947	ar_xviii	3.7311	4.43854e-15	
37.7438354492	2.57831335068	ar_xviii	3.7311	5.6258e-15	
37.7438354492	2.61847400665	ar_xviii	3.7311	6.99848e-15	
37.7438354492	2.65863442421	ar_xviii	3.7311	8.54486e-15	
37.7438354492	2.69879508018	ar_xviii	3.7311	1.02433e-14	
37.7438354492	2.73895573616	ar_xviii	3.7311	1.20641e-14	
37.7438354492	2.77911639214	ar_xviii	3.7311	1.39713e-14	
37.7438354492	2.81927704811	ar_xviii	3.7311	1.59261e-14	
37.7438354492	2.85943770409	ar_xviii	3.7311	1.78897e-14	
37.7438354492	2.89959836006	ar_xviii	3.7311	1.98236e-14	
37.7438354492	2.93975901604	ar_xviii	3.7311	2.16923e-14	
37.7438354492	2.97991967201	ar_xviii	3.7311	2.34635e-14	
37.7438354492	3.02008032799	ar_xviii	3.7311	2.51088e-14	
37.7438354492	3.06024098396	ar_xviii	3.7311	2.66036e-14	
37.7438354492	3.10040163994	ar_xviii	3.7311	2.79273e-14	
37.7438354492	3.14056229591	ar_xviii	3.7311	2.90632e-14	
37.7438354492	3.18072295189	ar_xviii	3.7311	2.9999e-14	
37.7438354492	3.22088360786	ar_xviii	3.7311	3.07265e-14	
37.7438354492	3.26104426384	ar_xviii	3.7311	3.12415e-14	
37.7438354492	3.30120491982	ar_xviii	3.7311	3.15445e-14	
37.7438354492	3.34136557579	ar_xviii	3.7311	3.16394e-14	
37.7438354492	3.38152599335	ar_xviii	3.7311	3.15345e-14	
37.7438354492	3.42168664932	ar_xviii	3.7311	3.1241e-14	
37.7438354492	3.4618473053	ar_xviii	3.7311	3.07732e-14	
37.7438354492	3.50200796127	ar_xviii	3.7311	3.01477e-14	
37.7438354492	3.54216861725	ar_xviii	3.7311	2.93827e-14	
37.7438354492	3.58232927322	ar_xviii	3.7311	2.84974e-14	
37.7438354492	3.6224899292	ar_xviii	3.7311	2.75117e-14	
37.7438354492	3.66265058517	ar_xviii	3.7311	2.64449e-14	
37.7438354492	3.70281124115	ar_xviii	3.7311	2.53161e-14	
37.7438354492	3.74297189713	ar_xviii	3.7311	2.41432e-14	
37.7438354492	3.7831325531	ar_xviii	3.7311	2.29426e-14	
37.7438354492	3.82329320908	ar_xviii	3.7311	2.17294e-14	
37.7438354492	3.86345386505	ar_xviii	3.7311	2.05169e-14	
37.7438354492	3.90361452103	ar_xviii	3.7311	1.93165e-14	
37.7438354492	3.943775177	ar_xviii	3.7311	1.81381e-14	
37.7438354492	3.98393583298	ar_xviii	3.7311	1.69898e-14	
37.7438354492	4.02409648895	ar_xviii	3.7311	1.58781e-14	
37.7438354492	4.06425714493	ar_xviii	3.7311	1.48081e-14	
37.7438354492	4.1044178009	ar_xviii	3.7311	1.37837e-14	
37.7438354492	4.14457845688	ar_xviii	3.7311	1.28075e-14	
37.7438354492	4.18473911285	ar_xviii	3.7311	1.1881e-14	
37.7438354492	4.22489976883	ar_xviii	3.7311	1.10051e-14	
37.7438354492	4.2650604248	ar_xviii	3.7311	1.01798e-14	
37.7438354492	4.30522108078	ar_xviii	3.7311	9.40463e-15	
37.7438354492	4.34538173676	ar_xviii	3.7311	8.67846e-15	
37.7438354492	4.38554239273	ar_xviii	3.7311	7.99993e-15	
37.7438354492	4.42570304871	ar_xviii	3.7311	7.36734e-15	
37.7438354492	4.46586322784	ar_xviii	3.7311	6.7788e-15	
37.7438354492	4.50602388382	ar_xviii	3.7311	6.23224e-15	
37.7438354492	4.54618453979	ar_xviii	3.7311	5.72553e-15	
37.7438354492	4.58634519577	ar_xviii	3.7311	5.25647e-15	
37.7438354492	4.62650585175	ar_xviii	3.7311	4.82286e-15	
37.7438354492	4.66666650772	ar_xviii	3.7311	4.42254e-15	
37.7438354492	4.7068271637	ar_xviii	3.7311	4.05336e-15	
37.7438354492	4.74698781967	ar_xviii	3.7311	3.71325e-15	
37.7438354492	4.78714847565	ar_xviii	3.7311	3.40022e-15	
37.7438354492	4.82730913162	ar_xviii	3.7311	3.11236e-15	
37.7438354492	4.8674697876	ar_xviii	3.7311	2.84785e-15	
37.7438354492	4.90763044357	ar_xviii	3.7311	2.60497e-15	
37.7438354492	4.94779109955	ar_xviii	3.7311	2.38208e-15	
37.7438354492	4.98795175552	ar_xviii	3.7311	2.17767e-15	
37.7438354492	5.0281124115	ar_xviii	3.7311	1.99031e-15	
37.7438354492	5.06827306747	ar_xviii	3.7311	1.81865e-15	
37.7438354492	5.10843372345	ar_xviii	3.7311	1.66144e-15	
37.7438354492	5.14859437943	ar_xviii	3.7311	1.51753e-15	
37.7438354492	5.1887550354	ar_xviii	3.7311	1.38585e-15	
37.7438354492	5.22891569138	ar_xviii	3.7311	1.26538e-15	
37.7438354492	5.26907634735	ar_xviii	3.7311	1.15522e-15	
37.7438354492	5.30923700333	ar_xviii	3.7311	1.0545e-15	
37.7438354492	5.3493976593	ar_xviii	3.7311	9.62439e-16	
37.7438354492	5.38955831528	ar_xviii	3.7311	8.78315e-16	
37.7438354492	5.42971897125	ar_xviii	3.7311	8.01457e-16	
37.7438354492	5.46987962723	ar_xviii	3.7311	7.31251e-16	
37.7438354492	5.5100402832	ar_xviii	3.7311	6.67133e-16	
37.7438354492	5.55020093918	ar_xviii	3.7311	6.08584e-16	
37.7438354492	5.59036159515	ar_xviii	3.7311	5.55127e-16	
37.7438354492	5.63052225113	ar_xviii	3.7311	5.06327e-16	
37.7438354492	5.6706829071	ar_xviii	3.7311	4.61782e-16	
37.7438354492	5.71084356308	ar_xviii	3.7311	4.21127e-16	
37.7438354492	5.75100421906	ar_xviii	3.7311	3.84025e-16	
37.7438354492	5.79116487503	ar_xviii	3.7311	3.50169e-16	
37.7438354492	5.83132553101	ar_xviii	3.7311	3.19277e-16	
37.7438354492	5.87148571014	ar_xviii	3.7311	2.91093e-16	
37.7438354492	5.91164636612	ar_xviii	3.7311	2.65379e-16	
37.7438354492	5.95180702209	ar_xviii	3.7311	2.41922e-16	
37.7438354492	5.99196767807	ar_xviii	3.7311	2.20525e-16	
37.7438354492	6.03212833405	ar_xviii	3.7311	2.01007e-16	
37.7438354492	6.07228899002	ar_xviii	3.7311	1.83204e-16	
37.7438354492	6.112449646	ar_xviii	3.7311	1.66968e-16	
37.7438354492	6.15261030197	ar_xviii	3.7311	1.52159e-16	
37.7438354492	6.19277095795	ar_xviii	3.7311	1.38654e-16	
37.7438354492	6.23293161392	ar_xviii	3.7311	1.26337e-16	
37.7438354492	6.2730922699	ar_xviii	3.7311	1.15106e-16	
37.7438354492	6.31325292587	ar_xviii	3.7311	1.04863e-16	
37.7438354492	6.35341358185	ar_xviii	3.7311	9.55238e-17	
37.7438354492	6.39357423782	ar_xviii	3.7311	8.70074e-17	
37.7438354492	6.4337348938	ar_xviii	3.7311	7.92419e-17	
37.7438354492	6.47389554977	ar_xviii	3.7311	7.21614e-17	
37.7438354492	6.51405620575	ar_xviii	3.7311	6.57055e-17	
37.7438354492	6.55421686172	ar_xviii	3.7311	5.98194e-17	
37.7438354492	6.5943775177	ar_xviii	3.7311	5.44528e-17	
37.7438354492	6.63453817368	ar_xviii	3.7311	4.95601e-17	
37.7438354492	6.67469882965	ar_xviii	3.7311	4.50985e-17	
37.7438354492	6.71485948563	ar_xviii	3.7311	4.10322e-17	
37.7438354492	6.7550201416	ar_xviii	3.7311	3.73253e-17	
37.7438354492	6.79518079758	ar_xviii	3.7311	3.39463e-17	
37.7438354492	6.83534145355	ar_xviii	3.7311	3.08663e-17	
37.7438354492	6.87550210953	ar_xviii	3.7311	2.80589e-17	
37.7438354492	6.9156627655	ar_xviii	3.7311	2.55003e-17	
37.7438354492	6.95582342148	ar_xviii	3.7311	2.31685e-17	
37.7438354492	6.99598407745	ar_xviii	3.7311	2.10435e-17	
37.7438354492	7.03614473343	ar_xviii	3.7311	1.91074e-17	
37.7438354492	7.0763053894	ar_xviii	3.7311	1.73433e-17	
37.7438354492	7.11646604538	ar_xviii	3.7311	1.57363e-17	
37.7438354492	7.15662670135	ar_xviii	3.7311	1.42726e-17	
37.7438354492	7.19678735733	ar_xviii	3.7311	1.29397e-17	
37.7438354492	7.23694801331	ar_xviii	3.7311	1.17259e-17	
37.7438354492	7.27710866928	ar_xviii	3.7311	1.06211e-17	
37.7438354492	7.31726884842	ar_xviii	3.7311	9.61555e-18	
37.7438354492	7.35742950439	ar_xviii	3.7311	8.70066e-18	
37.7438354492	7.39759016037	ar_xviii	3.7311	7.86851e-18	
37.7438354492	7.43775081635	ar_xviii	3.7311	7.11189e-18	
37.7438354492	7.47791147232	ar_xviii	3.7311	6.42421e-18	
37.7438354492	7.5180721283	ar_xviii	3.7311	5.80043e-18	
37.7438354492	7.55823278427	ar_xviii	3.7311	5.23282e-18	
37.7438354492	7.59839344025	ar_xviii	3.7311	4.7178e-18	
37.7438354492	7.63855409622	ar_xviii	3.7311	4.25067e-18	
37.7438354492	7.6787147522	ar_xviii	3.7311	3.82726e-18	
37.7438354492	7.71887540817	ar_xviii	3.7311	3.44374e-18	
37.7438354492	7.75903606415	ar_xviii	3.7311	3.09662e-18	
37.7438354492	7.79919672012	ar_xviii	3.7311	2.78269e-18	
37.7438354492	7.8393573761	ar_xviii	3.7311	2.49902e-18	
37.7438354492	7.87951803207	ar_xviii	3.7311	2.24293e-18	
37.7438354492	7.91967868805	ar_xviii	3.7311	2.01193e-18	
37.7438354492	7.95983934402	ar_xviii	3.7311	1.80332e-18	
37.7438354492	8.0	ar_xviii	3.7311	1.61603e-18	
39.6014709473	-2.0	ar_xviii	3.7311	0.0	
39.6014709473	-1.95983934402	ar_xviii	3.7311	0.0	
39.6014709473	-1.91967868805	ar_xviii	3.7311	0.0	
39.6014709473	-1.87951803207	ar_xviii	3.7311	0.0	
39.6014709473	-1.8393573761	ar_xviii	3.7311	0.0	
39.6014709473	-1.79919683933	ar_xviii	3.7311	0.0	
39.6014709473	-1.75903618336	ar_xviii	3.7311	0.0	
39.6014709473	-1.71887552738	ar_xviii	3.7311	0.0	
39.6014709473	-1.67871487141	ar_xviii	3.7311	0.0	
39.6014709473	-1.63855421543	ar_xviii	3.7311	0.0	
39.6014709473	-1.59839355946	ar_xviii	3.7311	0.0	
39.6014709473	-1.55823290348	ar_xviii	3.7311	0.0	
39.6014709473	-1.51807224751	ar_xviii	3.7311	0.0	
39.6014709473	-1.47791159153	ar_xviii	3.7311	0.0	
39.6014709473	-1.43775105476	ar_xviii	3.7311	0.0	
39.6014709473	-1.39759039879	ar_xviii	3.7311	0.0	
39.6014709473	-1.35742974281	ar_xviii	3.7311	0.0	
39.6014709473	-1.31726908684	ar_xviii	3.7311	0.0	
39.6014709473	-1.27710843086	ar_xviii	3.7311	0.0	
39.6014709473	-1.23694777489	ar_xviii	3.7311	0.0	
39.6014709473	-1.19678711891	ar_xviii	3.7311	0.0	
39.6014709473	-1.15662646294	ar_xviii	3.7311	0.0	
39.6014709473	-1.11646580696	ar_xviii	3.7311	0.0	
39.6014709473	-1.0763052702	ar_xviii	3.7311	0.0	
39.6014709473	-1.03614461422	ar_xviii	3.7311	0.0	
39.6014709473	-0.995983958244	ar_xviii	3.7311	0.0	
39.6014709473	-0.955823302269	ar_xviii	3.7311	0.0	
39.6014709473	-0.915662646294	ar_xviii	3.7311	0.0	
39.6014709473	-0.875501990318	ar_xviii	3.7311	0.0	
39.6014709473	-0.835341393948	ar_xviii	3.7311	0.0	
39.6014709473	-0.795180737972	ar_xviii	3.7311	0.0	
39.6014709473	-0.755020081997	ar_xviii	3.7311	0.0	
39.6014709473	-0.714859426022	ar_xviii	3.7311	0.0	
39.6014709473	-0.674698770046	ar_xviii	3.7311	0.0	
39.6014709473	-0.634538173676	ar_xviii	3.7311	0.0	
39.6014709473	-0.5943775177	ar_xviii	3.7311	0.0	
39.6014709473	-0.554216861725	ar_xviii	3.7311	0.0	
39.6014709473	-0.51405620575	ar_xviii	3.7311	0.0	
39.6014709473	-0.473895579576	ar_xviii	3.7311	0.0	
39.6014709473	-0.433734953403	ar_xviii	3.7311	0.0	
39.6014709473	-0.393574297428	ar_xviii	3.7311	0.0	
39.6014709473	-0.353413641453	ar_xviii	3.7311	0.0	
39.6014709473	-0.31325301528	ar_xviii	3.7311	0.0	
39.6014709473	-0.273092359304	ar_xviii	3.7311	0.0	
39.6014709473	-0.232931733131	ar_xviii	3.7311	0.0	
39.6014709473	-0.192771077156	ar_xviii	3.7311	0.0	
39.6014709473	-0.152610436082	ar_xviii	3.7311	0.0	
39.6014709473	-0.112449802458	ar_xviii	3.7311	0.0	
39.6014709473	-0.0722891539335	ar_xviii	3.7311	0.0	
39.6014709473	-0.0321285128593	ar_xviii	3.7311	0.0	
39.6014709473	0.00803212821484	ar_xviii	3.7311	0.0	
39.6014709473	0.048192769289	ar_xviii	3.7311	0.0	
39.6014709473	0.0883534103632	ar_xviii	3.7311	0.0	
39.6014709473	0.128514051437	ar_xviii	3.7311	0.0	
39.6014709473	0.168674692512	ar_xviii	3.7311	0.0	
39.6014709473	0.208835348487	ar_xviii	3.7311	0.0	
39.6014709473	0.248995989561	ar_xviii	3.7311	0.0	
39.6014709473	0.289156615734	ar_xviii	3.7311	0.0	
39.6014709473	0.329317271709	ar_xviii	3.7311	0.0	
39.6014709473	0.369477897882	ar_xviii	3.7311	0.0	
39.6014709473	0.409638553858	ar_xviii	3.7311	0.0	
39.6014709473	0.449799209833	ar_xviii	3.7311	0.0	
39.6014709473	0.489959836006	ar_xviii	3.7311	0.0	
39.6014709473	0.530120491982	ar_xviii	3.7311	0.0	
39.6014709473	0.570281147957	ar_xviii	3.7311	0.0	
39.6014709473	0.610441744328	ar_xviii	3.7311	0.0	
39.6014709473	0.650602400303	ar_xviii	3.7311	0.0	
39.6014709473	0.690763056278	ar_xviii	3.7311	0.0	
39.6014709473	0.730923712254	ar_xviii	3.7311	0.0	
39.6014709473	0.771084308624	ar_xviii	3.7311	0.0	
39.6014709473	0.8112449646	ar_xviii	3.7311	0.0	
39.6014709473	0.851405620575	ar_xviii	3.7311	0.0	
39.6014709473	0.89156627655	ar_xviii	3.7311	0.0	
39.6014709473	0.931726932526	ar_xviii	3.7311	0.0	
39.6014709473	0.971887528896	ar_xviii	3.7311	0.0	
39.6014709473	1.01204824448	ar_xviii	3.7311	0.0	
39.6014709473	1.05220878124	ar_xviii	3.7311	0.0	
39.6014709473	1.09236943722	ar_xviii	3.7311	0.0	
39.6014709473	1.13253009319	ar_xviii	3.7311	0.0	
39.6014709473	1.17269074917	ar_xviii	3.7311	0.0	
39.6014709473	1.21285140514	ar_xviii	3.7311	0.0	
39.6014709473	1.25301206112	ar_xviii	3.7311	0.0	
39.6014709473	1.29317271709	ar_xviii	3.7311	0.0	
39.6014709473	1.33333337307	ar_xviii	3.7311	0.0	
39.6014709473	1.37349402905	ar_xviii	3.7311	0.0	
39.6014709473	1.41365456581	ar_xviii	3.7311	0.0	
39.6014709473	1.45381522179	ar_xviii	3.7311	0.0	
39.6014709473	1.49397587776	ar_xviii	3.7311	1.72727e-19	
39.6014709473	1.53413653374	ar_xviii	3.7311	2.81464e-19	
39.6014709473	1.57429718971	ar_xviii	3.7311	4.56055e-19	
39.6014709473	1.61445784569	ar_xviii	3.7311	7.34607e-19	
39.6014709473	1.65461850166	ar_xviii	3.7311	1.17605e-18	
39.6014709473	1.69477915764	ar_xviii	3.7311	1.87117e-18	
39.6014709473	1.73493981361	ar_xviii	3.7311	2.95815e-18	
39.6014709473	1.77510035038	ar_xviii	3.7311	4.64596e-18	
39.6014709473	1.81526100636	ar_xviii	3.7311	7.24813e-18	
39.6014709473	1.85542166233	ar_xviii	3.7311	1.12309e-17	
39.6014709473	1.89558231831	ar_xviii	3.7311	1.72815e-17	
39.6014709473	1.93574297428	ar_xviii	3.7311	2.64037e-17	
39.6014709473	1.97590363026	ar_xviii	3.7311	4.00482e-17	
39.6014709473	2.01606416702	ar_xviii	3.7311	6.02896e-17	
39.6014709473	2.056224823	ar_xviii	3.7311	9.00567e-17	
39.6014709473	2.09638547897	ar_xviii	3.7311	1.33427e-16	
39.6014709473	2.13654613495	ar_xviii	3.7311	1.95986e-16	
39.6014709473	2.17670679092	ar_xviii	3.7311	2.85236e-16	
39.6014709473	2.2168674469	ar_xviii	3.7311	4.11032e-16	
39.6014709473	2.25702810287	ar_xviii	3.7311	5.85968e-16	
39.6014709473	2.29718875885	ar_xviii	3.7311	8.25619e-16	
