temperature	xi	mg_ii	wavelength	opacity
0.524608492851	6.51405620575	mg_ii	2798.75	0.0	
0.524608492851	6.55421686172	mg_ii	2798.75	0.0	
0.524608492851	6.5943775177	mg_ii	2798.75	0.0	
0.524608492851	6.63453817368	mg_ii	2798.75	0.0	
0.524608492851	6.67469882965	mg_ii	2798.75	0.0	
0.524608492851	6.71485948563	mg_ii	2798.75	0.0	
0.524608492851	6.7550201416	mg_ii	2798.75	0.0	
0.524608492851	6.79518079758	mg_ii	2798.75	0.0	
0.524608492851	6.83534145355	mg_ii	2798.75	0.0	
0.524608492851	6.87550210953	mg_ii	2798.75	0.0	
0.524608492851	6.9156627655	mg_ii	2798.75	0.0	
0.524608492851	6.95582342148	mg_ii	2798.75	0.0	
0.524608492851	6.99598407745	mg_ii	2798.75	0.0	
0.524608492851	7.03614473343	mg_ii	2798.75	0.0	
0.524608492851	7.0763053894	mg_ii	2798.75	0.0	
0.524608492851	7.11646604538	mg_ii	2798.75	0.0	
0.524608492851	7.15662670135	mg_ii	2798.75	0.0	
0.524608492851	7.19678735733	mg_ii	2798.75	0.0	
0.524608492851	7.23694801331	mg_ii	2798.75	0.0	
0.524608492851	7.27710866928	mg_ii	2798.75	0.0	
0.524608492851	7.31726884842	mg_ii	2798.75	0.0	
0.524608492851	7.35742950439	mg_ii	2798.75	0.0	
0.524608492851	7.39759016037	mg_ii	2798.75	0.0	
0.524608492851	7.43775081635	mg_ii	2798.75	0.0	
0.524608492851	7.47791147232	mg_ii	2798.75	0.0	
0.524608492851	7.5180721283	mg_ii	2798.75	0.0	
0.524608492851	7.55823278427	mg_ii	2798.75	0.0	
0.524608492851	7.59839344025	mg_ii	2798.75	0.0	
0.524608492851	7.63855409622	mg_ii	2798.75	0.0	
0.524608492851	7.6787147522	mg_ii	2798.75	0.0	
0.524608492851	7.71887540817	mg_ii	2798.75	0.0	
0.524608492851	7.75903606415	mg_ii	2798.75	0.0	
0.524608492851	7.79919672012	mg_ii	2798.75	0.0	
0.524608492851	7.8393573761	mg_ii	2798.75	0.0	
0.524608492851	7.87951803207	mg_ii	2798.75	0.0	
0.524608492851	7.91967868805	mg_ii	2798.75	0.0	
0.524608492851	7.95983934402	mg_ii	2798.75	0.0	
0.524608492851	8.0	mg_ii	2798.75	0.0	
0.55042809248	-2.0	mg_ii	2798.75	2.95368e-20	
0.55042809248	-1.95983934402	mg_ii	2798.75	2.78228e-20	
0.55042809248	-1.91967868805	mg_ii	2798.75	2.61288e-20	
0.55042809248	-1.87951803207	mg_ii	2798.75	2.4467e-20	
0.55042809248	-1.8393573761	mg_ii	2798.75	2.28475e-20	
0.55042809248	-1.79919683933	mg_ii	2798.75	2.12784e-20	
0.55042809248	-1.75903618336	mg_ii	2798.75	1.97658e-20	
0.55042809248	-1.71887552738	mg_ii	2798.75	1.83141e-20	
0.55042809248	-1.67871487141	mg_ii	2798.75	1.69264e-20	
0.55042809248	-1.63855421543	mg_ii	2798.75	1.56042e-20	
0.55042809248	-1.59839355946	mg_ii	2798.75	1.4348e-20	
0.55042809248	-1.55823290348	mg_ii	2798.75	1.31575e-20	
0.55042809248	-1.51807224751	mg_ii	2798.75	1.20318e-20	
0.55042809248	-1.47791159153	mg_ii	2798.75	1.09691e-20	
0.55042809248	-1.43775105476	mg_ii	2798.75	9.96762e-21	
0.55042809248	-1.39759039879	mg_ii	2798.75	9.02516e-21	
0.55042809248	-1.35742974281	mg_ii	2798.75	8.13952e-21	
0.55042809248	-1.31726908684	mg_ii	2798.75	7.30855e-21	
0.55042809248	-1.27710843086	mg_ii	2798.75	6.53026e-21	
0.55042809248	-1.23694777489	mg_ii	2798.75	5.80292e-21	
0.55042809248	-1.19678711891	mg_ii	2798.75	5.1251e-21	
0.55042809248	-1.15662646294	mg_ii	2798.75	4.4957e-21	
0.55042809248	-1.11646580696	mg_ii	2798.75	3.91398e-21	
0.55042809248	-1.0763052702	mg_ii	2798.75	3.37941e-21	
0.55042809248	-1.03614461422	mg_ii	2798.75	2.89167e-21	
0.55042809248	-0.995983958244	mg_ii	2798.75	2.45043e-21	
0.55042809248	-0.955823302269	mg_ii	2798.75	2.0552e-21	
0.55042809248	-0.915662646294	mg_ii	2798.75	1.70515e-21	
0.55042809248	-0.875501990318	mg_ii	2798.75	1.39896e-21	
0.55042809248	-0.835341393948	mg_ii	2798.75	1.13473e-21	
0.55042809248	-0.795180737972	mg_ii	2798.75	9.09906e-22	
0.55042809248	-0.755020081997	mg_ii	2798.75	7.21398e-22	
0.55042809248	-0.714859426022	mg_ii	2798.75	5.65647e-22	
0.55042809248	-0.674698770046	mg_ii	2798.75	4.38821e-22	
0.55042809248	-0.634538173676	mg_ii	2798.75	3.36995e-22	
0.55042809248	-0.5943775177	mg_ii	2798.75	2.56337e-22	
0.55042809248	-0.554216861725	mg_ii	2798.75	1.93252e-22	
0.55042809248	-0.51405620575	mg_ii	2798.75	1.44493e-22	
0.55042809248	-0.473895579576	mg_ii	2798.75	1.07214e-22	
0.55042809248	-0.433734953403	mg_ii	2798.75	7.89952e-23	
0.55042809248	-0.393574297428	mg_ii	2798.75	5.7828e-23	
0.55042809248	-0.353413641453	mg_ii	2798.75	4.20805e-23	
0.55042809248	-0.31325301528	mg_ii	2798.75	3.04522e-23	
0.55042809248	-0.273092359304	mg_ii	2798.75	2.19236e-23	
0.55042809248	-0.232931733131	mg_ii	2798.75	1.5707e-23	
0.55042809248	-0.192771077156	mg_ii	2798.75	1.12012e-23	
0.55042809248	-0.152610436082	mg_ii	2798.75	7.95267e-24	
0.55042809248	-0.112449802458	mg_ii	2798.75	5.62191e-24	
0.55042809248	-0.0722891539335	mg_ii	2798.75	3.9575e-24	
0.55042809248	-0.0321285128593	mg_ii	2798.75	2.77415e-24	
0.55042809248	0.00803212821484	mg_ii	2798.75	1.93649e-24	
0.55042809248	0.048192769289	mg_ii	2798.75	1.34606e-24	
0.55042809248	0.0883534103632	mg_ii	2798.75	9.31645e-25	
0.55042809248	0.128514051437	mg_ii	2798.75	6.4202e-25	
0.55042809248	0.168674692512	mg_ii	2798.75	4.40478e-25	
0.55042809248	0.208835348487	mg_ii	2798.75	3.00845e-25	
0.55042809248	0.248995989561	mg_ii	2798.75	2.04538e-25	
0.55042809248	0.289156615734	mg_ii	2798.75	1.38416e-25	
0.55042809248	0.329317271709	mg_ii	2798.75	9.32296e-26	
0.55042809248	0.369477897882	mg_ii	2798.75	6.2497e-26	
0.55042809248	0.409638553858	mg_ii	2798.75	4.16951e-26	
0.55042809248	0.449799209833	mg_ii	2798.75	2.76838e-26	
0.55042809248	0.489959836006	mg_ii	2798.75	1.82927e-26	
0.55042809248	0.530120491982	mg_ii	2798.75	1.20294e-26	
0.55042809248	0.570281147957	mg_ii	2798.75	7.8727e-27	
0.55042809248	0.610441744328	mg_ii	2798.75	5.12778e-27	
0.55042809248	0.650602400303	mg_ii	2798.75	3.32402e-27	
0.55042809248	0.690763056278	mg_ii	2798.75	2.14454e-27	
0.55042809248	0.730923712254	mg_ii	2798.75	1.37703e-27	
0.55042809248	0.771084308624	mg_ii	2798.75	8.80004e-28	
0.55042809248	0.8112449646	mg_ii	2798.75	5.59685e-28	
0.55042809248	0.851405620575	mg_ii	2798.75	3.54247e-28	
0.55042809248	0.89156627655	mg_ii	2798.75	2.23117e-28	
0.55042809248	0.931726932526	mg_ii	2798.75	1.39828e-28	
0.55042809248	0.971887528896	mg_ii	2798.75	8.71823e-29	
0.55042809248	1.01204824448	mg_ii	2798.75	5.407e-29	
0.55042809248	1.05220878124	mg_ii	2798.75	3.33506e-29	
0.55042809248	1.09236943722	mg_ii	2798.75	2.04533e-29	
0.55042809248	1.13253009319	mg_ii	2798.75	1.24687e-29	
0.55042809248	1.17269074917	mg_ii	2798.75	7.5534e-30	
0.55042809248	1.21285140514	mg_ii	2798.75	4.54546e-30	
0.55042809248	1.25301206112	mg_ii	2798.75	2.71625e-30	
0.55042809248	1.29317271709	mg_ii	2798.75	0.0	
0.55042809248	1.33333337307	mg_ii	2798.75	0.0	
0.55042809248	1.37349402905	mg_ii	2798.75	0.0	
0.55042809248	1.41365456581	mg_ii	2798.75	0.0	
0.55042809248	1.45381522179	mg_ii	2798.75	0.0	
0.55042809248	1.49397587776	mg_ii	2798.75	0.0	
0.55042809248	1.53413653374	mg_ii	2798.75	0.0	
0.55042809248	1.57429718971	mg_ii	2798.75	0.0	
0.55042809248	1.61445784569	mg_ii	2798.75	0.0	
0.55042809248	1.65461850166	mg_ii	2798.75	0.0	
0.55042809248	1.69477915764	mg_ii	2798.75	0.0	
0.55042809248	1.73493981361	mg_ii	2798.75	0.0	
0.55042809248	1.77510035038	mg_ii	2798.75	0.0	
0.55042809248	1.81526100636	mg_ii	2798.75	0.0	
0.55042809248	1.85542166233	mg_ii	2798.75	0.0	
0.55042809248	1.89558231831	mg_ii	2798.75	0.0	
0.55042809248	1.93574297428	mg_ii	2798.75	0.0	
0.55042809248	1.97590363026	mg_ii	2798.75	0.0	
0.55042809248	2.01606416702	mg_ii	2798.75	0.0	
0.55042809248	2.056224823	mg_ii	2798.75	0.0	
0.55042809248	2.09638547897	mg_ii	2798.75	0.0	
0.55042809248	2.13654613495	mg_ii	2798.75	0.0	
0.55042809248	2.17670679092	mg_ii	2798.75	0.0	
0.55042809248	2.2168674469	mg_ii	2798.75	0.0	
0.55042809248	2.25702810287	mg_ii	2798.75	0.0	
0.55042809248	2.29718875885	mg_ii	2798.75	0.0	
0.55042809248	2.33734941483	mg_ii	2798.75	0.0	
0.55042809248	2.3775100708	mg_ii	2798.75	0.0	
0.55042809248	2.41767072678	mg_ii	2798.75	0.0	
0.55042809248	2.45783138275	mg_ii	2798.75	0.0	
0.55042809248	2.49799203873	mg_ii	2798.75	0.0	
0.55042809248	2.5381526947	mg_ii	2798.75	0.0	
0.55042809248	2.57831335068	mg_ii	2798.75	0.0	
0.55042809248	2.61847400665	mg_ii	2798.75	0.0	
0.55042809248	2.65863442421	mg_ii	2798.75	0.0	
0.55042809248	2.69879508018	mg_ii	2798.75	0.0	
0.55042809248	2.73895573616	mg_ii	2798.75	0.0	
0.55042809248	2.77911639214	mg_ii	2798.75	0.0	
0.55042809248	2.81927704811	mg_ii	2798.75	0.0	
0.55042809248	2.85943770409	mg_ii	2798.75	0.0	
0.55042809248	2.89959836006	mg_ii	2798.75	0.0	
0.55042809248	2.93975901604	mg_ii	2798.75	0.0	
0.55042809248	2.97991967201	mg_ii	2798.75	0.0	
0.55042809248	3.02008032799	mg_ii	2798.75	0.0	
0.55042809248	3.06024098396	mg_ii	2798.75	0.0	
0.55042809248	3.10040163994	mg_ii	2798.75	0.0	
0.55042809248	3.14056229591	mg_ii	2798.75	0.0	
0.55042809248	3.18072295189	mg_ii	2798.75	0.0	
0.55042809248	3.22088360786	mg_ii	2798.75	0.0	
0.55042809248	3.26104426384	mg_ii	2798.75	0.0	
0.55042809248	3.30120491982	mg_ii	2798.75	0.0	
0.55042809248	3.34136557579	mg_ii	2798.75	0.0	
0.55042809248	3.38152599335	mg_ii	2798.75	0.0	
0.55042809248	3.42168664932	mg_ii	2798.75	0.0	
0.55042809248	3.4618473053	mg_ii	2798.75	0.0	
0.55042809248	3.50200796127	mg_ii	2798.75	0.0	
0.55042809248	3.54216861725	mg_ii	2798.75	0.0	
0.55042809248	3.58232927322	mg_ii	2798.75	0.0	
0.55042809248	3.6224899292	mg_ii	2798.75	0.0	
0.55042809248	3.66265058517	mg_ii	2798.75	0.0	
0.55042809248	3.70281124115	mg_ii	2798.75	0.0	
0.55042809248	3.74297189713	mg_ii	2798.75	0.0	
0.55042809248	3.7831325531	mg_ii	2798.75	0.0	
0.55042809248	3.82329320908	mg_ii	2798.75	0.0	
0.55042809248	3.86345386505	mg_ii	2798.75	0.0	
0.55042809248	3.90361452103	mg_ii	2798.75	0.0	
0.55042809248	3.943775177	mg_ii	2798.75	0.0	
0.55042809248	3.98393583298	mg_ii	2798.75	0.0	
0.55042809248	4.02409648895	mg_ii	2798.75	0.0	
0.55042809248	4.06425714493	mg_ii	2798.75	0.0	
0.55042809248	4.1044178009	mg_ii	2798.75	0.0	
0.55042809248	4.14457845688	mg_ii	2798.75	0.0	
0.55042809248	4.18473911285	mg_ii	2798.75	0.0	
0.55042809248	4.22489976883	mg_ii	2798.75	0.0	
0.55042809248	4.2650604248	mg_ii	2798.75	0.0	
0.55042809248	4.30522108078	mg_ii	2798.75	0.0	
0.55042809248	4.34538173676	mg_ii	2798.75	0.0	
0.55042809248	4.38554239273	mg_ii	2798.75	0.0	
0.55042809248	4.42570304871	mg_ii	2798.75	0.0	
0.55042809248	4.46586322784	mg_ii	2798.75	0.0	
0.55042809248	4.50602388382	mg_ii	2798.75	0.0	
0.55042809248	4.54618453979	mg_ii	2798.75	0.0	
0.55042809248	4.58634519577	mg_ii	2798.75	0.0	
0.55042809248	4.62650585175	mg_ii	2798.75	0.0	
0.55042809248	4.66666650772	mg_ii	2798.75	0.0	
0.55042809248	4.7068271637	mg_ii	2798.75	0.0	
0.55042809248	4.74698781967	mg_ii	2798.75	0.0	
0.55042809248	4.78714847565	mg_ii	2798.75	0.0	
0.55042809248	4.82730913162	mg_ii	2798.75	0.0	
0.55042809248	4.8674697876	mg_ii	2798.75	0.0	
0.55042809248	4.90763044357	mg_ii	2798.75	0.0	
0.55042809248	4.94779109955	mg_ii	2798.75	0.0	
0.55042809248	4.98795175552	mg_ii	2798.75	0.0	
0.55042809248	5.0281124115	mg_ii	2798.75	0.0	
0.55042809248	5.06827306747	mg_ii	2798.75	0.0	
0.55042809248	5.10843372345	mg_ii	2798.75	0.0	
0.55042809248	5.14859437943	mg_ii	2798.75	0.0	
0.55042809248	5.1887550354	mg_ii	2798.75	0.0	
0.55042809248	5.22891569138	mg_ii	2798.75	0.0	
0.55042809248	5.26907634735	mg_ii	2798.75	0.0	
0.55042809248	5.30923700333	mg_ii	2798.75	0.0	
0.55042809248	5.3493976593	mg_ii	2798.75	0.0	
0.55042809248	5.38955831528	mg_ii	2798.75	0.0	
0.55042809248	5.42971897125	mg_ii	2798.75	0.0	
0.55042809248	5.46987962723	mg_ii	2798.75	0.0	
0.55042809248	5.5100402832	mg_ii	2798.75	0.0	
0.55042809248	5.55020093918	mg_ii	2798.75	0.0	
0.55042809248	5.59036159515	mg_ii	2798.75	0.0	
0.55042809248	5.63052225113	mg_ii	2798.75	0.0	
0.55042809248	5.6706829071	mg_ii	2798.75	0.0	
0.55042809248	5.71084356308	mg_ii	2798.75	0.0	
0.55042809248	5.75100421906	mg_ii	2798.75	0.0	
0.55042809248	5.79116487503	mg_ii	2798.75	0.0	
0.55042809248	5.83132553101	mg_ii	2798.75	0.0	
0.55042809248	5.87148571014	mg_ii	2798.75	0.0	
0.55042809248	5.91164636612	mg_ii	2798.75	0.0	
0.55042809248	5.95180702209	mg_ii	2798.75	0.0	
0.55042809248	5.99196767807	mg_ii	2798.75	0.0	
0.55042809248	6.03212833405	mg_ii	2798.75	0.0	
0.55042809248	6.07228899002	mg_ii	2798.75	0.0	
0.55042809248	6.112449646	mg_ii	2798.75	0.0	
0.55042809248	6.15261030197	mg_ii	2798.75	0.0	
0.55042809248	6.19277095795	mg_ii	2798.75	0.0	
0.55042809248	6.23293161392	mg_ii	2798.75	0.0	
0.55042809248	6.2730922699	mg_ii	2798.75	0.0	
0.55042809248	6.31325292587	mg_ii	2798.75	0.0	
0.55042809248	6.35341358185	mg_ii	2798.75	0.0	
0.55042809248	6.39357423782	mg_ii	2798.75	0.0	
0.55042809248	6.4337348938	mg_ii	2798.75	0.0	
0.55042809248	6.47389554977	mg_ii	2798.75	0.0	
0.55042809248	6.51405620575	mg_ii	2798.75	0.0	
0.55042809248	6.55421686172	mg_ii	2798.75	0.0	
0.55042809248	6.5943775177	mg_ii	2798.75	0.0	
0.55042809248	6.63453817368	mg_ii	2798.75	0.0	
0.55042809248	6.67469882965	mg_ii	2798.75	0.0	
0.55042809248	6.71485948563	mg_ii	2798.75	0.0	
0.55042809248	6.7550201416	mg_ii	2798.75	0.0	
0.55042809248	6.79518079758	mg_ii	2798.75	0.0	
0.55042809248	6.83534145355	mg_ii	2798.75	0.0	
0.55042809248	6.87550210953	mg_ii	2798.75	0.0	
0.55042809248	6.9156627655	mg_ii	2798.75	0.0	
0.55042809248	6.95582342148	mg_ii	2798.75	0.0	
0.55042809248	6.99598407745	mg_ii	2798.75	0.0	
0.55042809248	7.03614473343	mg_ii	2798.75	0.0	
0.55042809248	7.0763053894	mg_ii	2798.75	0.0	
0.55042809248	7.11646604538	mg_ii	2798.75	0.0	
0.55042809248	7.15662670135	mg_ii	2798.75	0.0	
0.55042809248	7.19678735733	mg_ii	2798.75	0.0	
0.55042809248	7.23694801331	mg_ii	2798.75	0.0	
0.55042809248	7.27710866928	mg_ii	2798.75	0.0	
0.55042809248	7.31726884842	mg_ii	2798.75	0.0	
0.55042809248	7.35742950439	mg_ii	2798.75	0.0	
0.55042809248	7.39759016037	mg_ii	2798.75	0.0	
0.55042809248	7.43775081635	mg_ii	2798.75	0.0	
0.55042809248	7.47791147232	mg_ii	2798.75	0.0	
0.55042809248	7.5180721283	mg_ii	2798.75	0.0	
0.55042809248	7.55823278427	mg_ii	2798.75	0.0	
0.55042809248	7.59839344025	mg_ii	2798.75	0.0	
0.55042809248	7.63855409622	mg_ii	2798.75	0.0	
0.55042809248	7.6787147522	mg_ii	2798.75	0.0	
0.55042809248	7.71887540817	mg_ii	2798.75	0.0	
0.55042809248	7.75903606415	mg_ii	2798.75	0.0	
0.55042809248	7.79919672012	mg_ii	2798.75	0.0	
0.55042809248	7.8393573761	mg_ii	2798.75	0.0	
0.55042809248	7.87951803207	mg_ii	2798.75	0.0	
0.55042809248	7.91967868805	mg_ii	2798.75	0.0	
0.55042809248	7.95983934402	mg_ii	2798.75	0.0	
0.55042809248	8.0	mg_ii	2798.75	0.0	
0.577518463135	-2.0	mg_ii	2798.75	4.16091e-20	
0.577518463135	-1.95983934402	mg_ii	2798.75	3.92047e-20	
0.577518463135	-1.91967868805	mg_ii	2798.75	3.68232e-20	
0.577518463135	-1.87951803207	mg_ii	2798.75	3.44832e-20	
0.577518463135	-1.8393573761	mg_ii	2798.75	3.21999e-20	
0.577518463135	-1.79919683933	mg_ii	2798.75	2.99856e-20	
0.577518463135	-1.75903618336	mg_ii	2798.75	2.78496e-20	
0.577518463135	-1.71887552738	mg_ii	2798.75	2.57988e-20	
0.577518463135	-1.67871487141	mg_ii	2798.75	2.38378e-20	
0.577518463135	-1.63855421543	mg_ii	2798.75	2.19691e-20	
0.577518463135	-1.59839355946	mg_ii	2798.75	2.01937e-20	
0.577518463135	-1.55823290348	mg_ii	2798.75	1.85113e-20	
0.577518463135	-1.51807224751	mg_ii	2798.75	1.69204e-20	
0.577518463135	-1.47791159153	mg_ii	2798.75	1.54189e-20	
0.577518463135	-1.43775105476	mg_ii	2798.75	1.40041e-20	
0.577518463135	-1.39759039879	mg_ii	2798.75	1.2673e-20	
0.577518463135	-1.35742974281	mg_ii	2798.75	1.14224e-20	
0.577518463135	-1.31726908684	mg_ii	2798.75	1.02492e-20	
0.577518463135	-1.27710843086	mg_ii	2798.75	9.15082e-21	
0.577518463135	-1.23694777489	mg_ii	2798.75	8.12465e-21	
0.577518463135	-1.19678711891	mg_ii	2798.75	7.16873e-21	
0.577518463135	-1.15662646294	mg_ii	2798.75	6.28156e-21	
0.577518463135	-1.11646580696	mg_ii	2798.75	5.46209e-21	
0.577518463135	-1.0763052702	mg_ii	2798.75	4.70965e-21	
0.577518463135	-1.03614461422	mg_ii	2798.75	4.02378e-21	
0.577518463135	-0.995983958244	mg_ii	2798.75	3.40403e-21	
0.577518463135	-0.955823302269	mg_ii	2798.75	2.84967e-21	
0.577518463135	-0.915662646294	mg_ii	2798.75	2.3595e-21	
0.577518463135	-0.875501990318	mg_ii	2798.75	1.93156e-21	
0.577518463135	-0.835341393948	mg_ii	2798.75	1.56305e-21	
0.577518463135	-0.795180737972	mg_ii	2798.75	1.25026e-21	
0.577518463135	-0.755020081997	mg_ii	2798.75	9.88664e-22	
0.577518463135	-0.714859426022	mg_ii	2798.75	7.73124e-22	
0.577518463135	-0.674698770046	mg_ii	2798.75	5.98121e-22	
0.577518463135	-0.634538173676	mg_ii	2798.75	4.5804e-22	
0.577518463135	-0.5943775177	mg_ii	2798.75	3.47423e-22	
0.577518463135	-0.554216861725	mg_ii	2798.75	2.61177e-22	
0.577518463135	-0.51405620575	mg_ii	2798.75	1.94726e-22	
0.577518463135	-0.473895579576	mg_ii	2798.75	1.4408e-22	
0.577518463135	-0.433734953403	mg_ii	2798.75	1.05863e-22	
0.577518463135	-0.393574297428	mg_ii	2798.75	7.72833e-23	
0.577518463135	-0.353413641453	mg_ii	2798.75	5.60853e-23	
0.577518463135	-0.31325301528	mg_ii	2798.75	4.04784e-23	
0.577518463135	-0.273092359304	mg_ii	2798.75	2.90648e-23	
0.577518463135	-0.232931733131	mg_ii	2798.75	2.0769e-23	
0.577518463135	-0.192771077156	mg_ii	2798.75	1.47729e-23	
0.577518463135	-0.152610436082	mg_ii	2798.75	1.04615e-23	
0.577518463135	-0.112449802458	mg_ii	2798.75	7.37655e-24	
0.577518463135	-0.0722891539335	mg_ii	2798.75	5.17937e-24	
0.577518463135	-0.0321285128593	mg_ii	2798.75	3.62134e-24	
0.577518463135	0.00803212821484	mg_ii	2798.75	2.52132e-24	
0.577518463135	0.048192769289	mg_ii	2798.75	1.74799e-24	
0.577518463135	0.0883534103632	mg_ii	2798.75	1.20663e-24	
0.577518463135	0.128514051437	mg_ii	2798.75	8.29276e-25	
0.577518463135	0.168674692512	mg_ii	2798.75	5.67392e-25	
0.577518463135	0.208835348487	mg_ii	2798.75	3.86446e-25	
0.577518463135	0.248995989561	mg_ii	2798.75	2.61989e-25	
0.577518463135	0.289156615734	mg_ii	2798.75	1.76782e-25	
0.577518463135	0.329317271709	mg_ii	2798.75	1.18721e-25	
0.577518463135	0.369477897882	mg_ii	2798.75	7.93473e-26	
0.577518463135	0.409638553858	mg_ii	2798.75	5.27765e-26	
0.577518463135	0.449799209833	mg_ii	2798.75	3.49338e-26	
0.577518463135	0.489959836006	mg_ii	2798.75	2.30118e-26	
0.577518463135	0.530120491982	mg_ii	2798.75	1.50853e-26	
0.577518463135	0.570281147957	mg_ii	2798.75	9.84162e-27	
0.577518463135	0.610441744328	mg_ii	2798.75	6.38985e-27	
0.577518463135	0.650602400303	mg_ii	2798.75	4.12895e-27	
0.577518463135	0.690763056278	mg_ii	2798.75	2.65534e-27	
0.577518463135	0.730923712254	mg_ii	2798.75	1.69952e-27	
0.577518463135	0.771084308624	mg_ii	2798.75	1.08257e-27	
0.577518463135	0.8112449646	mg_ii	2798.75	6.8627e-28	
0.577518463135	0.851405620575	mg_ii	2798.75	4.32938e-28	
0.577518463135	0.89156627655	mg_ii	2798.75	2.71768e-28	
0.577518463135	0.931726932526	mg_ii	2798.75	1.69741e-28	
0.577518463135	0.971887528896	mg_ii	2798.75	1.05469e-28	
0.577518463135	1.01204824448	mg_ii	2798.75	6.51816e-29	
0.577518463135	1.05220878124	mg_ii	2798.75	4.00601e-29	
0.577518463135	1.09236943722	mg_ii	2798.75	2.44778e-29	
0.577518463135	1.13253009319	mg_ii	2798.75	1.48657e-29	
0.577518463135	1.17269074917	mg_ii	2798.75	8.97051e-30	
0.577518463135	1.21285140514	mg_ii	2798.75	5.37672e-30	
0.577518463135	1.25301206112	mg_ii	2798.75	0.0	
0.577518463135	1.29317271709	mg_ii	2798.75	0.0	
0.577518463135	1.33333337307	mg_ii	2798.75	0.0	
0.577518463135	1.37349402905	mg_ii	2798.75	0.0	
0.577518463135	1.41365456581	mg_ii	2798.75	0.0	
0.577518463135	1.45381522179	mg_ii	2798.75	0.0	
0.577518463135	1.49397587776	mg_ii	2798.75	0.0	
0.577518463135	1.53413653374	mg_ii	2798.75	0.0	
0.577518463135	1.57429718971	mg_ii	2798.75	0.0	
0.577518463135	1.61445784569	mg_ii	2798.75	0.0	
0.577518463135	1.65461850166	mg_ii	2798.75	0.0	
0.577518463135	1.69477915764	mg_ii	2798.75	0.0	
0.577518463135	1.73493981361	mg_ii	2798.75	0.0	
0.577518463135	1.77510035038	mg_ii	2798.75	0.0	
0.577518463135	1.81526100636	mg_ii	2798.75	0.0	
0.577518463135	1.85542166233	mg_ii	2798.75	0.0	
0.577518463135	1.89558231831	mg_ii	2798.75	0.0	
0.577518463135	1.93574297428	mg_ii	2798.75	0.0	
0.577518463135	1.97590363026	mg_ii	2798.75	0.0	
0.577518463135	2.01606416702	mg_ii	2798.75	0.0	
0.577518463135	2.056224823	mg_ii	2798.75	0.0	
0.577518463135	2.09638547897	mg_ii	2798.75	0.0	
0.577518463135	2.13654613495	mg_ii	2798.75	0.0	
0.577518463135	2.17670679092	mg_ii	2798.75	0.0	
0.577518463135	2.2168674469	mg_ii	2798.75	0.0	
0.577518463135	2.25702810287	mg_ii	2798.75	0.0	
0.577518463135	2.29718875885	mg_ii	2798.75	0.0	
0.577518463135	2.33734941483	mg_ii	2798.75	0.0	
0.577518463135	2.3775100708	mg_ii	2798.75	0.0	
0.577518463135	2.41767072678	mg_ii	2798.75	0.0	
0.577518463135	2.45783138275	mg_ii	2798.75	0.0	
0.577518463135	2.49799203873	mg_ii	2798.75	0.0	
0.577518463135	2.5381526947	mg_ii	2798.75	0.0	
0.577518463135	2.57831335068	mg_ii	2798.75	0.0	
0.577518463135	2.61847400665	mg_ii	2798.75	0.0	
0.577518463135	2.65863442421	mg_ii	2798.75	0.0	
0.577518463135	2.69879508018	mg_ii	2798.75	0.0	
0.577518463135	2.73895573616	mg_ii	2798.75	0.0	
0.577518463135	2.77911639214	mg_ii	2798.75	0.0	
0.577518463135	2.81927704811	mg_ii	2798.75	0.0	
0.577518463135	2.85943770409	mg_ii	2798.75	0.0	
0.577518463135	2.89959836006	mg_ii	2798.75	0.0	
0.577518463135	2.93975901604	mg_ii	2798.75	0.0	
0.577518463135	2.97991967201	mg_ii	2798.75	0.0	
0.577518463135	3.02008032799	mg_ii	2798.75	0.0	
0.577518463135	3.06024098396	mg_ii	2798.75	0.0	
0.577518463135	3.10040163994	mg_ii	2798.75	0.0	
0.577518463135	3.14056229591	mg_ii	2798.75	0.0	
0.577518463135	3.18072295189	mg_ii	2798.75	0.0	
0.577518463135	3.22088360786	mg_ii	2798.75	0.0	
0.577518463135	3.26104426384	mg_ii	2798.75	0.0	
0.577518463135	3.30120491982	mg_ii	2798.75	0.0	
0.577518463135	3.34136557579	mg_ii	2798.75	0.0	
0.577518463135	3.38152599335	mg_ii	2798.75	0.0	
0.577518463135	3.42168664932	mg_ii	2798.75	0.0	
0.577518463135	3.4618473053	mg_ii	2798.75	0.0	
0.577518463135	3.50200796127	mg_ii	2798.75	0.0	
0.577518463135	3.54216861725	mg_ii	2798.75	0.0	
0.577518463135	3.58232927322	mg_ii	2798.75	0.0	
0.577518463135	3.6224899292	mg_ii	2798.75	0.0	
0.577518463135	3.66265058517	mg_ii	2798.75	0.0	
0.577518463135	3.70281124115	mg_ii	2798.75	0.0	
0.577518463135	3.74297189713	mg_ii	2798.75	0.0	
0.577518463135	3.7831325531	mg_ii	2798.75	0.0	
0.577518463135	3.82329320908	mg_ii	2798.75	0.0	
0.577518463135	3.86345386505	mg_ii	2798.75	0.0	
0.577518463135	3.90361452103	mg_ii	2798.75	0.0	
0.577518463135	3.943775177	mg_ii	2798.75	0.0	
0.577518463135	3.98393583298	mg_ii	2798.75	0.0	
0.577518463135	4.02409648895	mg_ii	2798.75	0.0	
0.577518463135	4.06425714493	mg_ii	2798.75	0.0	
0.577518463135	4.1044178009	mg_ii	2798.75	0.0	
