temperature	xi	s_iv	wavelength	opacity
23593.6328125	5.0281124115	s_iv	1062.66	0.0	
23593.6328125	5.06827306747	s_iv	1062.66	0.0	
23593.6328125	5.10843372345	s_iv	1062.66	0.0	
23593.6328125	5.14859437943	s_iv	1062.66	0.0	
23593.6328125	5.1887550354	s_iv	1062.66	0.0	
23593.6328125	5.22891569138	s_iv	1062.66	0.0	
23593.6328125	5.26907634735	s_iv	1062.66	0.0	
23593.6328125	5.30923700333	s_iv	1062.66	0.0	
23593.6328125	5.3493976593	s_iv	1062.66	0.0	
23593.6328125	5.38955831528	s_iv	1062.66	0.0	
23593.6328125	5.42971897125	s_iv	1062.66	0.0	
23593.6328125	5.46987962723	s_iv	1062.66	0.0	
23593.6328125	5.5100402832	s_iv	1062.66	0.0	
23593.6328125	5.55020093918	s_iv	1062.66	0.0	
23593.6328125	5.59036159515	s_iv	1062.66	0.0	
23593.6328125	5.63052225113	s_iv	1062.66	0.0	
23593.6328125	5.6706829071	s_iv	1062.66	0.0	
23593.6328125	5.71084356308	s_iv	1062.66	0.0	
23593.6328125	5.75100421906	s_iv	1062.66	0.0	
23593.6328125	5.79116487503	s_iv	1062.66	0.0	
23593.6328125	5.83132553101	s_iv	1062.66	0.0	
23593.6328125	5.87148571014	s_iv	1062.66	0.0	
23593.6328125	5.91164636612	s_iv	1062.66	0.0	
23593.6328125	5.95180702209	s_iv	1062.66	0.0	
23593.6328125	5.99196767807	s_iv	1062.66	0.0	
23593.6328125	6.03212833405	s_iv	1062.66	0.0	
23593.6328125	6.07228899002	s_iv	1062.66	0.0	
23593.6328125	6.112449646	s_iv	1062.66	0.0	
23593.6328125	6.15261030197	s_iv	1062.66	0.0	
23593.6328125	6.19277095795	s_iv	1062.66	0.0	
23593.6328125	6.23293161392	s_iv	1062.66	0.0	
23593.6328125	6.2730922699	s_iv	1062.66	0.0	
23593.6328125	6.31325292587	s_iv	1062.66	0.0	
23593.6328125	6.35341358185	s_iv	1062.66	0.0	
23593.6328125	6.39357423782	s_iv	1062.66	0.0	
23593.6328125	6.4337348938	s_iv	1062.66	0.0	
23593.6328125	6.47389554977	s_iv	1062.66	0.0	
23593.6328125	6.51405620575	s_iv	1062.66	0.0	
23593.6328125	6.55421686172	s_iv	1062.66	0.0	
23593.6328125	6.5943775177	s_iv	1062.66	0.0	
23593.6328125	6.63453817368	s_iv	1062.66	0.0	
23593.6328125	6.67469882965	s_iv	1062.66	0.0	
23593.6328125	6.71485948563	s_iv	1062.66	0.0	
23593.6328125	6.7550201416	s_iv	1062.66	0.0	
23593.6328125	6.79518079758	s_iv	1062.66	0.0	
23593.6328125	6.83534145355	s_iv	1062.66	0.0	
23593.6328125	6.87550210953	s_iv	1062.66	0.0	
23593.6328125	6.9156627655	s_iv	1062.66	0.0	
23593.6328125	6.95582342148	s_iv	1062.66	0.0	
23593.6328125	6.99598407745	s_iv	1062.66	0.0	
23593.6328125	7.03614473343	s_iv	1062.66	0.0	
23593.6328125	7.0763053894	s_iv	1062.66	0.0	
23593.6328125	7.11646604538	s_iv	1062.66	0.0	
23593.6328125	7.15662670135	s_iv	1062.66	0.0	
23593.6328125	7.19678735733	s_iv	1062.66	0.0	
23593.6328125	7.23694801331	s_iv	1062.66	0.0	
23593.6328125	7.27710866928	s_iv	1062.66	0.0	
23593.6328125	7.31726884842	s_iv	1062.66	0.0	
23593.6328125	7.35742950439	s_iv	1062.66	0.0	
23593.6328125	7.39759016037	s_iv	1062.66	0.0	
23593.6328125	7.43775081635	s_iv	1062.66	0.0	
23593.6328125	7.47791147232	s_iv	1062.66	0.0	
23593.6328125	7.5180721283	s_iv	1062.66	0.0	
23593.6328125	7.55823278427	s_iv	1062.66	0.0	
23593.6328125	7.59839344025	s_iv	1062.66	0.0	
23593.6328125	7.63855409622	s_iv	1062.66	0.0	
23593.6328125	7.6787147522	s_iv	1062.66	0.0	
23593.6328125	7.71887540817	s_iv	1062.66	0.0	
23593.6328125	7.75903606415	s_iv	1062.66	0.0	
23593.6328125	7.79919672012	s_iv	1062.66	0.0	
23593.6328125	7.8393573761	s_iv	1062.66	0.0	
23593.6328125	7.87951803207	s_iv	1062.66	0.0	
23593.6328125	7.91967868805	s_iv	1062.66	0.0	
23593.6328125	7.95983934402	s_iv	1062.66	0.0	
23593.6328125	8.0	s_iv	1062.66	0.0	
24754.8378906	-2.0	s_iv	1062.66	0.0	
24754.8378906	-1.95983934402	s_iv	1062.66	0.0	
24754.8378906	-1.91967868805	s_iv	1062.66	0.0	
24754.8378906	-1.87951803207	s_iv	1062.66	0.0	
24754.8378906	-1.8393573761	s_iv	1062.66	0.0	
24754.8378906	-1.79919683933	s_iv	1062.66	0.0	
24754.8378906	-1.75903618336	s_iv	1062.66	0.0	
24754.8378906	-1.71887552738	s_iv	1062.66	0.0	
24754.8378906	-1.67871487141	s_iv	1062.66	0.0	
24754.8378906	-1.63855421543	s_iv	1062.66	0.0	
24754.8378906	-1.59839355946	s_iv	1062.66	0.0	
24754.8378906	-1.55823290348	s_iv	1062.66	0.0	
24754.8378906	-1.51807224751	s_iv	1062.66	0.0	
24754.8378906	-1.47791159153	s_iv	1062.66	0.0	
24754.8378906	-1.43775105476	s_iv	1062.66	0.0	
24754.8378906	-1.39759039879	s_iv	1062.66	0.0	
24754.8378906	-1.35742974281	s_iv	1062.66	0.0	
24754.8378906	-1.31726908684	s_iv	1062.66	0.0	
24754.8378906	-1.27710843086	s_iv	1062.66	0.0	
24754.8378906	-1.23694777489	s_iv	1062.66	0.0	
24754.8378906	-1.19678711891	s_iv	1062.66	0.0	
24754.8378906	-1.15662646294	s_iv	1062.66	0.0	
24754.8378906	-1.11646580696	s_iv	1062.66	0.0	
24754.8378906	-1.0763052702	s_iv	1062.66	0.0	
24754.8378906	-1.03614461422	s_iv	1062.66	0.0	
24754.8378906	-0.995983958244	s_iv	1062.66	0.0	
24754.8378906	-0.955823302269	s_iv	1062.66	0.0	
24754.8378906	-0.915662646294	s_iv	1062.66	0.0	
24754.8378906	-0.875501990318	s_iv	1062.66	0.0	
24754.8378906	-0.835341393948	s_iv	1062.66	0.0	
24754.8378906	-0.795180737972	s_iv	1062.66	0.0	
24754.8378906	-0.755020081997	s_iv	1062.66	0.0	
24754.8378906	-0.714859426022	s_iv	1062.66	0.0	
24754.8378906	-0.674698770046	s_iv	1062.66	0.0	
24754.8378906	-0.634538173676	s_iv	1062.66	0.0	
24754.8378906	-0.5943775177	s_iv	1062.66	0.0	
24754.8378906	-0.554216861725	s_iv	1062.66	0.0	
24754.8378906	-0.51405620575	s_iv	1062.66	0.0	
24754.8378906	-0.473895579576	s_iv	1062.66	0.0	
24754.8378906	-0.433734953403	s_iv	1062.66	0.0	
24754.8378906	-0.393574297428	s_iv	1062.66	0.0	
24754.8378906	-0.353413641453	s_iv	1062.66	0.0	
24754.8378906	-0.31325301528	s_iv	1062.66	0.0	
24754.8378906	-0.273092359304	s_iv	1062.66	0.0	
24754.8378906	-0.232931733131	s_iv	1062.66	0.0	
24754.8378906	-0.192771077156	s_iv	1062.66	0.0	
24754.8378906	-0.152610436082	s_iv	1062.66	0.0	
24754.8378906	-0.112449802458	s_iv	1062.66	0.0	
24754.8378906	-0.0722891539335	s_iv	1062.66	0.0	
24754.8378906	-0.0321285128593	s_iv	1062.66	0.0	
24754.8378906	0.00803212821484	s_iv	1062.66	0.0	
24754.8378906	0.048192769289	s_iv	1062.66	0.0	
24754.8378906	0.0883534103632	s_iv	1062.66	0.0	
24754.8378906	0.128514051437	s_iv	1062.66	0.0	
24754.8378906	0.168674692512	s_iv	1062.66	0.0	
24754.8378906	0.208835348487	s_iv	1062.66	0.0	
24754.8378906	0.248995989561	s_iv	1062.66	0.0	
24754.8378906	0.289156615734	s_iv	1062.66	0.0	
24754.8378906	0.329317271709	s_iv	1062.66	0.0	
24754.8378906	0.369477897882	s_iv	1062.66	0.0	
24754.8378906	0.409638553858	s_iv	1062.66	0.0	
24754.8378906	0.449799209833	s_iv	1062.66	0.0	
24754.8378906	0.489959836006	s_iv	1062.66	0.0	
24754.8378906	0.530120491982	s_iv	1062.66	0.0	
24754.8378906	0.570281147957	s_iv	1062.66	0.0	
24754.8378906	0.610441744328	s_iv	1062.66	0.0	
24754.8378906	0.650602400303	s_iv	1062.66	0.0	
24754.8378906	0.690763056278	s_iv	1062.66	0.0	
24754.8378906	0.730923712254	s_iv	1062.66	0.0	
24754.8378906	0.771084308624	s_iv	1062.66	0.0	
24754.8378906	0.8112449646	s_iv	1062.66	0.0	
24754.8378906	0.851405620575	s_iv	1062.66	0.0	
24754.8378906	0.89156627655	s_iv	1062.66	0.0	
24754.8378906	0.931726932526	s_iv	1062.66	0.0	
24754.8378906	0.971887528896	s_iv	1062.66	0.0	
24754.8378906	1.01204824448	s_iv	1062.66	0.0	
24754.8378906	1.05220878124	s_iv	1062.66	0.0	
24754.8378906	1.09236943722	s_iv	1062.66	0.0	
24754.8378906	1.13253009319	s_iv	1062.66	0.0	
24754.8378906	1.17269074917	s_iv	1062.66	0.0	
24754.8378906	1.21285140514	s_iv	1062.66	0.0	
24754.8378906	1.25301206112	s_iv	1062.66	0.0	
24754.8378906	1.29317271709	s_iv	1062.66	0.0	
24754.8378906	1.33333337307	s_iv	1062.66	0.0	
24754.8378906	1.37349402905	s_iv	1062.66	0.0	
24754.8378906	1.41365456581	s_iv	1062.66	0.0	
24754.8378906	1.45381522179	s_iv	1062.66	0.0	
24754.8378906	1.49397587776	s_iv	1062.66	0.0	
24754.8378906	1.53413653374	s_iv	1062.66	0.0	
24754.8378906	1.57429718971	s_iv	1062.66	0.0	
24754.8378906	1.61445784569	s_iv	1062.66	0.0	
24754.8378906	1.65461850166	s_iv	1062.66	0.0	
24754.8378906	1.69477915764	s_iv	1062.66	0.0	
24754.8378906	1.73493981361	s_iv	1062.66	0.0	
24754.8378906	1.77510035038	s_iv	1062.66	0.0	
24754.8378906	1.81526100636	s_iv	1062.66	0.0	
24754.8378906	1.85542166233	s_iv	1062.66	0.0	
24754.8378906	1.89558231831	s_iv	1062.66	0.0	
24754.8378906	1.93574297428	s_iv	1062.66	0.0	
24754.8378906	1.97590363026	s_iv	1062.66	0.0	
24754.8378906	2.01606416702	s_iv	1062.66	0.0	
24754.8378906	2.056224823	s_iv	1062.66	0.0	
24754.8378906	2.09638547897	s_iv	1062.66	0.0	
24754.8378906	2.13654613495	s_iv	1062.66	0.0	
24754.8378906	2.17670679092	s_iv	1062.66	0.0	
24754.8378906	2.2168674469	s_iv	1062.66	0.0	
24754.8378906	2.25702810287	s_iv	1062.66	0.0	
24754.8378906	2.29718875885	s_iv	1062.66	0.0	
24754.8378906	2.33734941483	s_iv	1062.66	0.0	
24754.8378906	2.3775100708	s_iv	1062.66	0.0	
24754.8378906	2.41767072678	s_iv	1062.66	0.0	
24754.8378906	2.45783138275	s_iv	1062.66	0.0	
24754.8378906	2.49799203873	s_iv	1062.66	0.0	
24754.8378906	2.5381526947	s_iv	1062.66	0.0	
24754.8378906	2.57831335068	s_iv	1062.66	0.0	
24754.8378906	2.61847400665	s_iv	1062.66	0.0	
24754.8378906	2.65863442421	s_iv	1062.66	0.0	
24754.8378906	2.69879508018	s_iv	1062.66	0.0	
24754.8378906	2.73895573616	s_iv	1062.66	0.0	
24754.8378906	2.77911639214	s_iv	1062.66	0.0	
24754.8378906	2.81927704811	s_iv	1062.66	0.0	
24754.8378906	2.85943770409	s_iv	1062.66	0.0	
24754.8378906	2.89959836006	s_iv	1062.66	0.0	
24754.8378906	2.93975901604	s_iv	1062.66	0.0	
24754.8378906	2.97991967201	s_iv	1062.66	0.0	
24754.8378906	3.02008032799	s_iv	1062.66	0.0	
24754.8378906	3.06024098396	s_iv	1062.66	0.0	
24754.8378906	3.10040163994	s_iv	1062.66	0.0	
24754.8378906	3.14056229591	s_iv	1062.66	0.0	
24754.8378906	3.18072295189	s_iv	1062.66	0.0	
24754.8378906	3.22088360786	s_iv	1062.66	0.0	
24754.8378906	3.26104426384	s_iv	1062.66	0.0	
24754.8378906	3.30120491982	s_iv	1062.66	0.0	
24754.8378906	3.34136557579	s_iv	1062.66	0.0	
24754.8378906	3.38152599335	s_iv	1062.66	0.0	
24754.8378906	3.42168664932	s_iv	1062.66	0.0	
24754.8378906	3.4618473053	s_iv	1062.66	0.0	
24754.8378906	3.50200796127	s_iv	1062.66	0.0	
24754.8378906	3.54216861725	s_iv	1062.66	0.0	
24754.8378906	3.58232927322	s_iv	1062.66	0.0	
24754.8378906	3.6224899292	s_iv	1062.66	0.0	
24754.8378906	3.66265058517	s_iv	1062.66	0.0	
24754.8378906	3.70281124115	s_iv	1062.66	0.0	
24754.8378906	3.74297189713	s_iv	1062.66	0.0	
24754.8378906	3.7831325531	s_iv	1062.66	0.0	
24754.8378906	3.82329320908	s_iv	1062.66	0.0	
24754.8378906	3.86345386505	s_iv	1062.66	0.0	
24754.8378906	3.90361452103	s_iv	1062.66	0.0	
24754.8378906	3.943775177	s_iv	1062.66	0.0	
24754.8378906	3.98393583298	s_iv	1062.66	0.0	
24754.8378906	4.02409648895	s_iv	1062.66	0.0	
24754.8378906	4.06425714493	s_iv	1062.66	0.0	
24754.8378906	4.1044178009	s_iv	1062.66	0.0	
24754.8378906	4.14457845688	s_iv	1062.66	0.0	
24754.8378906	4.18473911285	s_iv	1062.66	0.0	
24754.8378906	4.22489976883	s_iv	1062.66	0.0	
24754.8378906	4.2650604248	s_iv	1062.66	0.0	
24754.8378906	4.30522108078	s_iv	1062.66	0.0	
24754.8378906	4.34538173676	s_iv	1062.66	0.0	
24754.8378906	4.38554239273	s_iv	1062.66	0.0	
24754.8378906	4.42570304871	s_iv	1062.66	0.0	
24754.8378906	4.46586322784	s_iv	1062.66	0.0	
24754.8378906	4.50602388382	s_iv	1062.66	0.0	
24754.8378906	4.54618453979	s_iv	1062.66	0.0	
24754.8378906	4.58634519577	s_iv	1062.66	0.0	
24754.8378906	4.62650585175	s_iv	1062.66	0.0	
24754.8378906	4.66666650772	s_iv	1062.66	0.0	
24754.8378906	4.7068271637	s_iv	1062.66	0.0	
24754.8378906	4.74698781967	s_iv	1062.66	0.0	
24754.8378906	4.78714847565	s_iv	1062.66	0.0	
24754.8378906	4.82730913162	s_iv	1062.66	0.0	
24754.8378906	4.8674697876	s_iv	1062.66	0.0	
24754.8378906	4.90763044357	s_iv	1062.66	0.0	
24754.8378906	4.94779109955	s_iv	1062.66	0.0	
24754.8378906	4.98795175552	s_iv	1062.66	0.0	
24754.8378906	5.0281124115	s_iv	1062.66	0.0	
24754.8378906	5.06827306747	s_iv	1062.66	0.0	
24754.8378906	5.10843372345	s_iv	1062.66	0.0	
24754.8378906	5.14859437943	s_iv	1062.66	0.0	
24754.8378906	5.1887550354	s_iv	1062.66	0.0	
24754.8378906	5.22891569138	s_iv	1062.66	0.0	
24754.8378906	5.26907634735	s_iv	1062.66	0.0	
24754.8378906	5.30923700333	s_iv	1062.66	0.0	
24754.8378906	5.3493976593	s_iv	1062.66	0.0	
24754.8378906	5.38955831528	s_iv	1062.66	0.0	
24754.8378906	5.42971897125	s_iv	1062.66	0.0	
24754.8378906	5.46987962723	s_iv	1062.66	0.0	
24754.8378906	5.5100402832	s_iv	1062.66	0.0	
24754.8378906	5.55020093918	s_iv	1062.66	0.0	
24754.8378906	5.59036159515	s_iv	1062.66	0.0	
24754.8378906	5.63052225113	s_iv	1062.66	0.0	
24754.8378906	5.6706829071	s_iv	1062.66	0.0	
24754.8378906	5.71084356308	s_iv	1062.66	0.0	
24754.8378906	5.75100421906	s_iv	1062.66	0.0	
24754.8378906	5.79116487503	s_iv	1062.66	0.0	
24754.8378906	5.83132553101	s_iv	1062.66	0.0	
24754.8378906	5.87148571014	s_iv	1062.66	0.0	
24754.8378906	5.91164636612	s_iv	1062.66	0.0	
24754.8378906	5.95180702209	s_iv	1062.66	0.0	
24754.8378906	5.99196767807	s_iv	1062.66	0.0	
24754.8378906	6.03212833405	s_iv	1062.66	0.0	
24754.8378906	6.07228899002	s_iv	1062.66	0.0	
24754.8378906	6.112449646	s_iv	1062.66	0.0	
24754.8378906	6.15261030197	s_iv	1062.66	0.0	
24754.8378906	6.19277095795	s_iv	1062.66	0.0	
24754.8378906	6.23293161392	s_iv	1062.66	0.0	
24754.8378906	6.2730922699	s_iv	1062.66	0.0	
24754.8378906	6.31325292587	s_iv	1062.66	0.0	
24754.8378906	6.35341358185	s_iv	1062.66	0.0	
24754.8378906	6.39357423782	s_iv	1062.66	0.0	
24754.8378906	6.4337348938	s_iv	1062.66	0.0	
24754.8378906	6.47389554977	s_iv	1062.66	0.0	
24754.8378906	6.51405620575	s_iv	1062.66	0.0	
24754.8378906	6.55421686172	s_iv	1062.66	0.0	
24754.8378906	6.5943775177	s_iv	1062.66	0.0	
24754.8378906	6.63453817368	s_iv	1062.66	0.0	
24754.8378906	6.67469882965	s_iv	1062.66	0.0	
24754.8378906	6.71485948563	s_iv	1062.66	0.0	
24754.8378906	6.7550201416	s_iv	1062.66	0.0	
24754.8378906	6.79518079758	s_iv	1062.66	0.0	
24754.8378906	6.83534145355	s_iv	1062.66	0.0	
24754.8378906	6.87550210953	s_iv	1062.66	0.0	
24754.8378906	6.9156627655	s_iv	1062.66	0.0	
24754.8378906	6.95582342148	s_iv	1062.66	0.0	
24754.8378906	6.99598407745	s_iv	1062.66	0.0	
24754.8378906	7.03614473343	s_iv	1062.66	0.0	
24754.8378906	7.0763053894	s_iv	1062.66	0.0	
24754.8378906	7.11646604538	s_iv	1062.66	0.0	
24754.8378906	7.15662670135	s_iv	1062.66	0.0	
24754.8378906	7.19678735733	s_iv	1062.66	0.0	
24754.8378906	7.23694801331	s_iv	1062.66	0.0	
24754.8378906	7.27710866928	s_iv	1062.66	0.0	
24754.8378906	7.31726884842	s_iv	1062.66	0.0	
24754.8378906	7.35742950439	s_iv	1062.66	0.0	
24754.8378906	7.39759016037	s_iv	1062.66	0.0	
24754.8378906	7.43775081635	s_iv	1062.66	0.0	
24754.8378906	7.47791147232	s_iv	1062.66	0.0	
24754.8378906	7.5180721283	s_iv	1062.66	0.0	
24754.8378906	7.55823278427	s_iv	1062.66	0.0	
24754.8378906	7.59839344025	s_iv	1062.66	0.0	
24754.8378906	7.63855409622	s_iv	1062.66	0.0	
24754.8378906	7.6787147522	s_iv	1062.66	0.0	
24754.8378906	7.71887540817	s_iv	1062.66	0.0	
24754.8378906	7.75903606415	s_iv	1062.66	0.0	
24754.8378906	7.79919672012	s_iv	1062.66	0.0	
24754.8378906	7.8393573761	s_iv	1062.66	0.0	
24754.8378906	7.87951803207	s_iv	1062.66	0.0	
24754.8378906	7.91967868805	s_iv	1062.66	0.0	
24754.8378906	7.95983934402	s_iv	1062.66	0.0	
24754.8378906	8.0	s_iv	1062.66	0.0	
25973.1953125	-2.0	s_iv	1062.66	0.0	
25973.1953125	-1.95983934402	s_iv	1062.66	0.0	
25973.1953125	-1.91967868805	s_iv	1062.66	0.0	
25973.1953125	-1.87951803207	s_iv	1062.66	0.0	
25973.1953125	-1.8393573761	s_iv	1062.66	0.0	
25973.1953125	-1.79919683933	s_iv	1062.66	0.0	
25973.1953125	-1.75903618336	s_iv	1062.66	0.0	
25973.1953125	-1.71887552738	s_iv	1062.66	0.0	
25973.1953125	-1.67871487141	s_iv	1062.66	0.0	
25973.1953125	-1.63855421543	s_iv	1062.66	0.0	
25973.1953125	-1.59839355946	s_iv	1062.66	0.0	
25973.1953125	-1.55823290348	s_iv	1062.66	0.0	
25973.1953125	-1.51807224751	s_iv	1062.66	0.0	
25973.1953125	-1.47791159153	s_iv	1062.66	0.0	
25973.1953125	-1.43775105476	s_iv	1062.66	0.0	
25973.1953125	-1.39759039879	s_iv	1062.66	0.0	
25973.1953125	-1.35742974281	s_iv	1062.66	0.0	
25973.1953125	-1.31726908684	s_iv	1062.66	0.0	
25973.1953125	-1.27710843086	s_iv	1062.66	0.0	
25973.1953125	-1.23694777489	s_iv	1062.66	0.0	
25973.1953125	-1.19678711891	s_iv	1062.66	0.0	
25973.1953125	-1.15662646294	s_iv	1062.66	0.0	
25973.1953125	-1.11646580696	s_iv	1062.66	0.0	
25973.1953125	-1.0763052702	s_iv	1062.66	0.0	
25973.1953125	-1.03614461422	s_iv	1062.66	0.0	
25973.1953125	-0.995983958244	s_iv	1062.66	0.0	
25973.1953125	-0.955823302269	s_iv	1062.66	0.0	
25973.1953125	-0.915662646294	s_iv	1062.66	0.0	
25973.1953125	-0.875501990318	s_iv	1062.66	0.0	
25973.1953125	-0.835341393948	s_iv	1062.66	0.0	
25973.1953125	-0.795180737972	s_iv	1062.66	0.0	
25973.1953125	-0.755020081997	s_iv	1062.66	0.0	
25973.1953125	-0.714859426022	s_iv	1062.66	0.0	
25973.1953125	-0.674698770046	s_iv	1062.66	0.0	
25973.1953125	-0.634538173676	s_iv	1062.66	0.0	
25973.1953125	-0.5943775177	s_iv	1062.66	0.0	
25973.1953125	-0.554216861725	s_iv	1062.66	0.0	
25973.1953125	-0.51405620575	s_iv	1062.66	0.0	
25973.1953125	-0.473895579576	s_iv	1062.66	0.0	
25973.1953125	-0.433734953403	s_iv	1062.66	0.0	
25973.1953125	-0.393574297428	s_iv	1062.66	0.0	
25973.1953125	-0.353413641453	s_iv	1062.66	0.0	
25973.1953125	-0.31325301528	s_iv	1062.66	0.0	
25973.1953125	-0.273092359304	s_iv	1062.66	0.0	
25973.1953125	-0.232931733131	s_iv	1062.66	0.0	
25973.1953125	-0.192771077156	s_iv	1062.66	0.0	
25973.1953125	-0.152610436082	s_iv	1062.66	0.0	
25973.1953125	-0.112449802458	s_iv	1062.66	0.0	
25973.1953125	-0.0722891539335	s_iv	1062.66	0.0	
25973.1953125	-0.0321285128593	s_iv	1062.66	0.0	
25973.1953125	0.00803212821484	s_iv	1062.66	0.0	
25973.1953125	0.048192769289	s_iv	1062.66	0.0	
25973.1953125	0.0883534103632	s_iv	1062.66	0.0	
25973.1953125	0.128514051437	s_iv	1062.66	0.0	
25973.1953125	0.168674692512	s_iv	1062.66	0.0	
25973.1953125	0.208835348487	s_iv	1062.66	0.0	
25973.1953125	0.248995989561	s_iv	1062.66	0.0	
25973.1953125	0.289156615734	s_iv	1062.66	0.0	
25973.1953125	0.329317271709	s_iv	1062.66	0.0	
25973.1953125	0.369477897882	s_iv	1062.66	0.0	
25973.1953125	0.409638553858	s_iv	1062.66	0.0	
25973.1953125	0.449799209833	s_iv	1062.66	0.0	
25973.1953125	0.489959836006	s_iv	1062.66	0.0	
25973.1953125	0.530120491982	s_iv	1062.66	0.0	
25973.1953125	0.570281147957	s_iv	1062.66	0.0	
25973.1953125	0.610441744328	s_iv	1062.66	0.0	
25973.1953125	0.650602400303	s_iv	1062.66	0.0	
25973.1953125	0.690763056278	s_iv	1062.66	0.0	
25973.1953125	0.730923712254	s_iv	1062.66	0.0	
25973.1953125	0.771084308624	s_iv	1062.66	0.0	
25973.1953125	0.8112449646	s_iv	1062.66	0.0	
25973.1953125	0.851405620575	s_iv	1062.66	0.0	
25973.1953125	0.89156627655	s_iv	1062.66	0.0	
25973.1953125	0.931726932526	s_iv	1062.66	0.0	
25973.1953125	0.971887528896	s_iv	1062.66	0.0	
25973.1953125	1.01204824448	s_iv	1062.66	0.0	
25973.1953125	1.05220878124	s_iv	1062.66	0.0	
25973.1953125	1.09236943722	s_iv	1062.66	0.0	
25973.1953125	1.13253009319	s_iv	1062.66	0.0	
25973.1953125	1.17269074917	s_iv	1062.66	0.0	
25973.1953125	1.21285140514	s_iv	1062.66	0.0	
25973.1953125	1.25301206112	s_iv	1062.66	0.0	
25973.1953125	1.29317271709	s_iv	1062.66	0.0	
25973.1953125	1.33333337307	s_iv	1062.66	0.0	
25973.1953125	1.37349402905	s_iv	1062.66	0.0	
25973.1953125	1.41365456581	s_iv	1062.66	0.0	
25973.1953125	1.45381522179	s_iv	1062.66	0.0	
25973.1953125	1.49397587776	s_iv	1062.66	0.0	
25973.1953125	1.53413653374	s_iv	1062.66	0.0	
25973.1953125	1.57429718971	s_iv	1062.66	0.0	
25973.1953125	1.61445784569	s_iv	1062.66	0.0	
25973.1953125	1.65461850166	s_iv	1062.66	0.0	
25973.1953125	1.69477915764	s_iv	1062.66	0.0	
25973.1953125	1.73493981361	s_iv	1062.66	0.0	
25973.1953125	1.77510035038	s_iv	1062.66	0.0	
25973.1953125	1.81526100636	s_iv	1062.66	0.0	
25973.1953125	1.85542166233	s_iv	1062.66	0.0	
25973.1953125	1.89558231831	s_iv	1062.66	0.0	
25973.1953125	1.93574297428	s_iv	1062.66	0.0	
25973.1953125	1.97590363026	s_iv	1062.66	0.0	
25973.1953125	2.01606416702	s_iv	1062.66	0.0	
25973.1953125	2.056224823	s_iv	1062.66	0.0	
25973.1953125	2.09638547897	s_iv	1062.66	0.0	
25973.1953125	2.13654613495	s_iv	1062.66	0.0	
25973.1953125	2.17670679092	s_iv	1062.66	0.0	
25973.1953125	2.2168674469	s_iv	1062.66	0.0	
25973.1953125	2.25702810287	s_iv	1062.66	0.0	
25973.1953125	2.29718875885	s_iv	1062.66	0.0	
25973.1953125	2.33734941483	s_iv	1062.66	0.0	
25973.1953125	2.3775100708	s_iv	1062.66	0.0	
25973.1953125	2.41767072678	s_iv	1062.66	0.0	
25973.1953125	2.45783138275	s_iv	1062.66	0.0	
25973.1953125	2.49799203873	s_iv	1062.66	0.0	
25973.1953125	2.5381526947	s_iv	1062.66	0.0	
25973.1953125	2.57831335068	s_iv	1062.66	0.0	
25973.1953125	2.61847400665	s_iv	1062.66	0.0	
25973.1953125	2.65863442421	s_iv	1062.66	0.0	
25973.1953125	2.69879508018	s_iv	1062.66	0.0	
25973.1953125	2.73895573616	s_iv	1062.66	0.0	
25973.1953125	2.77911639214	s_iv	1062.66	0.0	
25973.1953125	2.81927704811	s_iv	1062.66	0.0	
25973.1953125	2.85943770409	s_iv	1062.66	0.0	
25973.1953125	2.89959836006	s_iv	1062.66	0.0	
25973.1953125	2.93975901604	s_iv	1062.66	0.0	
25973.1953125	2.97991967201	s_iv	1062.66	0.0	
25973.1953125	3.02008032799	s_iv	1062.66	0.0	
25973.1953125	3.06024098396	s_iv	1062.66	0.0	
25973.1953125	3.10040163994	s_iv	1062.66	0.0	
25973.1953125	3.14056229591	s_iv	1062.66	0.0	
25973.1953125	3.18072295189	s_iv	1062.66	0.0	
25973.1953125	3.22088360786	s_iv	1062.66	0.0	
25973.1953125	3.26104426384	s_iv	1062.66	0.0	
25973.1953125	3.30120491982	s_iv	1062.66	0.0	
25973.1953125	3.34136557579	s_iv	1062.66	0.0	
25973.1953125	3.38152599335	s_iv	1062.66	0.0	
25973.1953125	3.42168664932	s_iv	1062.66	0.0	
25973.1953125	3.4618473053	s_iv	1062.66	0.0	
25973.1953125	3.50200796127	s_iv	1062.66	0.0	
25973.1953125	3.54216861725	s_iv	1062.66	0.0	
25973.1953125	3.58232927322	s_iv	1062.66	0.0	
25973.1953125	3.6224899292	s_iv	1062.66	0.0	
25973.1953125	3.66265058517	s_iv	1062.66	0.0	
25973.1953125	3.70281124115	s_iv	1062.66	0.0	
25973.1953125	3.74297189713	s_iv	1062.66	0.0	
25973.1953125	3.7831325531	s_iv	1062.66	0.0	
25973.1953125	3.82329320908	s_iv	1062.66	0.0	
25973.1953125	3.86345386505	s_iv	1062.66	0.0	
25973.1953125	3.90361452103	s_iv	1062.66	0.0	
25973.1953125	3.943775177	s_iv	1062.66	0.0	
25973.1953125	3.98393583298	s_iv	1062.66	0.0	
25973.1953125	4.02409648895	s_iv	1062.66	0.0	
25973.1953125	4.06425714493	s_iv	1062.66	0.0	
25973.1953125	4.1044178009	s_iv	1062.66	0.0	
