# Athena++ data at time=4.000000e+10  cycle=3005031  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0183  4.18871e+18  1.50794e-19  6.41760e-07  1.44422e+07  1.08160e-03  0.00000e+00
0184  4.20610e+18  1.49605e-19  6.36607e-07  1.44582e+07  1.07705e-03  0.00000e+00
0185  4.22349e+18  1.48429e-19  6.31515e-07  1.44741e+07  1.07254e-03  0.00000e+00
0186  4.24088e+18  1.47266e-19  6.26484e-07  1.44897e+07  1.06807e-03  0.00000e+00
0187  4.25828e+18  1.46117e-19  6.21511e-07  1.45052e+07  1.06364e-03  0.00000e+00
0188  4.27567e+18  1.44981e-19  6.16596e-07  1.45206e+07  1.05925e-03  0.00000e+00
0189  4.29306e+18  1.43857e-19  6.11739e-07  1.45358e+07  1.05489e-03  0.00000e+00
0190  4.31045e+18  1.42747e-19  6.06938e-07  1.45508e+07  1.05057e-03  0.00000e+00
0191  4.32785e+18  1.41649e-19  6.02193e-07  1.45657e+07  1.04628e-03  0.00000e+00
0192  4.34524e+18  1.40563e-19  5.97502e-07  1.45805e+07  1.04203e-03  0.00000e+00
0193  4.36263e+18  1.39489e-19  5.92865e-07  1.45951e+07  1.03781e-03  0.00000e+00
0194  4.38002e+18  1.38427e-19  5.88281e-07  1.46096e+07  1.03363e-03  0.00000e+00
0195  4.39742e+18  1.37377e-19  5.83750e-07  1.46239e+07  1.02948e-03  0.00000e+00
0196  4.41481e+18  1.36339e-19  5.79270e-07  1.46380e+07  1.02537e-03  0.00000e+00
0197  4.43220e+18  1.35312e-19  5.74840e-07  1.46521e+07  1.02129e-03  0.00000e+00
0198  4.44959e+18  1.34296e-19  5.70461e-07  1.46660e+07  1.01724e-03  0.00000e+00
0199  4.46699e+18  1.33292e-19  5.66130e-07  1.46798e+07  1.01322e-03  0.00000e+00
0200  4.48438e+18  1.32298e-19  5.61849e-07  1.46934e+07  1.00924e-03  0.00000e+00
0201  4.50177e+18  1.31316e-19  5.57615e-07  1.47069e+07  1.00529e-03  0.00000e+00
0202  4.51916e+18  1.30344e-19  5.53428e-07  1.47203e+07  1.00137e-03  0.00000e+00
0203  4.53655e+18  1.29382e-19  5.49287e-07  1.47335e+07  9.97477e-04  0.00000e+00
0204  4.55395e+18  1.28431e-19  5.45193e-07  1.47467e+07  9.93617e-04  0.00000e+00
0205  4.57134e+18  1.27490e-19  5.41143e-07  1.47597e+07  9.89787e-04  0.00000e+00
0206  4.58873e+18  1.26560e-19  5.37138e-07  1.47725e+07  9.85987e-04  0.00000e+00
0207  4.60612e+18  1.25639e-19  5.33176e-07  1.47853e+07  9.82216e-04  0.00000e+00
0208  4.62352e+18  1.24728e-19  5.29258e-07  1.47979e+07  9.78474e-04  0.00000e+00
0209  4.64091e+18  1.23827e-19  5.25382e-07  1.48105e+07  9.74761e-04  0.00000e+00
0210  4.65830e+18  1.22935e-19  5.21548e-07  1.48229e+07  9.71076e-04  0.00000e+00
0211  4.67569e+18  1.22052e-19  5.17756e-07  1.48352e+07  9.67419e-04  0.00000e+00
0212  4.69309e+18  1.21179e-19  5.14004e-07  1.48473e+07  9.63790e-04  0.00000e+00
0213  4.71048e+18  1.20315e-19  5.10292e-07  1.48594e+07  9.60189e-04  0.00000e+00
0214  4.72787e+18  1.19460e-19  5.06621e-07  1.48714e+07  9.56614e-04  0.00000e+00
0215  4.74526e+18  1.18614e-19  5.02988e-07  1.48832e+07  9.53066e-04  0.00000e+00
0216  4.76266e+18  1.17777e-19  4.99393e-07  1.48950e+07  9.49545e-04  0.00000e+00
0217  4.78005e+18  1.16949e-19  4.95837e-07  1.49066e+07  9.46050e-04  0.00000e+00
0218  4.79744e+18  1.16129e-19  4.92318e-07  1.49182e+07  9.42581e-04  0.00000e+00
0219  4.81483e+18  1.15317e-19  4.88836e-07  1.49296e+07  9.39137e-04  0.00000e+00
